,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,022-20-000041,12-Aug-2020,02-Nov-2020,Drilling of Borewell and providing pipeline ward no 22 V Nagenahalli  and surrounding areas,022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,P0190 Works sanctioned by Hon Mayor,NAGESH,9980083229,,First and Final,000229,29-Oct-2020,000103,29-Oct-2020,000221,29-Oct-2020,,           ,Under Process in AdCf - Acts. Supdt.,5710279,Fifty Seven Lakh Ten Thousand Two Hundred Seventy Nine,236601,Two Lakh Thirty Six Thousand Six Hundred One,5473678,Fifty Four Lakh Seventy Three Thousand Six Hundred Seventy Eight
11,11,022-20-000055,07-Aug-2020,17-Oct-2020,Improvements to roads and roads in CQAL Layout and Surrounding areas in Ward No. 22 V. Nagenahalli ,022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,P3726 Zonal Public Works - POW Works -60per for  Annual Maintenance and Re-asphalting of roads in Ward jurisdiction -Escrow Account - Old Ward Rs.1.20 Cr per ward and Rs.1.80 Cr for new wards,S.Vijay Kumar,8023330521,,First and Final,000230,29-Oct-2020,000104,29-Oct-2020,000223,29-Oct-2020,,           ,000060 / 04-Jun-2021 in RTGS,6494084,Sixty Four Lakh Ninety Four Thousand Eighty Four,369615,Three Lakh Sixty Nine Thousand Six Hundred Fifteen,6124469,Sixty One Lakh Twenty Four Thousand Four Hundred Sixty Nine
12,12,022-20-000059,06-Oct-2020,21-Sep-2021,Annual Maintenance Using men and Machinery in  Ward No. 22 Viswanathanagenahalli .,022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,P1771 Zone Works - POW Works,SURESH R            ,9986794178,,Second and Final,000212,07-Oct-2020,000044,11-Nov-2021,000094,11-Nov-2021,,           ,Under Process in AdCf - Acts. Supdt.,1071820,Ten Lakh Seventy One Thousand Eight Hundred Twenty ,47863,Fourty Seven Thousand Eight Hundred Sixty Three,1023957,Ten Lakh Twenty Three Thousand Nine Hundred Fifty Seven
13,13,022-20-000059,06-Oct-2020,31-Dec-2020,Annual Maintenance Using men and Machinery in  Ward No. 22 Viswanathanagenahalli .,022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,P1771 Zone Works - POW Works,SURESH R            ,9986794178,,Running,000212,07-Oct-2020,000171,08-Jan-2021,000336,08-Jan-2021,,           ,Under Process in AdCf - Acts. Supdt.,643046,Six Lakh Fourty Three Thousand Fourty Six,28280,Twenty Eight Thousand Two Hundred Eighty ,614766,Six Lakh Fourteen Thousand Seven Hundred Sixty Six
14,14,022-20-000062,05-Sep-2020,12-Oct-2020,Desilting of Drain in various roads  in  Ward No. 22 Viswanathanagenahalli,022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,P1771 Zone Works - POW Works,ARUNKUMAR ENTERPRISE,7019666667,,First and Final,000156,05-Sep-2020,000135,11-Dec-2020,000270,11-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,1997198,Nineteen Lakh Ninety Seven Thousand One Hundred Ninety Eight,93317,Ninety Three Thousand Three Hundred Seventeen,1903881,Nineteen Lakh Three Thousand Eight Hundred Eighty One
15,15,022-20-000056,27-Mar-2020,04-Nov-2020,Laying of Pipelines and Alied Works in various roads of Ward No.  22 V. Nagenahalli ,022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,P3726 Zonal Public Works - POW Works -60per for  Annual Maintenance and Re-asphalting of roads in Ward jurisdiction -Escrow Account - Old Ward Rs.1.20 Cr per ward and Rs.1.80 Cr for new wards,N. SUDHAKAR REDDY,8023330521,,First and Final,000148,04-Sep-2020,000143,21-Dec-2020,000283,22-Dec-2020,,           ,000075 / 14-Jun-2021 in RTGS,5707583,Fifty Seven Lakh Seven Thousand Five Hundred Eighty Three,242074,Two Lakh Fourty Two Thousand Seventy Four,5465509,Fifty Four Lakh Sixty Five Thousand Five Hundred Nine
16,16,022-20-000060,16-Jul-2020,06-Nov-2020,Emergency Grants for the Year 2019-20  in  Ward No. 22 Viswanathanagenahalli,022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,P1771 Zone Works - POW Works,Mr  CHARAN  N S ,9036663396,,First and Final,000149,04-Sep-2020,000142,21-Dec-2020,000284,22-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,1745500,Seventeen Lakh Fourty Five Thousand Five Hundred ,77344,Seventy Seven Thousand Three Hundred Fourty Four,1668156,Sixteen Lakh Sixty Eight Thousand One Hundred Fifty Six
17,17,022-20-000012,28-Aug-2020,17-Nov-2020,"Improvements to roads and drains in cross roads of Naralappa layout, Gangamma layout  and surrounding areas in ward no  22 V Nagenahalli",022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,"P3593 Special Development works at ward Nos.18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176, 18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176",K M NAGESH,8023330521,,Running,000311,28-Aug-2020,000153,28-Dec-2020,000292,29-Dec-2020,,           ,000286 / 07-Dec-2021 in RTGS,15411007,One Crore Fifty Four Lakh Eleven Thousand Seven,775390,Seven Lakh Seventy Five Thousand Three Hundred Ninety ,14635617,One Crore Fourty Six Lakh Thirty Five Thousand Six Hundred Seventeen
18,18,022-20-000013,28-Aug-2020,17-Nov-2020,Improvements to roads and drains in cross roads of Chikkamunivenkatappa layout Kempanna layout and surrounding areas in ward no  22 V Nagenahalli,022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,"P3593 Special Development works at ward Nos.18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176, 18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176",K M NAGESH,8023330521,,Running,000132,28-Aug-2020,000150,28-Dec-2020,000293,29-Dec-2020,,           ,000286 / 07-Dec-2021 in RTGS,15579045,One Crore Fifty Five Lakh Seventy Nine Thousand Fourty Five,779246,Seven Lakh Seventy Nine Thousand Two Hundred Fourty Six,14799799,One Crore Fourty Seven Lakh Ninety Nine Thousand Seven Hundred Ninety Nine
19,19,022-20-000015,28-Aug-2020,17-Nov-2020,"Iprovements to roads and drains in cross roads of Pillappa layout, Poovaiah layout, and surrounding areas in ward  no  22 V Nagenahalli",022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,"P3593 Special Development works at ward Nos.18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176, 18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176",K M NAGESH ,8023330521,,Running,000131,28-Aug-2020,000151,28-Dec-2020,000294,29-Dec-2020,,           ,000286 / 07-Dec-2021 in RTGS,10392593,One Crore Three Lakh Ninety Two Thousand Five Hundred Ninety Three,523195,Five Lakh Twenty Three Thousand One Hundred Ninety Five,9869398,Ninety Eight Lakh Sixty Nine Thousand Three Hundred Ninety Eight
20,20,022-20-000016,28-Aug-2020,17-Nov-2020,"Drilling of Borewells, installation of pump and commissioning of motor in V Nagenahalli and Manorayanapalya  in ward no 22",022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,"P3593 Special Development works at ward Nos.18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176, 18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176",K M NAGESH,8023330521,,Running,000133,28-Aug-2020,000152,28-Dec-2020,000295,29-Dec-2020,,           ,000286 / 07-Dec-2021 in RTGS,10255819,One Crore Two Lakh Fifty Five Thousand Eight Hundred Nineteen,506613,Five Lakh Six Thousand Six Hundred Thirteen,9749206,Ninety Seven Lakh Fourty Nine Thousand Two Hundred Six
21,21,022-20-000054,13-May-2020,15-Oct-2020,IMPROVEMENTS TO WATER SUPPLY WORKS IN WARD NO 22 V NAGENA HALLI,022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,P1802 Water Supply New Areas,SURESH R            ,9986794178,,First and Final,000130,24-Aug-2020,000144,21-Dec-2020,000285,22-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,1971095,Nineteen Lakh Seventy One Thousand Ninety Five,82599,Eighty Two Thousand Five Hundred Ninety Nine,1888496,Eighteen Lakh Eighty Eight Thousand Four Hundred Ninety Six
22,22,022-20-000017,15-Jul-2020,10-Aug-2020,Providing and laying of new water supply pipelines in various roads of ward no 22 V Nagenahalli,022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,"P3593 Special Development works at ward Nos.18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176, 18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176",MAHMMAD FAROOQ,9113577280,,First and Final,000075,15-Jul-2020,000127,12-Nov-2020,000264,05-Dec-2020,,           ,000431 / 31-Mar-2022 in RTGS,4841422,Fourty Eight Lakh Fourty One Thousand Four Hundred Twenty Two,2576510,Twenty Five Lakh Seventy Six Thousand Five Hundred Ten,2264912,Twenty Two Lakh Sixty Four Thousand Nine Hundred Twelve
23,23,022-16-000004,06-Apr-2016,27-Nov-2017,IMPROVEMENTS TO DRAIN AND PROVIDING CEMENT CONCRETE ROAD TO 3RD 4TH CROSS ROADS AND DEAD END CROSSES OF GANGAMMA LAYOUT IN WARD NO 22,022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,P1771 Zone Works - POW Works,VINAYKUMARV,8217690093,vvinaykumar51@gmail.com,First and Final,000234,01-Jun-2020,000107,29-Oct-2020,000215,29-Oct-2020,,           ,Under Process in AdCf - Acts. Supdt.,1835784,Eighteen Lakh Thirty Five Thousand Seven Hundred Eighty Four,210708,Two Lakh Ten Thousand Seven Hundred Eight,1625076,Sixteen Lakh Twenty Five Thousand Seventy Six
24,24,022-20-000021,19-Dec-2019,20-Mar-2020,IMPROVEMENTS TO ROADS IN MAIN AND CROSS ROADS OF BHUVANESHWARANAGRA AND SURROUNDING AREAS IN WARD NO 22 NAGENAHALLI,022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",KRIDL ,8023330521,,First and Final,000022,12-May-2020,000032,12-May-2020,000043,12-May-2020,001482,03-Jul-2020,000182 / 20-Jul-2020 in RTGS,9948637,Ninety Nine Lakh Fourty Eight Thousand Six Hundred Thirty Seven,860686,Eight Lakh Sixty  Thousand Six Hundred Eighty Six,9087951,Ninety  Lakh Eighty Seven Thousand Nine Hundred Fifty One
25,25,022-20-000057,12-Feb-2020,23-Mar-2020,"Consultancy services for preparation of Survey, Designs, Drawing Estimate  preparation for the work of Drilling of borewells, installation of pump and commissioning of motor in Muneshwara Layout, Ayappa layout and surrounding areas in ward no 22 V Nagenahalli",022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,P3695 Special developmental works in ward No.22,CIVILINFRA,9742094440,,First and Final,000015,06-May-2020,000028,07-May-2020,000036,07-May-2020,,           ,000144 / 03-Jun-2022 in RTGS,45000,Fourty Five Thousand ,4500,Four Thousand Five Hundred ,40500,Fourty  Thousand Five Hundred 
26,26,022-20-000058,12-Feb-2020,23-Mar-2020,"Consultancy services for preparation of Survey, Designs, Drawing Estimate  preparation for the work of Improvements to roads and drains in cross roads of Hanuman layout 11th cross Manorayanapalya  and surrounding areas in ward no 22 V. Nagenahalli",022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,P3695 Special developmental works in ward No.22,CIVILINFRA,9742094440,,First and Final,000016,06-May-2020,000027,07-May-2020,000037,07-May-2020,,           ,000144 / 03-Jun-2022 in RTGS,45000,Fourty Five Thousand ,4500,Four Thousand Five Hundred ,40500,Fourty  Thousand Five Hundred 
27,27,022-19-000015,18-Jul-2019,19-Aug-2019,"Consultancy Services for preparation of Survey Design, Drawing, estimation Preparation, (DPR) for BBMP/HBL/TEND/18/2018-19/Item No 01, Improvements to Drains and Providing Asphalting to 1st, 2nd, 3rd and 4th crossroad Kanakanagar 1st Main and sub cross and surrounding areas in Ward No 22",022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,"P3398 Developmental works in Ward No. 18,22,31,32,44,67,69,70,74,102,103,135,139 and 176,Rs.6cr each",Yashaswi Engineering Consultants,0823330521,,First and Final,000310,10-Mar-2020,000081,14-Sep-2020,000158,18-Sep-2020,,           ,Under Process in AdCf - Acts. Supdt.,180000,One Lakh Eighty  Thousand ,18000,Eighteen Thousand ,162000,One Lakh Sixty Two Thousand 
28,28,022-20-000020,29-Nov-2019,20-Feb-2020,IMPROVEMENTS TO DRAINS IN CROSS ROADS OF BHUVANESHWARA NAGARA AND SURROUNDING AREAS IN WARD NO 22 V NAGENAHALLI,022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",KRIDL,8023330521,,First and Final,000309,10-Mar-2020,000133,10-Mar-2020,000223,10-Mar-2020,001476,03-Jul-2020,000146 / 09-Jul-2020 in RTGS,9949260,Ninety Nine Lakh Fourty Nine Thousand Two Hundred Sixty ,843721,Eight Lakh Fourty Three Thousand Seven Hundred Twenty One,9105539,Ninety One Lakh Five Thousand Five Hundred Thirty Nine
29,29,022-19-000027,22-Jan-2020,19-Feb-2020,"Rain water harwesting in main and cross road drains of Kempanna layout, Vishweshwaraiah layout, CIL layout, Sunrise colony, Patel Muniyappa layout, Kanakanagara and surrounding areas and other allied works in ward no. 22, V. Nagenahalli",022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,P1771 Zone Works - POW Works,SIDDESHA,8073934230,,First and Final,000291,19-Feb-2020,000096,25-Feb-2020,000183,26-Feb-2020,,           ,000099 / 12-May-2022 in RTGS,586824,Five Lakh Eighty Six Thousand Eight Hundred Twenty Four,23934,Twenty Three Thousand Nine Hundred Thirty Four,562890,Five Lakh Sixty Two Thousand Eight Hundred Ninety 
30,30,022-20-000012,12-Feb-2020,26-Feb-2020,"Consultancy Services for Preparation of Detailed Project Report for the work of Improvements to roads and drains in cross roads of Naralappa layout, Gangamma layout  and surrounding areas in ward no  22 V Nagenahalli",022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,"P3593 Special Development works at ward Nos.18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176, 18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176",CIVILINFRA,9742094440,,First and Final,000267,12-Feb-2020,000022,07-May-2020,000032,07-May-2020,,           ,000144 / 03-Jun-2022 in RTGS,75000,Seventy Five Thousand ,7500,Seven Thousand Five Hundred ,67500,Sixty Seven Thousand Five Hundred 
31,31,022-20-000013,12-Feb-2020,26-Feb-2020,Consultancy Services for Preparation of Detailed Project Report for the work of Improvements to roads and drains in cross roads of Chikkamunivenkatappa layout Kempanna layout and surrounding areas in ward no  22 V Nagenahalli,022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,"P3593 Special Development works at ward Nos.18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176, 18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176",CIVILINFRA,9742094440,,First and Final,000268,12-Feb-2020,000023,07-May-2020,000033,07-May-2020,,           ,000144 / 03-Jun-2022 in RTGS,75000,Seventy Five Thousand ,7500,Seven Thousand Five Hundred ,67500,Sixty Seven Thousand Five Hundred 
32,32,022-20-000015,12-Feb-2020,26-Feb-2020,"Consultancy Services for Preparation of Detailed Project Report for the work of Iprovements to roads and drains in cross roads of Pillappa layout, Poovaiah layout, and surrounding areas in ward  no  22 V Nagenahalli",022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,"P3593 Special Development works at ward Nos.18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176, 18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176",CIVILINFRA,9742094440,,First and Final,000269,12-Feb-2020,000024,07-May-2020,000035,07-May-2020,,           ,000144 / 03-Jun-2022 in RTGS,50000,Fifty  Thousand ,5000,Five Thousand ,45000,Fourty Five Thousand 
33,33,022-20-000016,12-Feb-2020,26-Feb-2020,"Consultancy Services for Preparation of Detailed Project Report for the work of Drilling of Borewells, installation of pump and commissioning of motor in V Nagenahalli and Manorayanapalya  in ward no 22",022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,"P3593 Special Development works at ward Nos.18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176, 18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176",CIVILINFRA,9742094440,,First and Final,000270,12-Feb-2020,000025,07-May-2020,000034,07-May-2020,,           ,000144 / 03-Jun-2022 in RTGS,50000,Fifty  Thousand ,5000,Five Thousand ,45000,Fourty Five Thousand 
34,34,022-19-000035,31-Oct-2019,31-Jan-2020,"Improvements to CC roads and reconstruction of culverts in 3rd B and 4th cross road of Seethappa layout in ward no. 22, V. Nagenahalli",022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,P1771 Zone Works - POW Works, LATHA ENTERPRISES,9164628218,,First and Final,000260,12-Feb-2020,000091,12-Feb-2020,000179,12-Feb-2020,,           ,000093 / 11-May-2022 in RTGS,1680484,Sixteen Lakh Eighty  Thousand Four Hundred Eighty Four,88535,Eighty Eight Thousand Five Hundred Thirty Five,1591949,Fifteen Lakh Ninety One Thousand Nine Hundred Fourty Nine
35,35,022-19-000036,31-Oct-2019,31-Jan-2020,"Improvements to CC roads and reconstruction of culverts in 4th A and 4th B cross roads of Seethappa layout in ward no. 22, V. Nagenahalli",022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,P1771 Zone Works - POW Works, LATHA ENTERPRISES,9164628218,,First and Final,000261,12-Feb-2020,000092,12-Feb-2020,000180,12-Feb-2020,,           ,000119 / 21-May-2022 in RTGS,1581544,Fifteen Lakh Eighty One Thousand Five Hundred Fourty Four,82015,Eighty Two Thousand Fifteen,1499529,Fourteen Lakh Ninety Nine Thousand Five Hundred Twenty Nine
36,36,022-20-000011,21-Jan-2020,19-Feb-2020,"Drilling of borewells installation of pump and commissioning of motor in Bhuvaneshwarinagara, kanakanagara and surrounding areas in ward no 22 V Nagenahalli",022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,"P3593 Special Development works at ward Nos.18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176, 18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176",Mr  N SUDHAKAR  REDD,9448619840,,Running,000239,21-Jan-2020,000097,25-Feb-2020,000181,25-Feb-2020,000529,29-May-2020,Under Process in RTGS,10326117,One Crore Three Lakh Twenty Six Thousand One Hundred Seventeen,409792,Four Lakh Nine Thousand Seven Hundred Ninety Two,9916325,Ninety Nine Lakh Sixteen Thousand Three Hundred Twenty Five
37,37,022-19-000031,01-Jan-2020,01-Jan-2020,"Improvements to drain in 4th cross road and reconstruction of culverts in cross roads of Seethappa layout in ward no. 22, V. Nagenahalli",022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,P1771 Zone Works - POW Works,PREM KUMAR          ,9986336556,,First and Final,000237,16-Jan-2020,000087,16-Jan-2020,000171,16-Jan-2020,,           ,000087 / 09-May-2022 in RTGS,1452403,Fourteen Lakh Fifty Two Thousand Four Hundred Three,75831,Seventy Five Thousand Eight Hundred Thirty One,1376572,Thirteen Lakh Seventy Six Thousand Five Hundred Seventy Two
38,38,022-19-000033,30-Oct-2019,31-Dec-2019,"Improvements to CC road and reconstruction of culvert in 2nd cross road from Balemandi shop in Seethappa layout in ward no. 22, V. Nagenahalli",022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,P1771 Zone Works - POW Works,PREM KUMAR          ,9986336556,,First and Final,000236,16-Jan-2020,000085,16-Jan-2020,000169,16-Jan-2020,,           ,000087 / 09-May-2022 in RTGS,1279460,Twelve Lakh Seventy Nine Thousand Four Hundred Sixty ,65475,Sixty Five Thousand Four Hundred Seventy Five,1213985,Twelve Lakh Thirteen Thousand Nine Hundred Eighty Five
39,39,022-19-000034,01-Jan-2020,01-Jan-2020,"Improvements to CC road and reconstruction of culverts in 2nd cross of Seethappa layout towards Nagaganapathi temple in ward no. 22, V. Nagenahalli",022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,P1771 Zone Works - POW Works,PREM KUMAR          ,9986336556,,First and Final,000235,16-Jan-2020,000086,16-Jan-2020,000170,16-Jan-2020,,           ,000087 / 09-May-2022 in RTGS,1500176,Fifteen Lakh One Hundred Seventy Six,78290,Seventy Eight Thousand Two Hundred Ninety ,1421886,Fourteen Lakh Twenty One Thousand Eight Hundred Eighty Six
40,40,022-19-000032,30-Sep-2019,30-Jan-2020,"Improvements to bad reaches of bituminous roads in cross roads of Seethappa layout and Babu reddy layout  in ward no. 22, V. Nagenahalli ",022 Vishwanath Nagenahalli,Executive Engineer Hebbal East Zone,P1771 Zone Works - POW Works,B P SHANMUGAM,9036261084,,First and Final,000210,31-Dec-2019,000075,31-Dec-2019,000152,31-Dec-2019,,           ,000071 / 05-May-2022 in RTGS,1799983,Seventeen Lakh Ninety Nine Thousand Nine Hundred Eighty Three,77605,Seventy Seven Thousand Six Hundred Five,1722378,Seventeen Lakh Twenty Two Thousand Three Hundred Seventy Eight
