,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,058-20-000018,29-Feb-2020,26-May-2020,Improvements of drains to Kempamma Devi road and surrounding areas at ward no 58 New Thippasandra,058 New Tippasandara,Executive Engineer C V Raman Nagar East Zone,"P3602 Special Development works at ward Nos.02, 06, 07, 08, 11, 12, 16, 21, 23, 24, 25, 30, 37, 40, 41, 47, 48, 53, 54, 55, 56, 58, 59, 61, 62, 66, 73, 78, 87, 91, 106, 107, 110, 118, 120, 131, 136, 147, 148, 151, 157, 180, 190, 192, 197, 198",KRIDL BHUSIRI  ACCOU,0000000000,,Final,000180,29-Feb-2020,000014,29-Jun-2020,000022,29-Jun-2020,,           ,000183 / 18-Jun-2022 in RTGS,1496243,Fourteen Lakh Ninety Six Thousand Two Hundred Fourty Three,129927,One Lakh Twenty Nine Thousand Nine Hundred Twenty Seven,1366316,Thirteen Lakh Sixty Six Thousand Three Hundred Sixteen
18,18,058-20-000019,20-Feb-2020,26-May-2020,Improvements of drains to Geethanjali layout and surrounding areas at ward no 58 New Thippasandra,058 New Tippasandara,Executive Engineer C V Raman Nagar East Zone,"P3602 Special Development works at ward Nos.02, 06, 07, 08, 11, 12, 16, 21, 23, 24, 25, 30, 37, 40, 41, 47, 48, 53, 54, 55, 56, 58, 59, 61, 62, 66, 73, 78, 87, 91, 106, 107, 110, 118, 120, 131, 136, 147, 148, 151, 157, 180, 190, 192, 197, 198",KRIDL BHUSIRI  ACCOU,0000000000,,Final,000177,29-Feb-2020,000015,29-Jun-2020,000023,29-Jun-2020,,           ,000183 / 18-Jun-2022 in RTGS,1494872,Fourteen Lakh Ninety Four Thousand Eight Hundred Seventy Two,117276,One Lakh Seventeen Thousand Two Hundred Seventy Six,1377596,Thirteen Lakh Seventy Seven Thousand Five Hundred Ninety Six
19,19,058-20-000020,26-Feb-2020,25-May-2020,Improvements of drains to HAL 3rd stage road and surrounding areas at ward no 58 New Thippasandra,058 New Tippasandara,Executive Engineer C V Raman Nagar East Zone,"P3602 Special Development works at ward Nos.02, 06, 07, 08, 11, 12, 16, 21, 23, 24, 25, 30, 37, 40, 41, 47, 48, 53, 54, 55, 56, 58, 59, 61, 62, 66, 73, 78, 87, 91, 106, 107, 110, 118, 120, 131, 136, 147, 148, 151, 157, 180, 190, 192, 197, 198",KRIDL BHUSIRI  ACCOU,0000000000,,Final,000173,29-Feb-2020,000020,29-Jun-2020,000024,29-Jun-2020,,           ,000183 / 18-Jun-2022 in RTGS,1492544,Fourteen Lakh Ninety Two Thousand Five Hundred Fourty Four,129951,One Lakh Twenty Nine Thousand Nine Hundred Fifty One,1362593,Thirteen Lakh Sixty Two Thousand Five Hundred Ninety Three
20,20,058-20-000022,28-Feb-2020,26-May-2020,Providing CC roads to Byrasandra  and surrounding areas at ward no 58 New Thippasandra,058 New Tippasandara,Executive Engineer C V Raman Nagar East Zone,"P3602 Special Development works at ward Nos.02, 06, 07, 08, 11, 12, 16, 21, 23, 24, 25, 30, 37, 40, 41, 47, 48, 53, 54, 55, 56, 58, 59, 61, 62, 66, 73, 78, 87, 91, 106, 107, 110, 118, 120, 131, 136, 147, 148, 151, 157, 180, 190, 192, 197, 198",KRIDL BHUSIRI  ACCOU,0000000000,,Final,000176,29-Feb-2020,000016,29-Jun-2020,000025,29-Jun-2020,,           ,000183 / 18-Jun-2022 in RTGS,1486828,Fourteen Lakh Eighty Six Thousand Eight Hundred Twenty Eight,139394,One Lakh Thirty Nine Thousand Three Hundred Ninety Four,1347434,Thirteen Lakh Fourty Seven Thousand Four Hundred Thirty Four
21,21,058-20-000025,29-Feb-2020,27-May-2020,Improvements  of Culverts at New Thippasandra and surrounding areas at ward no 58 New Thippasandra,058 New Tippasandara,Executive Engineer C V Raman Nagar East Zone,"P3602 Special Development works at ward Nos.02, 06, 07, 08, 11, 12, 16, 21, 23, 24, 25, 30, 37, 40, 41, 47, 48, 53, 54, 55, 56, 58, 59, 61, 62, 66, 73, 78, 87, 91, 106, 107, 110, 118, 120, 131, 136, 147, 148, 151, 157, 180, 190, 192, 197, 198",KRIDL BHUSIRI  ACCOU,0000000000,,Final,000175,29-Feb-2020,000019,29-Jun-2020,000026,29-Jun-2020,,           ,000183 / 18-Jun-2022 in RTGS,1491805,Fourteen Lakh Ninety One Thousand Eight Hundred Five,139718,One Lakh Thirty Nine Thousand Seven Hundred Eighteen,1352087,Thirteen Lakh Fifty Two Thousand Eighty Seven
22,22,058-20-000026,29-Feb-2020,28-May-2020,Improvements to drains to 515 Colony  and surrounding areas at ward no 58 New Thippasandra,058 New Tippasandara,Executive Engineer C V Raman Nagar East Zone,"P3602 Special Development works at ward Nos.02, 06, 07, 08, 11, 12, 16, 21, 23, 24, 25, 30, 37, 40, 41, 47, 48, 53, 54, 55, 56, 58, 59, 61, 62, 66, 73, 78, 87, 91, 106, 107, 110, 118, 120, 131, 136, 147, 148, 151, 157, 180, 190, 192, 197, 198",KRIDL BHUSIRI  ACCOU,0000000000,,Final,000178,29-Feb-2020,000018,29-Jun-2020,000027,29-Jun-2020,,           ,000183 / 18-Jun-2022 in RTGS,1468222,Fourteen Lakh Sixty Eight Thousand Two Hundred Twenty Two,130886,One Lakh Thirty  Thousand Eight Hundred Eighty Six,1337336,Thirteen Lakh Thirty Seven Thousand Three Hundred Thirty Six
23,23,058-20-000027,29-Feb-2020,28-May-2020,Improvements to drains to 3rd main Gowda Society road   and surrounding areas at ward no 58 New Thippasandra,058 New Tippasandara,Executive Engineer C V Raman Nagar East Zone,"P3602 Special Development works at ward Nos.02, 06, 07, 08, 11, 12, 16, 21, 23, 24, 25, 30, 37, 40, 41, 47, 48, 53, 54, 55, 56, 58, 59, 61, 62, 66, 73, 78, 87, 91, 106, 107, 110, 118, 120, 131, 136, 147, 148, 151, 157, 180, 190, 192, 197, 198",KRIDL BHUSIRI  ACCOU,0000000000,,Final,000179,29-Feb-2020,000017,29-Jun-2020,000028,29-Jun-2020,,           ,000183 / 18-Jun-2022 in RTGS,1492785,Fourteen Lakh Ninety Two Thousand Seven Hundred Eighty Five,127574,One Lakh Twenty Seven Thousand Five Hundred Seventy Four,1365211,Thirteen Lakh Sixty Five Thousand Two Hundred Eleven
24,24,058-18-000042,01-Feb-2020,31-Jul-2020,"Supply of Drinking Water in New Thippasandra and  surrounding area in Ward No.58, New Thippasandra ",058 New Tippasandara,Executive Engineer C V Raman Nagar East Zone,P1771 Zone Works - POW Works,NIRANJAN GOWDA KN,9986564885,,Final,000166,01-Feb-2020,000054,01-Jan-2021,000098,01-Jan-2021,,           ,Under Process in AdCf - Acts. Supdt.,837650,Eight Lakh Thirty Seven Thousand Six Hundred Fifty ,17592,Seventeen Thousand Five Hundred Ninety Two,820058,Eight Lakh Twenty  Thousand Fifty Eight
25,25,058-19-000030,21-Jan-2020,21-May-2020,Construction of R O Plant in ward no 58 New Thippasandra,058 New Tippasandara,Executive Engineer C V Raman Nagar East Zone,P3445 Establishment of R.O.Plant for each ward Rs.15.00 Lakhs each,Mr  GOVARDHAN  D,9739428999,,Final,000162,21-Jan-2020,000039,02-Sep-2020,000060,02-Sep-2020,,           ,Under Process in AdCf - Acts. Supdt.,1247500,Twelve Lakh Fourty Seven Thousand Five Hundred ,112289,One Lakh Twelve Thousand Two Hundred Eighty Nine,1135211,Eleven Lakh Thirty Five Thousand Two Hundred Eleven
26,26,058-19-000029,09-Jan-2020,25-Feb-2020,Drilling of Borewell and fixing of pipeline in Krishnappa garden in ward no 58,058 New Tippasandara,Executive Engineer C V Raman Nagar East Zone,P2573 Encouragement to Rural Sports (Marali ba Atada Maidhanakke) Dy Mayors discretionary,SHREE PRIYA ENTERPRI,9742499929,,Final,000160,09-Jan-2020,000030,29-Jul-2020,000039,29-Jul-2020,,           ,000235 / 07-Jul-2022 in RTGS,838353,Eight Lakh Thirty Eight Thousand Three Hundred Fifty Three,35368,Thirty Five Thousand Three Hundred Sixty Eight,802985,Eight Lakh Two Thousand Nine Hundred Eighty Five
27,27,058-19-000035,06-Nov-2019,06-Jan-2020,Supply of drinking water at new thippasandra and surrounding area in ward no 58,058 New Tippasandara,Executive Engineer C V Raman Nagar East Zone,P1771 Zone Works - POW Works,B BHARATH,9343143366,,Final,000134,06-Nov-2019,000028,26-Jul-2020,000037,26-Jul-2020,,           ,000252 / 16-Jul-2022 in RTGS,800800,Eight Lakh Eight Hundred ,16816,Sixteen Thousand Eight Hundred Sixteen,783984,Seven Lakh Eighty Three Thousand Nine Hundred Eighty Four
28,28,058-19-000040,06-Nov-2019,03-Jan-2020,Restoration of road cutting portion in new thippasandra and surrounding area in ward no 58,058 New Tippasandara,Executive Engineer C V Raman Nagar East Zone,P1771 Zone Works - POW Works,B BHARATH,9343143366,,Final,000136,06-Nov-2019,000012,05-Jun-2020,000015,05-Jun-2020,,           ,000404 / 10-Mar-2022 in RTGS,899311,Eight Lakh Ninety Nine Thousand Three Hundred Eleven,53798,Fifty Three Thousand Seven Hundred Ninety Eight,845513,Eight Lakh Fourty Five Thousand Five Hundred Thirteen
29,29,058-19-000032,06-Jan-2019,20-Dec-2019,Pot holes filling at new thippasandra  surrounding areas in ward no 58,058 New Tippasandara,Executive Engineer C V Raman Nagar East Zone,P1771 Zone Works - POW Works,B BHARATH,9343143366,,Final,000135,06-Nov-2019,000152,27-Feb-2020,000239,27-Feb-2020,,           ,000404 / 10-Mar-2022 in RTGS,866228,Eight Lakh Sixty Six Thousand Two Hundred Twenty Eight,46107,Fourty Six Thousand One Hundred Seven,820121,Eight Lakh Twenty  Thousand One Hundred Twenty One
30,30,058-18-000016,29-Oct-2019,30-Dec-2019,Asphalting and improvements of roads at diagnal road in ward no 58,058 New Tippasandara,Executive Engineer C V Raman Nagar East Zone,"P3333 Special Development works at Ward No.07,08,21,33,58,66,68,75,76,91,94,95,110,116,153,180,190,198,88,18 ( 20 wards Rs.5.00 Cr. Each)",KRIDL BHUSIRI  ACCOU,0000000000,,Final,000125,29-Oct-2019,000142,04-Feb-2020,000230,04-Feb-2020,,           ,000093 / 11-May-2022 in RTGS,2869230,Twenty Eight Lakh Sixty Nine Thousand Two Hundred Thirty ,327377,Three Lakh Twenty Seven Thousand Three Hundred Seventy Seven,2541853,Twenty Five Lakh Fourty One Thousand Eight Hundred Fifty Three
31,31,058-18-000021,29-Oct-2019,24-Jan-2020,Construction of RCC drains at Missing places of Byrasandra Surrounding areas in ward no 58,058 New Tippasandara,Executive Engineer C V Raman Nagar East Zone,"P3333 Special Development works at Ward No.07,08,21,33,58,66,68,75,76,91,94,95,110,116,153,180,190,198,88,18 ( 20 wards Rs.5.00 Cr. Each)",KRIDL BHUSIRI  ACCOU,0000000000,,Final,000124,29-Oct-2019,000144,04-Feb-2020,000232,04-Feb-2020,,           ,000093 / 11-May-2022 in RTGS,2392046,Twenty Three Lakh Ninety Two Thousand Fourty Six,233200,Two Lakh Thirty Three Thousand Two Hundred ,2158846,Twenty One Lakh Fifty Eight Thousand Eight Hundred Fourty Six
32,32,058-19-000039,16-Sep-2019,23-Oct-2019,Â Providing CC roads to G.M.Palya 14thÂ cross and surrounding areas in ward no 58,058 New Tippasandara,Executive Engineer C V Raman Nagar East Zone,P1771 Zone Works - POW Works,Mr. DEVANANDA . V,9880858969,,Final,000099,16-Sep-2019,000105,30-Oct-2019,000165,30-Oct-2019,,           ,000005 / 06-Apr-2022 in RTGS,2432285,Twenty Four Lakh Thirty Two Thousand Two Hundred Eighty Five,262407,Two Lakh Sixty Two Thousand Four Hundred Seven,2169878,Twenty One Lakh Sixty Nine Thousand Eight Hundred Seventy Eight
33,33,058-19-000041,01-Aug-2019,06-Aug-2020,Maintanance of  ward no 58,058 New Tippasandara,Executive Engineer C V Raman Nagar East Zone,P1771 Zone Works - POW Works,MALAYAN P,9742792315,,Final,000059,29-Jul-2019,000043,03-Oct-2020,000073,03-Oct-2020,,           ,Under Process in AdCf - Acts. Supdt.,1394610,Thirteen Lakh Ninety Four Thousand Six Hundred Ten,122428,One Lakh Twenty Two Thousand Four Hundred Twenty Eight,1272182,Twelve Lakh Seventy Two Thousand One Hundred Eighty Two
34,34,058-19-000038,26-Jul-2019,16-Sep-2019,Improvements of drains at new thippasandra and surrounding area in ward no 58,058 New Tippasandara,Executive Engineer C V Raman Nagar East Zone,P1771 Zone Works - POW Works,DEEPAK KUMAR S      ,9986649990,,Final,000058,26-Jul-2019,000070,30-Sep-2019,000119,30-Sep-2019,,           ,000381 / 25-Feb-2022 in RTGS,1242077,Twelve Lakh Fourty Two Thousand Seventy Seven,55300,Fifty Five Thousand Three Hundred ,1186777,Eleven Lakh Eighty Six Thousand Seven Hundred Seventy Seven
35,35,058-18-000061,28-May-2019,31-Oct-2019,Providing of Aerial bunch cable and control switches to major roads in C.V Ramananagara Constituency  ,058 New Tippasandara,Executive Engineer Electrical East Zone,P1517 Upgrading Street Lighting of Bangalore - Major Roads,SMS ELECTRICALS     ,9901967054,apoorvasmselectrical@gmail.com,First and Final,000006,30-May-2019,000144,06-Dec-2019,000144,06-Dec-2019,,           ,000060 / 28-Apr-2022 in RTGS,295054,Two Lakh Ninety Five Thousand Fifty Four,16725,Sixteen Thousand Seven Hundred Twenty Five,278329,Two Lakh Seventy Eight Thousand Three Hundred Twenty Nine
36,36,058-19-000043,12-Apr-2019,17-Apr-2019,Providing Assured minimum facilities (AMF) to all  Polling stations of Lokasabha election -2019 Pertaning to ward no 58,058 New Tippasandara,Executive Engineer C V Raman Nagar East Zone,P0054 Election expenses,S Venkatesh,9986836575,,Final,000003,12-Apr-2019,000034,28-May-2019,000049,28-May-2019,,           ,000130 / 02-Aug-2021 in RTGS,170026,One Lakh Seventy  Thousand Twenty Six,4890,Four Thousand Eight Hundred Ninety ,165136,One Lakh Sixty Five Thousand One Hundred Thirty Six
37,37,058-18-000002,08-Mar-2019,30-May-2019,Construction of RCC Drain at Hanuman Nagara Main road in ward no 58,058 New Tippasandara,Executive Engineer C V Raman Nagar East Zone,"P3333 Special Development works at Ward No.07,08,21,33,58,66,68,75,76,91,94,95,110,116,153,180,190,198,88,18 ( 20 wards Rs.5.00 Cr. Each)",KRIDL BHUSIRI  ACCOU,0000000000,,Final,000256,08-Mar-2019,000146,11-Feb-2020,000236,14-Feb-2020,,           ,000099 / 12-May-2022 in RTGS,1911975,Nineteen Lakh Eleven Thousand Nine Hundred Seventy Five,184088,One Lakh Eighty Four Thousand Eighty Eight,1727887,Seventeen Lakh Twenty Seven Thousand Eight Hundred Eighty Seven
38,38,058-18-000003,08-Mar-2019,01-May-2019,Improvements  of CC road at Hanumanagara main  road  in ward no 58,058 New Tippasandara,Executive Engineer C V Raman Nagar East Zone,"P3333 Special Development works at Ward No.07,08,21,33,58,66,68,75,76,91,94,95,110,116,153,180,190,198,88,18 ( 20 wards Rs.5.00 Cr. Each)",KRIDL BHUSIRI  ACCOU,0000000000,,Final,000255,08-Mar-2019,000147,11-Feb-2020,000235,14-Feb-2020,,           ,000093 / 11-May-2022 in RTGS,1912479,Nineteen Lakh Twelve Thousand Four Hundred Seventy Nine,200529,Two Lakh Five Hundred Twenty Nine,1711950,Seventeen Lakh Eleven Thousand Nine Hundred Fifty 
39,39,058-18-000015,08-Mar-2019,01-May-2019,Construction of RCC drain at diagnal road  in ward no 58,058 New Tippasandara,Executive Engineer C V Raman Nagar East Zone,"P3333 Special Development works at Ward No.07,08,21,33,58,66,68,75,76,91,94,95,110,116,153,180,190,198,88,18 ( 20 wards Rs.5.00 Cr. Each)",KRIDL BHUSIRI  ACCOU,0000000000,,Final,000254,08-Mar-2019,000145,11-Feb-2020,000237,14-Feb-2020,,           ,000099 / 12-May-2022 in RTGS,966726,Nine Lakh Sixty Six Thousand Seven Hundred Twenty Six,88151,Eighty Eight Thousand One Hundred Fifty One,878575,Eight Lakh Seventy Eight Thousand Five Hundred Seventy Five
40,40,058-18-000060,28-Feb-2019,01-Oct-2019,"Replacement of burntout UG cable, MCBs and timers  to electrical installations in parks, play grounds and Burial Grounds in ward no 58, 57, 50 and 88  ",058 New Tippasandara,Executive Engineer Electrical East Zone,"P0298 M and R to Electrical Installations in Parks and Gardens, Playgrounds, Burial Grounds",ANVITHINFRA,6362149462,anvithinfra@gmail.com,First and Final,000113,05-Mar-2019,000123,28-Oct-2019,000123,28-Oct-2019,,           ,000013 / 16-Apr-2022 in RTGS,331414,Three Lakh Thirty One Thousand Four Hundred Fourteen,19230,Nineteen Thousand Two Hundred Thirty ,312184,Three Lakh Twelve Thousand One Hundred Eighty Four
