,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,035-20-000066,03-Oct-2020,30-Mar-2021,Engaging of Labour and Tractor for Cleaning of Debris  in  MSR Nagara   in Ward No 35,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P1771 Zone Works - POW Works,JAYAPRAKASH T,9448704869,,First and Final,000174,18-Jan-2021,000021,22-Jul-2021,000047,29-Jul-2021,,           ,Under Process in AdCf - Acts. Supdt.,1427629,Fourteen Lakh Twenty Seven Thousand Six Hundred Twenty Nine,62815,Sixty Two Thousand Eight Hundred Fifteen,1364814,Thirteen Lakh Sixty Four Thousand Eight Hundred Fourteen
11,11,035-19-000032,09-Oct-2020,21-Dec-2020,Providing of U G Cables for Repairs to Parks gardens Playgrounds etc Coming under Malleshwaram  Constituency      35 36 45 64 65 66 and 76,035 Aramane Nagara,Executive Engineer Electrical West Zone,"P0298 M and R to Electrical Installations in Parks and Gardens, Playgrounds, Burial Grounds",Pradeep Electricals,8618755562,,First and Final,000020,09-Oct-2020,000129,02-Jan-2021,000129,02-Jan-2021,,           ,Under Process in AdCf - Acts. Supdt.,192870,One Lakh Ninety Two Thousand Eight Hundred Seventy ,9837,Nine Thousand Eight Hundred Thirty Seven,183033,One Lakh Eighty Three Thousand Thirty Three
12,12,035-20-000070,30-Sep-2020,30-Apr-2021,Emergency Works in Ward No 35 Phase-III,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P1771 Zone Works - POW Works,GOVINDARAJU P,9900165323,,First and Final,000112,07-Oct-2020,000024,26-Jul-2021,000045,27-Jul-2021,,           ,Under Process in AdCf - Acts. Supdt.,344019,Three Lakh Fourty Four Thousand Nineteen,18219,Eighteen Thousand Two Hundred Nineteen,325800,Three Lakh Twenty Five Thousand Eight Hundred 
13,13,035-20-000047,30-Sep-2021,06-Feb-2021,"Providing Name Board to Gokak Chaluvali Park, additional gym equipments to Kempegowda park and development works to Park in ward no 35 Aramanenagara",035 Aramane Nagara,Executive Engineer Malleswaram West Zone,"P3739 Special development works in Ward No. 01, 03, 04, 05, 09, 10, 13, 15, 17, 19, 20, 26, 27, 28, 29, 34, 35, 36, 39, 43, 45, 46, 51, 52, 57, 64, 65, 71, 79, 83, 85, 88, 89,93, 96, 100, 101, 103,104, 105, 108, 109, 111, 114, 115, 119, 123, 124, 125, 126, 127, 128, 129, 130, 132, 133, 137, 138, 142, 143, 146, 149, 150, 154, 155, 156, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 170, 173, 174, 175, 177, 178, 179, 181, 182, 183, 184, 185, 186, 187, 188, 189, 191, 193, 194, 195, 196  ( Total 98 wards 2.50 crors for each ward)",GOVINDARAJU P,9900165323,,First and Final,000109,06-Oct-2020,000011,05-May-2021,000025,07-May-2021,,           ,Under Process in AdCf - Acts. Supdt.,907320,Nine Lakh Seven Thousand Three Hundred Twenty ,68320,Sixty Eight Thousand Three Hundred Twenty ,839000,Eight Lakh Thirty Nine Thousand 
14,14,035-20-000045,27-Jul-2020,28-Dec-2020,Improvements to drains and providing covering slabs to 3rd cross road Chikkamaranahalli and surrounding area in ward no 35,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,"P3739 Special development works in Ward No. 01, 03, 04, 05, 09, 10, 13, 15, 17, 19, 20, 26, 27, 28, 29, 34, 35, 36, 39, 43, 45, 46, 51, 52, 57, 64, 65, 71, 79, 83, 85, 88, 89,93, 96, 100, 101, 103,104, 105, 108, 109, 111, 114, 115, 119, 123, 124, 125, 126, 127, 128, 129, 130, 132, 133, 137, 138, 142, 143, 146, 149, 150, 154, 155, 156, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 170, 173, 174, 175, 177, 178, 179, 181, 182, 183, 184, 185, 186, 187, 188, 189, 191, 193, 194, 195, 196  ( Total 98 wards 2.50 crors for each ward)",C DEVARAJU,8277607292,,Final,000108,06-Oct-2020,000063,29-Dec-2020,000110,30-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,1780304,Seventeen Lakh Eighty  Thousand Three Hundred Four,177304,One Lakh Seventy Seven Thousand Three Hundred Four,1603000,Sixteen Lakh Three Thousand 
15,15,035-20-000012,30-Sep-2020,02-Nov-2020,Providing Drinking Water Scheme in    Ward  No 35  Aramanenagar,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P1802 Water Supply New Areas,C DEVARAJU,8277607292,,Final,000107,06-Oct-2020,000054,06-Nov-2020,000094,06-Nov-2020,,           ,Under Process in AdCf - Acts. Supdt.,631649,Six Lakh Thirty One Thousand Six Hundred Fourty Nine,59373,Fifty Nine Thousand Three Hundred Seventy Three,572276,Five Lakh Seventy Two Thousand Two Hundred Seventy Six
16,16,035-19-000070,12-Feb-2020,10-Aug-2020,Maintance of Malleshwaram Executive Engineer office  in ward-35.  ,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P1771 Zone Works - POW Works,SAJITHKUMARH.K.,8217566305,,First and Final,000064,19-Aug-2020,000024,19-Aug-2020,000061,29-Aug-2020,,           ,Under Process in AdCf - Acts. Supdt.,375428,Three Lakh Seventy Five Thousand Four Hundred Twenty Eight,16518,Sixteen Thousand Five Hundred Eighteen,358910,Three Lakh Fifty Eight Thousand Nine Hundred Ten
17,17,035-20-000069,03-Aug-2020,16-Apr-2021,Emergency Works in Ward No 35 Phase-II,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P1771 Zone Works - POW Works,Sri Bore Gowda B ,8022975610,,First and Final,000060,12-Aug-2020,000023,26-Jul-2021,000046,27-Jul-2021,,           ,Under Process in AdCf - Acts. Supdt.,375082,Three Lakh Seventy Five Thousand Eighty Two,20282,Twenty  Thousand Two Hundred Eighty Two,354800,Three Lakh Fifty Four Thousand Eight Hundred 
18,18,035-20-000071,03-Aug-2020,24-Sep-2020,Emergency Works in Ward No 35 Phase-IV,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P1771 Zone Works - POW Works,GOUTHAM K,9740190349,,Final,000063,12-Aug-2020,000049,24-Sep-2020,000071,25-Sep-2020,,           ,Under Process in AdCf - Acts. Supdt.,416156,Four Lakh Sixteen Thousand One Hundred Fifty Six,19156,Nineteen Thousand One Hundred Fifty Six,397000,Three Lakh Ninety Seven Thousand 
19,19,035-20-000068,24-Jul-2020,24-Aug-2020,Emergency Works in Ward No 35 Phase-I,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P1771 Zone Works - POW Works,C DEVARAJU,8277607292,,First and Final,000061,12-Aug-2020,000032,24-Aug-2020,000053,26-Aug-2020,,           ,Under Process in AdCf - Acts. Supdt.,414276,Four Lakh Fourteen Thousand Two Hundred Seventy Six,41276,Fourty One Thousand Two Hundred Seventy Six,373000,Three Lakh Seventy Three Thousand 
20,20,035-20-000013,24-Jul-2020,20-Aug-2020,Providing Drinking Water Scheme in MSR Nagar in   Ward  No 35,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P1802 Water Supply New Areas,ANAND KUMAR  R,9448352354,,First and Final,000059,06-Aug-2020,000030,24-Aug-2020,000052,26-Aug-2020,,           ,000181 / 17-Jun-2022 in RTGS,970606,Nine Lakh Seventy  Thousand Six Hundred Six,92606,Ninety Two Thousand Six Hundred Six,878000,Eight Lakh Seventy Eight Thousand 
21,21,035-19-000001,12-Feb-2020,05-Aug-2020,Providing R O Plant in ward no 35,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P3445 Establishment of R.O.Plant for each ward Rs.15.00 Lakhs each,KRIDL BHUSIRI  ACCOU,0000000000,,Final,000056,06-Aug-2020,000023,06-Aug-2020,000048,07-Aug-2020,,           ,000176 / 16-Jun-2022 in RTGS,1484892,Fourteen Lakh Eighty Four Thousand Eight Hundred Ninety Two,154892,One Lakh Fifty Four Thousand Eight Hundred Ninety Two,1330000,Thirteen Lakh Thirty  Thousand 
22,22,035-20-000061,01-Jul-2020,13-Jul-2020, Filling of Potholes in Ward No 35,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P3726 Zonal Public Works - POW Works -60per for  Annual Maintenance and Re-asphalting of roads in Ward jurisdiction -Escrow Account - Old Ward Rs.1.20 Cr per ward and Rs.1.80 Cr for new wards,Siddappa V ,8022975610,,First and Final,000046,16-Jul-2020,000018,16-Jul-2020,000037,18-Jul-2020,,           ,000046 / 27-May-2021 in RTGS,1500000,Fifteen Lakh ,81145,Eighty One Thousand One Hundred Fourty Five,1418855,Fourteen Lakh Eighteen Thousand Eight Hundred Fifty Five
23,23,035-19-000073,18-May-2020,14-Jul-2020,Pot hole filling in ward .35  ,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P1771 Zone Works - POW Works,Mr  KRISHNAPPA  C  S,9448274200,,Final,000034,01-Jul-2020,000019,16-Jul-2020,000038,18-Jul-2020,,           ,000247 / 13-Jul-2022 in RTGS,1995000,Nineteen Lakh Ninety Five Thousand ,92845,Ninety Two Thousand Eight Hundred Fourty Five,1902155,Nineteen Lakh Two Thousand One Hundred Fifty Five
24,24,035-19-000072,13-Mar-2020,15-May-2020,Additional development  works to East west park in ward-35.  .,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P1771 Zone Works - POW Works,C DEVARAJU,8277607292,,First and Final,000002,02-Apr-2020,000008,28-May-2020,000022,29-May-2020,,           ,000100 / 12-May-2022 in RTGS,1279857,Twelve Lakh Seventy Nine Thousand Eight Hundred Fifty Seven,123857,One Lakh Twenty Three Thousand Eight Hundred Fifty Seven,1156000,Eleven Lakh Fifty Six Thousand 
25,25,035-19-000060,12-Mar-2020,10-Apr-2020,Repairing of existing  open Gym equipments in ward-35.  ,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P1771 Zone Works - POW Works,SANTHOSHP,9945858878,,First and Final,000006,02-Apr-2020,000002,07-May-2020,000012,07-May-2020,,           ,000100 / 12-May-2022 in RTGS,613963,Six Lakh Thirteen Thousand Nine Hundred Sixty Three,27016,Twenty Seven Thousand Sixteen,586947,Five Lakh Eighty Six Thousand Nine Hundred Fourty Seven
26,26,035-19-000065,12-Mar-2020,10-Apr-2020,Emergency work  in ward-35.,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P1771 Zone Works - POW Works,SHANKAR C,9886322543,,First and Final,000003,02-Apr-2020,000003,07-May-2020,000010,07-May-2020,,           ,000122 / 23-May-2022 in RTGS,499018,Four Lakh Ninety Nine Thousand Eighteen,46907,Fourty Six Thousand Nine Hundred Seven,452111,Four Lakh Fifty Two Thousand One Hundred Eleven
27,27,035-19-000067,12-Mar-2020,10-Apr-2020,Emergency work  in ward-35..,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P1771 Zone Works - POW Works,P SURESH BABU,9964124916,,First and Final,000005,02-Apr-2020,000004,07-May-2020,000011,07-May-2020,,           ,000122 / 23-May-2022 in RTGS,470233,Four Lakh Seventy  Thousand Two Hundred Thirty Three,20689,Twenty  Thousand Six Hundred Eighty Nine,449544,Four Lakh Fourty Nine Thousand Five Hundred Fourty Four
28,28,035-19-000056,23-Aug-2019,17-Mar-2020,Engaging of labour and tractor for cleaning of debries in Sadashivanagar   in ward No-35.  ,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P1771 Zone Works - POW Works,KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000127,19-Mar-2020,000066,20-Mar-2020,000008,30-Apr-2020,,           ,000119 / 21-May-2022 in RTGS,1199797,Eleven Lakh Ninety Nine Thousand Seven Hundred Ninety Seven,124779,One Lakh Twenty Four Thousand Seven Hundred Seventy Nine,1075018,Ten Lakh Seventy Five Thousand Eighteen
29,29,035-19-000055,18-Jan-2020,30-Jun-2020,Engaging of labour and tractor for cleaning of debries  in  MSR nagar  in ward No-35.  ,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P1771 Zone Works - POW Works,H R MANJUNATHA,9972327005,,Final,000123,11-Mar-2020,000012,01-Jul-2020,000044,23-Jul-2020,,           ,000251 / 15-Jul-2022 in RTGS,1195141,Eleven Lakh Ninety Five Thousand One Hundred Fourty One,112342,One Lakh Twelve Thousand Three Hundred Fourty Two,1082799,Ten Lakh Eighty Two Thousand Seven Hundred Ninety Nine
30,30,035-19-000071,07-Jan-2020,04-Aug-2020,Maintance of  Ramakrishna hegde complex  and depot Collection in ward-35.  ,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P1771 Zone Works - POW Works,NATURESCAFF,9620000067,,First and Final,000118,07-Mar-2020,000028,20-Aug-2020,000069,25-Sep-2020,,           ,Under Process in AdCf - Acts. Supdt.,386633,Three Lakh Eighty Six Thousand Six Hundred Thirty Three,17011,Seventeen Thousand Eleven,369622,Three Lakh Sixty Nine Thousand Six Hundred Twenty Two
31,31,035-19-000069,18-Jan-2020,20-Jun-2020,Additional works to 18th cross govt college building in ward-35.  ,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P1771 Zone Works - POW Works,RAMAKRISHNAPPA K,9900277740,,First and Final,000116,27-Feb-2020,000011,23-Jun-2020,000026,25-Jun-2020,,           ,000122 / 23-May-2022 in RTGS,3955628,Thirty Nine Lakh Fifty Five Thousand Six Hundred Twenty Eight,196628,One Lakh Ninety Six Thousand Six Hundred Twenty Eight,3759000,Thirty Seven Lakh Fifty Nine Thousand 
32,32,035-19-000061,30-Jan-2020,20-Nov-2020,Providing CC  in Aramanenagara  and Surroudings in ward -35  ,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P1771 Zone Works - POW Works,KRIDL BHUSIRI  ACCOU,0000000000,,Final,000107,17-Feb-2020,000059,05-Dec-2020,000103,10-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,496687,Four Lakh Ninety Six Thousand Six Hundred Eighty Seven,53687,Fifty Three Thousand Six Hundred Eighty Seven,443000,Four Lakh Fourty Three Thousand 
33,33,035-19-000012,19-Aug-2020,21-Sep-2020,Providing water scheme in poojari  layout in ward no-35,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P1802 Water Supply New Areas,KRIDL BHUSIRI  ACCOU,0000000000,,Final,000101,16-Feb-2020,000048,23-Sep-2020,000070,25-Sep-2020,,           ,Under Process in AdCf - Acts. Supdt.,969829,Nine Lakh Sixty Nine Thousand Eight Hundred Twenty Nine,100119,One Lakh One Hundred Nineteen,869710,Eight Lakh Sixty Nine Thousand Seven Hundred Ten
34,34,035-19-000074,08-Jan-2020,05-Aug-2020,Construction of Anganwadi in Ashwathnagar in ward no.35  ,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P1771 Zone Works - POW Works,ANAND KUMAR  R,9448352354,,Final,000099,16-Feb-2020,000022,06-Aug-2020,000049,07-Aug-2020,,           ,000176 / 16-Jun-2022 in RTGS,1200893,Twelve Lakh Eight Hundred Ninety Three,126893,One Lakh Twenty Six Thousand Eight Hundred Ninety Three,1074000,Ten Lakh Seventy Four Thousand 
35,35,035-19-000053,20-Dec-2019,13-Feb-2020,Reconstruction of drain in 2nd main 1st block 2nd stage RMV in Aramanaenagara in ward no 35,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P0541 Commissioner Discretionary Grants,ANAND KUMAR  R,9448352354,,Final,000095,07-Feb-2020,000055,29-Feb-2020,000128,29-Feb-2020,,           ,000104 / 16-May-2022 in RTGS,1125428,Eleven Lakh Twenty Five Thousand Four Hundred Twenty Eight,116428,One Lakh Sixteen Thousand Four Hundred Twenty Eight,1009000,Ten Lakh Nine Thousand 
36,36,035-19-000062,08-Jan-2020,17-Nov-2020,Construction of watchman shed to Gokak Chaluvali vrutha park in ward -35.  ,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P1771 Zone Works - POW Works,PREM KUMAR V,9980496399,,Final,000093,05-Feb-2020,000057,19-Nov-2020,000099,21-Nov-2020,,           ,Under Process in AdCf - Acts. Supdt.,466055,Four Lakh Sixty Six Thousand Fifty Five,25055,Twenty Five Thousand Fifty Five,441000,Four Lakh Fourty One Thousand 
37,37,035-17-000074,01-Mar-2018,30-Jan-2020,Improvements to Children Play area and Shivaji Statue Surroundings in ward no 35,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P0190 Works sanctioned by Hon Mayor,KRIDL BHUSIRI  ACCOU,0000000000,,Running,000088,02-Feb-2020,000039,03-Feb-2020,000136,05-Mar-2020,,           ,000104 / 16-May-2022 in RTGS,6845004,Sixty Eight Lakh Fourty Five Thousand Four,708004,Seven Lakh Eight Thousand Four,6137000,Sixty One Lakh Thirty Seven Thousand 
38,38,035-18-000066,08-Nov-2019,30-Apr-2021,PMC service including construction supervision and quality control for the work of Development of Sankey Tank Park Aramanengara in ward no 35,035 Aramane Nagara,Executive Engineer 1 - Projects 2 Central Zone,P3214 Development of Sankey Tank Park in ward No.35,VIMOS TECHNOCRATS PV,9686691113,,Second and Final,000054,01-Feb-2020,000006,24-Jan-2022,000012,24-Jan-2022,,           ,Under Process in AdCf - Acts. Supdt.,210542,Two Lakh Ten Thousand Five Hundred Fourty Two,21415,Twenty One Thousand Four Hundred Fifteen,189127,One Lakh Eighty Nine Thousand One Hundred Twenty Seven
39,39,035-18-000066,04-Nov-2019,30-Apr-2021,Development of Sankey Tank Park Aramanengara in ward no 35,035 Aramane Nagara,Executive Engineer 1 - Projects 2 Central Zone,P3214 Development of Sankey Tank Park in ward No.35,B S DHANANJAYA,9448151443,,Third and Final,000053,01-Feb-2020,000003,03-Dec-2021,000009,03-Dec-2021,,           ,Under Process in AdCf - Acts. Supdt.,13094620,One Crore Thirty  Lakh Ninety Four Thousand Six Hundred Twenty ,618110,Six Lakh Eighteen Thousand One Hundred Ten,12476510,One Crore Twenty Four Lakh Seventy Six Thousand Five Hundred Ten
40,40,035-18-000066,08-Nov-2019,18-Dec-2020,PMC service including construction supervision and quality control for the work of Development of Sankey Tank Park Aramanengara in ward no 35,035 Aramane Nagara,Executive Engineer 1 - Projects 2 Central Zone,P3214 Development of Sankey Tank Park in ward No.35,VIMOS TECHNOCRATS PV,9686691113,,Running,000054,01-Feb-2020,000046,25-Mar-2021,000051,25-Mar-2021,,           ,Under Process in EE (Acts. Supdt.),113369,One Lakh Thirteen Thousand Three Hundred Sixty Nine,11540,Eleven Thousand Five Hundred Fourty ,101829,One Lakh One Thousand Eight Hundred Twenty Nine
41,41,035-18-000066,04-Nov-2019,18-Dec-2020,Development of Sankey Tank Park Aramanengara in ward no 35,035 Aramane Nagara,Executive Engineer 1 - Projects 2 Central Zone,P3214 Development of Sankey Tank Park in ward No.35,B S DHANANJAYA,9448151443,,Running,000053,01-Feb-2020,000022,11-Nov-2020,000023,11-Nov-2020,,           ,Under Process in AdCf - Acts. Supdt.,3568130,Thirty Five Lakh Sixty Eight Thousand One Hundred Thirty ,281885,Two Lakh Eighty One Thousand Eight Hundred Eighty Five,3286245,Thirty Two Lakh Eighty Six Thousand Two Hundred Fourty Five
42,42,035-18-000066,04-Nov-2019,03-Aug-2020,Development of Sankey Tank Park Aramanengara in ward no 35,035 Aramane Nagara,Executive Engineer 1 - Projects 2 Central Zone,P3214 Development of Sankey Tank Park in ward No.35,B S DHANANJAYA,9448151443,,Running,000053,01-Feb-2020,000011,28-May-2020,000011,28-May-2020,,           ,000147 / 06-Jun-2022 in RTGS,4015330,Fourty  Lakh Fifteen Thousand Three Hundred Thirty ,302770,Three Lakh Two Thousand Seven Hundred Seventy ,3712560,Thirty Seven Lakh Twelve Thousand Five Hundred Sixty 
43,43,035-19-000059,20-Dec-2019,07-Feb-2020,Reconstruction of  culverts in M S R Nagar in  ward-35.  ,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P1771 Zone Works - POW Works,SHANKAR C,9886322543,,First and Final,000087,26-Jan-2020,000046,10-Feb-2020,000119,13-Feb-2020,,           ,000093 / 11-May-2022 in RTGS,359387,Three Lakh Fifty Nine Thousand Three Hundred Eighty Seven,34387,Thirty Four Thousand Three Hundred Eighty Seven,325000,Three Lakh Twenty Five Thousand 
44,44,035-19-000058,09-Dec-2019,21-Jan-2020,Construction  of  culverts in  Ashwathnagar ward-35.  ,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P1771 Zone Works - POW Works,KRIDL BHUSIRI  ACCOU,0000000000,,Final,000071,05-Jan-2020,000036,30-Jan-2020,000109,30-Jan-2020,,           ,000093 / 11-May-2022 in RTGS,397967,Three Lakh Ninety Seven Thousand Nine Hundred Sixty Seven,39967,Thirty Nine Thousand Nine Hundred Sixty Seven,358000,Three Lakh Fifty Eight Thousand 
45,45,035-19-000063,05-Dec-2019,27-Jan-2020,Berm cutting and providing CC in infront of Purva atria  Apartment in ward 35  ,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P1771 Zone Works - POW Works,KRIDL BHUSIRI  ACCOU,0000000000,,Final,000070,05-Jan-2020,000035,29-Jan-2020,000108,30-Jan-2020,,           ,000093 / 11-May-2022 in RTGS,459826,Four Lakh Fifty Nine Thousand Eight Hundred Twenty Six,47826,Fourty Seven Thousand Eight Hundred Twenty Six,412000,Four Lakh Twelve Thousand 
46,46,035-19-000064,06-Dec-2019,10-Jan-2020,Emergency work  in ward-35.  ,035 Aramane Nagara,Executive Engineer Malleswaram West Zone,P1771 Zone Works - POW Works,KRIDL BHUSIRI  ACCOU,0000000000,,Final,000067,03-Jan-2020,000029,14-Jan-2020,000095,20-Jan-2020,,           ,000094 / 11-May-2022 in RTGS,489943,Four Lakh Eighty Nine Thousand Nine Hundred Fourty Three,52943,Fifty Two Thousand Nine Hundred Fourty Three,437000,Four Lakh Thirty Seven Thousand 
