,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,033-21-000003,12-Feb-2021,31-May-2021,"Comprehensive Developments and Improvements to Roads and drains, providing missing covering slabs at Chamudinagar  and Surrounding areas in Ward no 33 Manorayanapalya",033 Manorayanapalya,Executive Engineer Hebbal East Zone,P3694 Special developmental works at ward No.33,Mr  GANGADHARA  L,9341260169,,First and Final,000367,12-Feb-2021,000034,24-Sep-2021,000082,24-Sep-2021,,           ,Under Process in AdCf - Acts. Supdt.,8398159,Eighty Three Lakh Ninety Eight Thousand One Hundred Fifty Nine,368555,Three Lakh Sixty Eight Thousand Five Hundred Fifty Five,8029604,Eighty  Lakh Twenty Nine Thousand Six Hundred Four
11,11,033-20-000054,22-Jan-2021,19-Apr-2021,Improvements to roads and drains 6th 7th 8th  Cross Roads Bhuvaneshwari Nagar and Surrounding areas in ward no 33 Manorayanapalya,033 Manorayanapalya,Executive Engineer Hebbal East Zone,P3685 Special development in Bhuvaneshwarinagar and Babureddy Layout in ward No.33,R  B CONSTRUCTIONS,9900027228,,First and Final,000334,22-Jan-2021,000064,24-Feb-2022,000125,24-Feb-2022,,           ,Under Process in AdCf - Acts. Supdt.,10488132,One Crore Four Lakh Eighty Eight Thousand One Hundred Thirty Two,687814,Six Lakh Eighty Seven Thousand Eight Hundred Fourteen,9800318,Ninety Eight Lakh Three Hundred Eighteen
12,12,033-20-000052,22-Jan-2021,06-Apr-2021,"Improvements to roads and drains 1st, 2nd, 3rd, 4th, 5th Main Roads Bhuvaneshwari Nagar and Surrounding areas in ward no 33 Manorayanapalya",033 Manorayanapalya,Executive Engineer Hebbal East Zone,P3685 Special development in Bhuvaneshwarinagar and Babureddy Layout in ward No.33,R  B CONSTRUCTIONS,9900027228,,First and Final,000332,22-Jan-2021,000063,22-Feb-2022,000124,22-Feb-2022,,           ,Under Process in AdCf - Acts. Supdt.,10482627,One Crore Four Lakh Eighty Two Thousand Six Hundred Twenty Seven,490994,Four Lakh Ninety  Thousand Nine Hundred Ninety Four,9991633,Ninety Nine Lakh Ninety One Thousand Six Hundred Thirty Three
13,13,033-20-000053,21-Jan-2021,25-Mar-2021,"Improvements to roads and drains 1st, 2nd, 3rd, 4th, 5th Cross Roads Bhuvaneshwari Nagar and Surrounding areas in ward no 33 Manorayanapalya",033 Manorayanapalya,Executive Engineer Hebbal East Zone,P3685 Special development in Bhuvaneshwarinagar and Babureddy Layout in ward No.33,R  B CONSTRUCTIONS,9900027228,,First and Final,000333,22-Jan-2021,000060,28-Jan-2022,000115,28-Jan-2022,,           ,Under Process in AdCf - Acts. Supdt.,10484342,One Crore Four Lakh Eighty Four Thousand Three Hundred Fourty Two,495103,Four Lakh Ninety Five Thousand One Hundred Three,9989239,Ninety Nine Lakh Eighty Nine Thousand Two Hundred Thirty Nine
14,14,033-20-000055,22-Jan-2021,22-Mar-2021,Improvements to roads and drains 14th 15th Cross Roads Bhuvaneshwari Nagar and Surrounding areas in ward no 33 Manorayanapalya,033 Manorayanapalya,Executive Engineer Hebbal East Zone,P3685 Special development in Bhuvaneshwarinagar and Babureddy Layout in ward No.33,R  B CONSTRUCTIONS,9900027228,,First and Final,000336,22-Jan-2021,000061,28-Jan-2022,000116,28-Jan-2022,,           ,Under Process in AdCf - Acts. Supdt.,10493388,One Crore Four Lakh Ninety Three Thousand Three Hundred Eighty Eight,493645,Four Lakh Ninety Three Thousand Six Hundred Fourty Five,9999743,Ninety Nine Lakh Ninety Nine Thousand Seven Hundred Fourty Three
15,15,033-20-000056,21-Jan-2021,15-Apr-2021,"Improvements to roads and drains 1st, 2nd, 3rd, 4th, 5th Cross Roads  Babureddy Layoaut and Surrounding areas in ward no 33 Manorayanapalya",033 Manorayanapalya,Executive Engineer Hebbal East Zone,P3685 Special development in Bhuvaneshwarinagar and Babureddy Layout in ward No.33,R  B CONSTRUCTIONS,9900027228,,First and Final,000335,22-Jan-2021,000062,28-Jan-2022,000117,28-Jan-2022,,           ,Under Process in AdCf - Acts. Supdt.,10483943,One Crore Four Lakh Eighty Three Thousand Nine Hundred Fourty Three,492760,Four Lakh Ninety Two Thousand Seven Hundred Sixty ,9991183,Ninety Nine Lakh Ninety One Thousand One Hundred Eighty Three
16,16,033-19-000049,12-Oct-2020,11-Jan-2021,"Comprehensive developments and improvements to roads, drain culverts at 1st 2nd 3rd 4th E-S Cross roads Bhuvaneshwarinagara and surrounding areas in ward no 33 Manorayanapalya",033 Manorayanapalya,Executive Engineer Hebbal East Zone,P0190 Works sanctioned by Hon Mayor,Mr  GANGADHARA  L,9341260169,,Second and Final,000313,30-Dec-2020,000005,28-Apr-2022,000005,28-Apr-2022,,           ,Under Process in EE (Acts. Supdt.),5489044,Fifty Four Lakh Eighty Nine Thousand Fourty Four,248811,Two Lakh Fourty Eight Thousand Eight Hundred Eleven,5240233,Fifty Two Lakh Fourty  Thousand Two Hundred Thirty Three
17,17,033-19-000051,24-Nov-2020,26-Mar-2021,"Comprehensive developments and improvements to roads, drain culverts at 1st 2nd 3rd  4th W-S Cross roads Bhuvaneshwarinagara and surrounding areas in ward no 33 Manorayanapalya",033 Manorayanapalya,Executive Engineer Hebbal East Zone,P0190 Works sanctioned by Hon Mayor,Mr  GANGADHARA  L,9341260169,,Second and Final,000318,30-Dec-2020,000004,28-Apr-2022,000006,28-Apr-2022,,           ,Under Process in EE (Acts. Supdt.),5759391,Fifty Seven Lakh Fifty Nine Thousand Three Hundred Ninety One,262667,Two Lakh Sixty Two Thousand Six Hundred Sixty Seven,5496724,Fifty Four Lakh Ninety Six Thousand Seven Hundred Twenty Four
18,18,033-19-000050,24-Nov-2020,19-May-2021,"Comprehensive developments and improvements to roads, drain culverts at 1st Block RT Nagar, P and T colony HMT colony cross roads and surrounding areas in ward no 33 Manorayanapalya",033 Manorayanapalya,Executive Engineer Hebbal East Zone,P0190 Works sanctioned by Hon Mayor,Mr  GANGADHARA  L,9341260169,,Second and Final,000317,30-Dec-2020,000036,12-Oct-2021,000085,12-Oct-2021,,           ,Under Process in AdCf - Acts. Supdt.,10644738,One Crore Six Lakh Fourty Four Thousand Seven Hundred Thirty Eight,471253,Four Lakh Seventy One Thousand Two Hundred Fifty Three,10173485,One Crore One Lakh Seventy Three Thousand Four Hundred Eighty Five
19,19,033-19-000049,10-Aug-2020,29-Dec-2020,"Comprehensive developments and improvements to roads, drain culverts at 1st 2nd 3rd 4th E-S Cross roads Bhuvaneshwarinagara and surrounding areas in ward no 33 Manorayanapalya",033 Manorayanapalya,Executive Engineer Hebbal East Zone,P0190 Works sanctioned by Hon Mayor,Mr  GANGADHARA  L,9341260169,,Running,000313,30-Dec-2020,000160,30-Dec-2020,000301,30-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,9766731,Ninety Seven Lakh Sixty Six Thousand Seven Hundred Thirty One,406521,Four Lakh Six Thousand Five Hundred Twenty One,9360210,Ninety Three Lakh Sixty  Thousand Two Hundred Ten
20,20,033-19-000050,10-Sep-2020,29-Dec-2020,"Comprehensive developments and improvements to roads, drain culverts at 1st Block RT Nagar, P and T colony HMT colony cross roads and surrounding areas in ward no 33 Manorayanapalya",033 Manorayanapalya,Executive Engineer Hebbal East Zone,P0190 Works sanctioned by Hon Mayor,Mr  GANGADHARA  L,9341260169,,Running,000317,30-Dec-2020,000164,30-Dec-2020,000302,30-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,9931559,Ninety Nine Lakh Thirty One Thousand Five Hundred Fifty Nine,421948,Four Lakh Twenty One Thousand Nine Hundred Fourty Eight,9509611,Ninety Five Lakh Nine Thousand Six Hundred Eleven
21,21,033-19-000051,10-Aug-2020,29-Dec-2020,"Comprehensive developments and improvements to roads, drain culverts at 1st 2nd 3rd  4th W-S Cross roads Bhuvaneshwarinagara and surrounding areas in ward no 33 Manorayanapalya",033 Manorayanapalya,Executive Engineer Hebbal East Zone,P0190 Works sanctioned by Hon Mayor,Mr  GANGADHARA  L,9341260169,,Running,000318,30-Dec-2020,000163,30-Dec-2020,000303,30-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,9709944,Ninety Seven Lakh Nine Thousand Nine Hundred Fourty Four,410640,Four Lakh Ten Thousand Six Hundred Fourty ,9299304,Ninety Two Lakh Ninety Nine Thousand Three Hundred Four
22,22,033-20-000010,10-Dec-2020,19-Nov-2021,Operation and Maintenance of street lights at area ward no 33 package E04,033 Manorayanapalya,Executive Engineer Electrical East Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s.Shah Electricals,9845058699,,Running,000058,11-Dec-2020,000166,09-Dec-2021,000159,09-Dec-2021,,           ,Under Process in EE (Acts. Supdt.),312952,Three Lakh Twelve Thousand Nine Hundred Fifty Two,27059,Twenty Seven Thousand Fifty Nine,285893,Two Lakh Eighty Five Thousand Eight Hundred Ninety Three
23,23,033-20-000074,05-Dec-2020,30-Jun-2021,Desiling of Drains and Missing Covering Slabs Drains in ward no 33 Manorayanapalya,033 Manorayanapalya,Executive Engineer Hebbal East Zone,P3595 Special Development works at ward Nos.33,GOPI REDDY,7760405418,,First and Final,000292,11-Dec-2020,000028,21-Sep-2021,000075,22-Sep-2021,,           ,Under Process in AdCf - Acts. Supdt.,10495971,One Crore Four Lakh Ninety Five Thousand Nine Hundred Seventy One,404743,Four Lakh Four Thousand Seven Hundred Fourty Three,10091228,One Crore Ninety One Thousand Two Hundred Twenty Eight
24,24,033-20-000010,10-Dec-2020,11-Aug-2021,Operation and Maintenance of street lights at area ward no 33 package E04,033 Manorayanapalya,Executive Engineer Electrical East Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s.Shah Electricals,9845058699,,Running,000058,11-Dec-2020,000128,23-Aug-2021,000123,23-Aug-2021,,           ,000246 / 13-Oct-2021 in RTGS,208634,Two Lakh Eight Thousand Six Hundred Thirty Four,18078,Eighteen Thousand Seventy Eight,190556,One Lakh Ninety  Thousand Five Hundred Fifty Six
25,25,033-20-000073,05-Dec-2020,10-Mar-2021,Construction of Recharging pits to Existing borewells and Providing Pipelines Drains in ward no 33 Manorayanapalya,033 Manorayanapalya,Executive Engineer Hebbal East Zone,P3595 Special Development works at ward Nos.33,GOPI REDDY,7760405418,,Running,000291,11-Dec-2020,000013,06-Jul-2021,000026,06-Jul-2021,,           ,Under Process in AdCf - Acts. Supdt.,10413989,One Crore Four Lakh Thirteen Thousand Nine Hundred Eighty Nine,444630,Four Lakh Fourty Four Thousand Six Hundred Thirty ,9969359,Ninety Nine Lakh Sixty Nine Thousand Three Hundred Fifty Nine
26,26,033-20-000076,05-Dec-2020,12-Mar-2021,Repairs to Culverts and maintenance of Drains in ward no 33 Manorayanapalya,033 Manorayanapalya,Executive Engineer Hebbal East Zone,P3595 Special Development works at ward Nos.33,GOPI REDDY,7760405418,,Running,000293,11-Dec-2020,000012,06-Jul-2021,000027,06-Jul-2021,,           ,Under Process in AdCf - Acts. Supdt.,10433688,One Crore Four Lakh Thirty Three Thousand Six Hundred Eighty Eight,419434,Four Lakh Nineteen Thousand Four Hundred Thirty Four,10014254,One Crore Fourteen Thousand Two Hundred Fifty Four
27,27,033-20-000070,15-Dec-2020,15-Feb-2021,"Improvements to Roads and Drains and  Improvements to roads and Drains  and Providing Missing Covering Slabs, Replacement of Kerb Stones in Chamundinagara, Bhuvaneswari Nagra, Babureddy Layout, Venkateswmappa Layout and Surrounding areas in Ward No.  33 Manorayanapalya ",033 Manorayanapalya,Executive Engineer Hebbal East Zone,P3726 Zonal Public Works - POW Works -60per for  Annual Maintenance and Re-asphalting of roads in Ward jurisdiction -Escrow Account - Old Ward Rs.1.20 Cr per ward and Rs.1.80 Cr for new wards,GOPI REDDY,7760405418,,First and Final,000289,11-Dec-2020,000005,24-Jun-2021,000017,28-Jun-2021,,           ,000096 / 12-May-2022 in RTGS,6293836,Sixty Two Lakh Ninety Three Thousand Eight Hundred Thirty Six,271521,Two Lakh Seventy One Thousand Five Hundred Twenty One,6022315,Sixty  Lakh Twenty Two Thousand Three Hundred Fifteen
28,28,033-20-000010,10-Dec-2020,11-Jun-2021,Operation and Maintenance of street lights at area ward no 33 package E04,033 Manorayanapalya,Executive Engineer Electrical East Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s.Shah Electricals,9845058699,,Running,000058,11-Dec-2020,000047,14-Jun-2021,000042,14-Jun-2021,,           ,000246 / 13-Oct-2021 in RTGS,625904,Six Lakh Twenty Five Thousand Nine Hundred Four,53116,Fifty Three Thousand One Hundred Sixteen,572788,Five Lakh Seventy Two Thousand Seven Hundred Eighty Eight
29,29,033-20-000083,02-Nov-2020,01-Jan-2021,Providing Tractor and Labour for Removal of Silt and Debris  in Ward No. 33 Manorayanapalya .,033 Manorayanapalya,Executive Engineer Hebbal East Zone,P1771 Zone Works - POW Works,Narasimhmurthy,8023330521,,Running,000344,02-Nov-2020,000182,02-Feb-2021,000359,02-Feb-2021,,           ,Under Process in EE (Acts. Supdt.),503500,Five Lakh Three Thousand Five Hundred ,19027,Nineteen Thousand Twenty Seven,484473,Four Lakh Eighty Four Thousand Four Hundred Seventy Three
30,30,033-20-000026,12-Aug-2020,19-Sep-2020,Drilling of Borewell and providing pipeline ward no 33 Manorayanapalya,033 Manorayanapalya,Executive Engineer Hebbal East Zone,P0190 Works sanctioned by Hon Mayor,NAGESH,9980083229,,First and Final,000228,29-Oct-2020,000102,29-Oct-2020,000222,29-Oct-2020,,           ,Under Process in AdCf - Acts. Supdt.,1039410,Ten Lakh Thirty Nine Thousand Four Hundred Ten,48094,Fourty Eight Thousand Ninety Four,991316,Nine Lakh Ninety One Thousand Three Hundred Sixteen
31,31,033-20-000050,09-Oct-2020,29-Dec-2020,Providing CC Cameras for Various Places in ward no 33 (Manorayanapalya),033 Manorayanapalya,Executive Engineer Hebbal East Zone,P3595 Special Development works at ward Nos.33,SREE MANJUNATHA ENTE,9980199222,,First and Final,000210,01-Oct-2020,000158,30-Dec-2020,000311,30-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,10338498,One Crore Three Lakh Thirty Eight Thousand Four Hundred Ninety Eight,410390,Four Lakh Ten Thousand Three Hundred Ninety ,9928108,Ninety Nine Lakh Twenty Eight Thousand One Hundred Eight
32,32,033-20-000047,09-Oct-2020,29-Dec-2020,"Comprehensive Developments works at Rahamathnagara, Kousarnagar, Chamundinagara, Babureddy Layout, Dharmanna Garden Dinnur and surrounding areas in ward no 33 (Manorayanapalya)",033 Manorayanapalya,Executive Engineer Hebbal East Zone,P3595 Special Development works at ward Nos.33,SREE MANJUNATHA ENTE,9980199222,,First and Final,000165,10-Sep-2020,000157,30-Dec-2020,000312,30-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,10398358,One Crore Three Lakh Ninety Eight Thousand Three Hundred Fifty Eight,456769,Four Lakh Fifty Six Thousand Seven Hundred Sixty Nine,9941589,Ninety Nine Lakh Fourty One Thousand Five Hundred Eighty Nine
33,33,033-20-000048,09-Oct-2020,28-Dec-2020,"Comprehensive Developments works at Rahamathnagara,Manjunatha layout,   Dinnur and surrounding areas in ward no 33 (Manorayanapalya)",033 Manorayanapalya,Executive Engineer Hebbal East Zone,P3595 Special Development works at ward Nos.33,SREE MANJUNATHA ENTE,9980199222,,First and Final,000168,10-Sep-2020,000156,30-Dec-2020,000308,30-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,10409622,One Crore Four Lakh Nine Thousand Six Hundred Twenty Two,468022,Four Lakh Sixty Eight Thousand Twenty Two,9941600,Ninety Nine Lakh Fourty One Thousand Six Hundred 
34,34,033-20-000049,09-Oct-2020,29-Dec-2020,"Drilling of Borewell, Providing Pipelines and Pump Motors at Bharathngara , Babu Reddy Layout, Dasappa Garden, Dharmanna Garden Kousarnagar and surrounding areas in ward no 33 (Manorayanapalya)",033 Manorayanapalya,Executive Engineer Hebbal East Zone,P3595 Special Development works at ward Nos.33,SREE MANJUNATHA ENTE,9980199222,,First and Final,000167,10-Sep-2020,000155,30-Dec-2020,000309,30-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,10379890,One Crore Three Lakh Seventy Nine Thousand Eight Hundred Ninety ,458256,Four Lakh Fifty Eight Thousand Two Hundred Fifty Six,9921634,Ninety Nine Lakh Twenty One Thousand Six Hundred Thirty Four
35,35,033-20-000051,10-Oct-2020,28-Dec-2020,Construction of Culverts at  Various Places and other works  in ward no 33 (Manorayanapalya),033 Manorayanapalya,Executive Engineer Hebbal East Zone,P3595 Special Development works at ward Nos.33,SREE MANJUNATHA ENTE,9980199222,,First and Final,000166,10-Sep-2020,000154,30-Dec-2020,000310,30-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,10375065,One Crore Three Lakh Seventy Five Thousand Sixty Five,453127,Four Lakh Fifty Three Thousand One Hundred Twenty Seven,9921938,Ninety Nine Lakh Twenty One Thousand Nine Hundred Thirty Eight
36,36,033-19-000047,29-Sep-2019,01-Sep-2019,Providing silt and tractor and engaging of labour in ward no 33,033 Manorayanapalya,Executive Engineer Hebbal East Zone,P1771 Zone Works - POW Works,Narasimha Murthy,8023330521,,Second and Final,000078,16-Jul-2020,000183,02-Feb-2021,000360,02-Feb-2021,,           ,Under Process in AdCf - Acts. Supdt.,769088,Seven Lakh Sixty Nine Thousand Eighty Eight,29061,Twenty Nine Thousand Sixty One,740027,Seven Lakh Fourty  Thousand Twenty Seven
37,37,033-19-000047,29-Sep-2019,15-Feb-2019,Providing silt and tractor and engaging of labour in ward no 33,033 Manorayanapalya,Executive Engineer Hebbal East Zone,P1771 Zone Works - POW Works,Narasimha Murthy,8023330521,,Running,000078,16-Jul-2020,000062,20-Jul-2020,000115,22-Jul-2020,,           ,Under Process in RTGS,728827,Seven Lakh Twenty Eight Thousand Eight Hundred Twenty Seven,27539,Twenty Seven Thousand Five Hundred Thirty Nine,701288,Seven Lakh One Thousand Two Hundred Eighty Eight
38,38,033-19-000046,22-Apr-2020,30-May-2020,Comprehensive development and improvements to roads and drains  construction of culverts and providing covering slabs and constyruction of recharging pits to existing CC roads in ward no 33,033 Manorayanapalya,Executive Engineer Hebbal East Zone,P1771 Zone Works - POW Works,Mr  GANGADHARA  L,9341260169,,First and Final,000045,30-May-2020,000034,30-May-2020,000079,30-May-2020,,           ,000151 / 07-Jun-2022 in RTGS,13445604,One Crore Thirty Four Lakh Fourty Five Thousand Six Hundred Four,572412,Five Lakh Seventy Two Thousand Four Hundred Twelve,12873192,One Crore Twenty Eight Lakh Seventy Three Thousand One Hundred Ninety Two
39,39,033-19-000052,10-Jan-2020,10-Mar-2020,EMERGENCY WORKS IN WARD NO 33,033 Manorayanapalya,Executive Engineer Hebbal East Zone,P1771 Zone Works - POW Works,MOHAMED RIZWAN,9845663418,,First and Final,000025,14-May-2020,000035,14-May-2020,000046,14-May-2020,,           ,000164 / 13-Jun-2022 in RTGS,1498668,Fourteen Lakh Ninety Eight Thousand Six Hundred Sixty Eight,61486,Sixty One Thousand Four Hundred Eighty Six,1437182,Fourteen Lakh Thirty Seven Thousand One Hundred Eighty Two
40,40,033-20-000029,18-Feb-2020,03-Apr-2020,Improvements to roads and drains at Akkamma Block and surrounding area in ward no 33 Manorayana palya,033 Manorayanapalya,Executive Engineer Hebbal East Zone,"P3602 Special Development works at ward Nos.02, 06, 07, 08, 11, 12, 16, 21, 23, 24, 25, 30, 37, 40, 41, 47, 48, 53, 54, 55, 56, 58, 59, 61, 62, 66, 73, 78, 87, 91, 106, 107, 110, 118, 120, 131, 136, 147, 148, 151, 157, 180, 190, 192, 197, 198",K.Gopi Reddy ,8023330521,,First and Final,000006,30-Apr-2020,000013,30-Apr-2020,000011,30-Apr-2020,000333,27-May-2020,000045 / 29-May-2020 in RTGS,7873197,Seventy Eight Lakh Seventy Three Thousand One Hundred Ninety Seven,340980,Three Lakh Fourty  Thousand Nine Hundred Eighty ,7532217,Seventy Five Lakh Thirty Two Thousand Two Hundred Seventeen
41,41,033-20-000037,18-Feb-2020,07-Apr-2020,Comprehensive Developments and Improvements to roads and drains works at Manjunatha layout and Surrounding areas  in ward no 33 (Manorayanapalya),033 Manorayanapalya,Executive Engineer Hebbal East Zone,P3684 Comprehensive development of Manjunath layout Chamundi nagar surroundings areas in Hebbal constitutency,K.Gopi Reddy,8023330521,,First and Final,000007,30-Apr-2020,000012,30-Apr-2020,000010,30-Apr-2020,000520,29-May-2020,000050 / 29-May-2020 in RTGS,10496254,One Crore Four Lakh Ninety Six Thousand Two Hundred Fifty Four,480353,Four Lakh Eighty  Thousand Three Hundred Fifty Three,10015901,One Crore Fifteen Thousand Nine Hundred One
