,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,079-19-000030,16-Dec-2020,15-Mar-2021,Desilting  of drains in ward no.79 Sarvagnanagara,079 Sarvagna Nagar,Executive Engineer C V Raman Nagar East Zone,P1771 Zone Works - POW Works,G M SUBRAMANYEM     ,9611042358,,First and Final,000069,16-Dec-2020,000012,23-Sep-2021,000022,27-Sep-2021,,           ,Under Process in AdCf - Acts. Supdt.,890057,Eight Lakh Ninety  Thousand Fifty Seven,69979,Sixty Nine Thousand Nine Hundred Seventy Nine,820078,Eight Lakh Twenty  Thousand Seventy Eight
11,11,079-20-000042,06-Aug-2020,05-Oct-2020,Maintenance of Drains in Ward No. 79 Saravagnanagara,079 Sarvagna Nagar,Executive Engineer C V Raman Nagar East Zone,P3726 Zonal Public Works - POW Works -60per for  Annual Maintenance and Re-asphalting of roads in Ward jurisdiction -Escrow Account - Old Ward Rs.1.20 Cr per ward and Rs.1.80 Cr for new wards,Abdul Khader,0123456789,,Final,000044,06-Aug-2020,000051,21-Dec-2020,000093,22-Dec-2020,,           ,000096 / 02-Jul-2021 in RTGS,1362664,Thirteen Lakh Sixty Two Thousand Six Hundred Sixty Four,77189,Seventy Seven Thousand One Hundred Eighty Nine,1285475,Twelve Lakh Eighty Five Thousand Four Hundred Seventy Five
12,12,079-19-000019,28-Jul-2020,09-Oct-2020,Moderinisation of Offices in ward no 79,079 Sarvagna Nagar,Executive Engineer C V Raman Nagar East Zone,P0970 Modernisation of Offices (Furniture and Others),MADHUSUDAN M R,9739281829,,Final,000028,28-Jul-2020,000055,30-Jan-2021,000100,30-Jan-2021,,           ,Under Process in AdCf - Acts. Supdt.,635747,Six Lakh Thirty Five Thousand Seven Hundred Fourty Seven,26811,Twenty Six Thousand Eight Hundred Eleven,608936,Six Lakh Eight Thousand Nine Hundred Thirty Six
13,13,079-19-000031,24-Jul-2020,30-Jun-2021,Construction of Public Toilets in Ward No.79 Sarvagnanagara,079 Sarvagna Nagar,Executive Engineer C V Raman Nagar East Zone,P1771 Zone Works - POW Works,ABDUL KHADER,9886010878,,Running,000027,24-Jul-2020,000019,18-Jan-2022,000038,21-Jan-2022,,           ,Under Process in AdCf - Acts. Supdt.,560906,Five Lakh Sixty  Thousand Nine Hundred Six,24473,Twenty Four Thousand Four Hundred Seventy Three,536433,Five Lakh Thirty Six Thousand Four Hundred Thirty Three
14,14,079-19-000018,06-Jul-2020,31-Jul-2020,Modernisation of BBMP office and BBMP school in ward no 79,079 Sarvagna Nagar,Executive Engineer C V Raman Nagar East Zone,"P0986 Modernisation of Offices, Schools and Colleges",C JAYAKUMAAR,9448088965,,Final,000015,06-Jul-2020,000053,21-Dec-2020,000094,22-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,396000,Three Lakh Ninety Six Thousand ,34764,Thirty Four Thousand Seven Hundred Sixty Four,361236,Three Lakh Sixty One Thousand Two Hundred Thirty Six
15,15,079-19-000017,06-Jun-2020,31-Jul-2020,Petty and Small Repairs to BBMP School in ward no 79,079 Sarvagna Nagar,Executive Engineer C V Raman Nagar East Zone,P1783 Petty and Small Repairs to Schools and Colleges,P SURESH BABU,9964124916,,Final,000014,06-Jul-2020,000046,22-Oct-2020,000079,22-Oct-2020,,           ,Under Process in AdCf - Acts. Supdt.,411962,Four Lakh Eleven Thousand Nine Hundred Sixty Two,40284,Fourty  Thousand Two Hundred Eighty Four,371678,Three Lakh Seventy One Thousand Six Hundred Seventy Eight
16,16,079-19-000011,14-Mar-2021,13-May-2021,Annual electrical Maintenance to Kallahalli Electrical Crematorium in ward no 79   ,079 Sarvagna Nagar,Executive Engineer Electrical East Zone,P0287 M and R to Electrical Crematoria,SRI SWASTIK ELECTRIC,9844543140,,Running,000010,29-May-2020,000121,17-Aug-2021,000116,17-Aug-2021,,           ,Under Process in AdCf - Acts. Supdt.,237041,Two Lakh Thirty Seven Thousand Fourty One,11644,Eleven Thousand Six Hundred Fourty Four,225397,Two Lakh Twenty Five Thousand Three Hundred Ninety Seven
17,17,079-19-000011,14-May-2020,16-Mar-2021,Annual electrical Maintenance to Kallahalli Electrical Crematorium in ward no 79   ,079 Sarvagna Nagar,Executive Engineer Electrical East Zone,P0287 M and R to Electrical Crematoria,SRI SWASTIK ELECTRIC,9844543140,,Running,000010,29-May-2020,000008,21-Apr-2021,000007,21-Apr-2021,,           ,000051 / 29-May-2021 in RTGS,666138,Six Lakh Sixty Six Thousand One Hundred Thirty Eight,39298,Thirty Nine Thousand Two Hundred Ninety Eight,626840,Six Lakh Twenty Six Thousand Eight Hundred Fourty 
18,18,079-19-000011,14-May-2020,14-Sep-2020,Annual electrical Maintenance to Kallahalli Electrical Crematorium in ward no 79   ,079 Sarvagna Nagar,Executive Engineer Electrical East Zone,P0287 M and R to Electrical Crematoria,SRI SWASTIK ELECTRIC,9844543140,,Running,000010,29-May-2020,000112,02-Nov-2020,000113,02-Nov-2020,,           ,000051 / 29-May-2021 in RTGS,562154,Five Lakh Sixty Two Thousand One Hundred Fifty Four,34346,Thirty Four Thousand Three Hundred Fourty Six,527808,Five Lakh Twenty Seven Thousand Eight Hundred Eight
19,19,079-19-000024,13-May-2020,08-Jul-2020,Providing Hand Railings at Surrounding area of MM Road in Ward No.79 Sarvagnanagara,079 Sarvagna Nagar,Executive Engineer C V Raman Nagar East Zone,P1771 Zone Works - POW Works,B P SHANMUGAM,9036261084,,Final,000010,13-May-2020,000024,17-Jul-2020,000032,18-Jul-2020,,           ,000247 / 13-Jul-2022 in RTGS,1851148,Eighteen Lakh Fifty One Thousand One Hundred Fourty Eight,166938,One Lakh Sixty Six Thousand Nine Hundred Thirty Eight,1684210,Sixteen Lakh Eighty Four Thousand Two Hundred Ten
20,20,079-18-000053,20-Feb-2020,19-Jun-2020,Drilling of borewell and other works  in ward no 79 Sarvagnanagar,079 Sarvagna Nagar,Executive Engineer Project East Zone,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",Mr. DEVANANDA . V,9880858969,,First and Final,000081,20-Feb-2020,000032,04-Nov-2020,000036,06-Nov-2020,,           ,Under Process in AdCf - Acts. Supdt.,4673495,Fourty Six Lakh Seventy Three Thousand Four Hundred Ninety Five,455259,Four Lakh Fifty Five Thousand Two Hundred Fifty Nine,4218236,Fourty Two Lakh Eighteen Thousand Two Hundred Thirty Six
21,21,079-18-000044,20-Feb-2020,15-Jun-2020,Improvements to CC roads at 1st cross 5th cross and 6th cross at Doddugunte ward no 79 Sarvagnanagar,079 Sarvagna Nagar,Executive Engineer Project East Zone,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",Mr. DEVANANDA . V,9880858969,,First and Final,000080,20-Feb-2020,000025,08-Oct-2020,000032,12-Oct-2020,,           ,Under Process in AdCf - Acts. Supdt.,4570670,Fourty Five Lakh Seventy  Thousand Six Hundred Seventy ,527440,Five Lakh Twenty Seven Thousand Four Hundred Fourty ,4043230,Fourty  Lakh Fourty Three Thousand Two Hundred Thirty 
22,22,079-18-000048,20-Feb-2020,14-May-2020,Improvements to  cement concrete road and other works at C Colony   in ward no 79 Sarvagnanagar,079 Sarvagna Nagar,Executive Engineer Project East Zone,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",Mr. DEVANANDA . V,9880858969,,First and Final,000079,20-Feb-2020,000026,08-Oct-2020,000031,12-Oct-2020,,           ,Under Process in AdCf - Acts. Supdt.,3676840,Thirty Six Lakh Seventy Six Thousand Eight Hundred Fourty ,425915,Four Lakh Twenty Five Thousand Nine Hundred Fifteen,3250925,Thirty Two Lakh Fifty  Thousand Nine Hundred Twenty Five
23,23,079-18-000040,20-Feb-2020,19-May-2020,Improvements to footpath at Thambu Chetty road and New Byappanahalli in ward no 79 ,079 Sarvagna Nagar,Executive Engineer C V Raman Nagar East Zone,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",Mr. DEVANANDA . V,9880858969,,Final,000170,20-Feb-2020,000025,17-Jul-2020,000033,18-Jul-2020,,           ,000249 / 14-Jul-2022 in RTGS,4465852,Fourty Four Lakh Sixty Five Thousand Eight Hundred Fifty Two,462207,Four Lakh Sixty Two Thousand Two Hundred Seven,4003645,Fourty  Lakh Three Thousand Six Hundred Fourty Five
24,24,079-20-000010,19-Feb-2020,18-Feb-2021,Improvements to Furnace no 01 in Kallahalli Electrical Crematorium in Ward No 79,079 Sarvagna Nagar,Executive Engineer Electrical East Zone,P0287 M and R to Electrical Crematoria,KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000110,19-Feb-2020,000026,27-May-2021,000021,27-May-2021,,           ,Under Process in AdCf - Acts. Supdt.,5495411,Fifty Four Lakh Ninety Five Thousand Four Hundred Eleven,680804,Six Lakh Eighty  Thousand Eight Hundred Four,4814607,Fourty Eight Lakh Fourteen Thousand Six Hundred Seven
25,25,079-20-000011,19-Feb-2020,18-Feb-2021,Improvements to Furnace no 02 in Kallahalli Electrical Crematorium in Ward No 79,079 Sarvagna Nagar,Executive Engineer Electrical East Zone,P3254 Maintenance of Community hall (Electrical 32 Community Halls),KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000111,19-Feb-2020,000027,27-May-2021,000022,27-May-2021,,           ,Under Process in AdCf - Acts. Supdt.,5496677,Fifty Four Lakh Ninety Six Thousand Six Hundred Seventy Seven,680806,Six Lakh Eighty  Thousand Eight Hundred Six,4815871,Fourty Eight Lakh Fifteen Thousand Eight Hundred Seventy One
26,26,079-18-000035,05-Feb-2020,25-Feb-2021,Development of Catholic  Burial Ground Sarvagna Nagar ward no 79. B Category,079 Sarvagna Nagar,Executive Engineer Project East Zone,P0485 Construction / Improvements to Burial Grounds and Burning ghats / Electrical creamtoruim,SHRAVANI CONSTRUCTIO,9986233330,,Second and Final,000076,05-Feb-2020,000004,19-May-2022,000004,19-May-2022,,           ,Under Process in EE (Acts. Supdt.),322360,Three Lakh Twenty Two Thousand Three Hundred Sixty ,33510,Thirty Three Thousand Five Hundred Ten,288850,Two Lakh Eighty Eight Thousand Eight Hundred Fifty 
27,27,079-18-000035,03-Feb-2020,11-Jan-2021,Development of Catholic  Burial Ground Sarvagna Nagar ward no 79. B Category,079 Sarvagna Nagar,Executive Engineer Project East Zone,P0485 Construction / Improvements to Burial Grounds and Burning ghats / Electrical creamtoruim,SHRAVANI CONSTRUCTIO,9986233330,,Running,000076,05-Feb-2020,000005,28-Jun-2021,000005,02-Jul-2021,,           ,Under Process in AdCf - Acts. Supdt.,19594270,One Crore Ninety Five Lakh Ninety Four Thousand Two Hundred Seventy ,1720820,Seventeen Lakh Twenty  Thousand Eight Hundred Twenty ,17873450,One Crore Seventy Eight Lakh Seventy Three Thousand Four Hundred Fifty 
28,28,079-18-000033,03-Apr-2020,24-Apr-2020, improvements to Anganawadi Buildingat New Byappanahalli in Ward No.79		 ,079 Sarvagna Nagar,Executive Engineer C V Raman Nagar East Zone,P1771 Zone Works - POW Works,Mr. DEVANANDA . V,9880858969,,Final,000167,03-Feb-2020,000006,28-May-2020,000009,28-May-2020,,           ,000122 / 23-May-2022 in RTGS,2685213,Twenty Six Lakh Eighty Five Thousand Two Hundred Thirteen,257060,Two Lakh Fifty Seven Thousand Sixty ,2428153,Twenty Four Lakh Twenty Eight Thousand One Hundred Fifty Three
29,29,079-19-000015,16-Jan-2020,12-May-2020,providing cement concrete road and drain and culvert at New Byappanahalli and Kathalipalya in  ward no 79,079 Sarvagna Nagar,Executive Engineer Project East Zone,"P3520 Developmental works at ward No.10, 17, 43, 45, 52, 57, 64, 68, 79, 89, 93, 96, 97, 108, 109, 124, 51, 53, 55, 81, 87, 116, 118, 128, 132, 134, 151, 160, 166, 167, 170, 178,  183, 187, 189 198 Rs.2.00 Cr each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000073,16-Jan-2020,000027,08-Oct-2020,000029,12-Oct-2020,,           ,Under Process in AdCf - Acts. Supdt.,6997170,Sixty Nine Lakh Ninety Seven Thousand One Hundred Seventy ,855330,Eight Lakh Fifty Five Thousand Three Hundred Thirty ,6141840,Sixty One Lakh Fourty One Thousand Eight Hundred Fourty 
30,30,079-19-000010,14-Jan-2020,26-Feb-2020,Improvements to drain and Footpath at Charles Cambell road in ward no 79,079 Sarvagna Nagar,Executive Engineer C V Raman Nagar East Zone,"P3520 Developmental works at ward No.10, 17, 43, 45, 52, 57, 64, 68, 79, 89, 93, 96, 97, 108, 109, 124, 51, 53, 55, 81, 87, 116, 118, 128, 132, 134, 151, 160, 166, 167, 170, 178,  183, 187, 189 198 Rs.2.00 Cr each",KRIDL BHUSIRI  ACCOU,0000000000,,Final,000161,14-Jan-2020,000101,20-Mar-2020,000257,21-Mar-2020,,           ,000112 / 17-May-2022 in RTGS,6990074,Sixty Nine Lakh Ninety  Thousand Seventy Four,652729,Six Lakh Fifty Two Thousand Seven Hundred Twenty Nine,6337345,Sixty Three Lakh Thirty Seven Thousand Three Hundred Fourty Five
31,31,079-18-000045,16-Jul-2019,11-Oct-2019,Improvements to CC Cross roads at  Kadirappa 9th cross road at  ward no 79 Sarvagnanagar,079 Sarvagna Nagar,Executive Engineer Project East Zone,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000072,10-Jan-2020,000059,03-Mar-2020,000060,04-Mar-2020,,           ,000112 / 17-May-2022 in RTGS,2997600,Twenty Nine Lakh Ninety Seven Thousand Six Hundred ,358140,Three Lakh Fifty Eight Thousand One Hundred Fourty ,2639460,Twenty Six Lakh Thirty Nine Thousand Four Hundred Sixty 
32,32,079-18-000017,07-Apr-2020,26-Apr-2021,Development of Protestants Burial Ground Sarvagna Nagar  ward no 79 B  Category,079 Sarvagna Nagar,Executive Engineer Project East Zone,P0485 Construction / Improvements to Burial Grounds and Burning ghats / Electrical creamtoruim,S MANJUNATH,9845187748,,Running,000063,12-Dec-2019,000002,29-Apr-2022,000002,29-Apr-2022,,           ,Under Process in AdCf - Acts. Supdt.,5006500,Fifty  Lakh Six Thousand Five Hundred ,219040,Two Lakh Nineteen Thousand Fourty ,4787460,Fourty Seven Lakh Eighty Seven Thousand Four Hundred Sixty 
33,33,079-18-000017,07-Apr-2020,27-Oct-2020,Development of Protestants Burial Ground Sarvagna Nagar  ward no 79 B  Category,079 Sarvagna Nagar,Executive Engineer Project East Zone,P0485 Construction / Improvements to Burial Grounds and Burning ghats / Electrical creamtoruim,S MANJUNATH,9845187748,,Running,000063,12-Dec-2019,000003,15-Jun-2021,000003,17-Jun-2021,,           ,Under Process in AdCf - Acts. Supdt.,14489260,One Crore Fourty Four Lakh Eighty Nine Thousand Two Hundred Sixty ,619695,Six Lakh Nineteen Thousand Six Hundred Ninety Five,13869565,One Crore Thirty Eight Lakh Sixty Nine Thousand Five Hundred Sixty Five
34,34,079-18-000047,07-Dec-2019,28-Feb-2020,Improvements to  cement concrete road at Kallahalli in ward no 79 Sarvagnanagar,079 Sarvagna Nagar,Executive Engineer Project East Zone,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000057,07-Dec-2019,000017,15-Jun-2020,000038,20-Nov-2020,,           ,Under Process in AdCf - Acts. Supdt.,2998840,Twenty Nine Lakh Ninety Eight Thousand Eight Hundred Fourty ,355625,Three Lakh Fifty Five Thousand Six Hundred Twenty Five,2643215,Twenty Six Lakh Fourty Three Thousand Two Hundred Fifteen
35,35,079-18-000051,07-Dec-2019,02-Mar-2020,Improvements to  cement concrete road and other works at New Byapanahalli   in ward no 79 Sarvagnanagar,079 Sarvagna Nagar,Executive Engineer Project East Zone,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000059,07-Dec-2019,000016,15-Jun-2020,000039,20-Nov-2020,,           ,Under Process in AdCf - Acts. Supdt.,2999160,Twenty Nine Lakh Ninety Nine Thousand One Hundred Sixty ,356470,Three Lakh Fifty Six Thousand Four Hundred Seventy ,2642690,Twenty Six Lakh Fourty Two Thousand Six Hundred Ninety 
36,36,079-18-000052,07-Dec-2019,03-Mar-2020,Improvements to  BBMP Maternity Hospital in ward no 79 Sarvagnanagar,079 Sarvagna Nagar,Executive Engineer Project East Zone,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000055,07-Dec-2019,000028,08-Oct-2020,000030,12-Oct-2020,,           ,Under Process in AdCf - Acts. Supdt.,4980380,Fourty Nine Lakh Eighty  Thousand Three Hundred Eighty ,535145,Five Lakh Thirty Five Thousand One Hundred Fourty Five,4445235,Fourty Four Lakh Fourty Five Thousand Two Hundred Thirty Five
37,37,079-18-000041,07-Dec-2019,03-Mar-2020,Drilling of borewell and cement concrete road at PSK Naidu Road in ward no 79 Sarvagnanagar,079 Sarvagna Nagar,Executive Engineer Project East Zone,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000060,07-Dec-2019,000018,17-Jun-2020,000020,23-Jun-2020,,           ,000183 / 18-Jun-2022 in RTGS,4954890,Fourty Nine Lakh Fifty Four Thousand Eight Hundred Ninety ,557865,Five Lakh Fifty Seven Thousand Eight Hundred Sixty Five,4397025,Fourty Three Lakh Ninety Seven Thousand Twenty Five
38,38,079-18-000043,07-Dec-2019,03-Mar-2020,Improvements of BBMP School building at   ward no 79 Sarvagnanagar,079 Sarvagna Nagar,Executive Engineer Project East Zone,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000056,07-Dec-2019,000015,15-Jun-2020,000017,23-Jun-2020,,           ,000183 / 18-Jun-2022 in RTGS,4995830,Fourty Nine Lakh Ninety Five Thousand Eight Hundred Thirty ,506765,Five Lakh Six Thousand Seven Hundred Sixty Five,4489065,Fourty Four Lakh Eighty Nine Thousand Sixty Five
39,39,079-18-000049,07-Dec-2019,02-Mar-2020,Improvements to  cement concrete road and other works at Indira slum in ward no 79 Sarvagnanagar,079 Sarvagna Nagar,Executive Engineer Project East Zone,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000058,07-Dec-2019,000014,15-Jun-2020,000018,23-Jun-2020,,           ,000193 / 21-Jun-2022 in RTGS,1999510,Nineteen Lakh Ninety Nine Thousand Five Hundred Ten,229525,Two Lakh Twenty Nine Thousand Five Hundred Twenty Five,1769985,Seventeen Lakh Sixty Nine Thousand Nine Hundred Eighty Five
40,40,079-18-000050,07-Dec-2019,02-Mar-2020,Improvements to  cement concrete road and other works Kareramma slum  in ward no 79 Sarvagnanagar,079 Sarvagna Nagar,Executive Engineer Project East Zone,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000061,07-Dec-2019,000019,17-Jun-2020,000019,23-Jun-2020,,           ,000183 / 18-Jun-2022 in RTGS,2998530,Twenty Nine Lakh Ninety Eight Thousand Five Hundred Thirty ,366460,Three Lakh Sixty Six Thousand Four Hundred Sixty ,2632070,Twenty Six Lakh Thirty Two Thousand Seventy 
41,41,079-18-000037,24-Nov-2019,13-Jan-2020,Desilting of Drain at Kadirappa road and Construction of culverts at Bandeppa colony  in ward no 79,079 Sarvagna Nagar,Executive Engineer C V Raman Nagar East Zone,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",GANESH M S,9980949398,,Final,000147,28-Nov-2019,000041,14-Sep-2020,000065,14-Sep-2020,,           ,Under Process in AdCf - Acts. Supdt.,950066,Nine Lakh Fifty  Thousand Sixty Six,101016,One Lakh One Thousand Sixteen,849050,Eight Lakh Fourty Nine Thousand Fifty 
42,42,079-19-000027,31-Oct-2020,30-Dec-2020,Construction of Culverts in Ward No.79 Sarvagnanagara,079 Sarvagna Nagar,Executive Engineer C V Raman Nagar East Zone,P1771 Zone Works - POW Works,SURESH C,9448718404,,Final,000126,31-Oct-2019,000141,23-Jan-2020,000226,23-Jan-2020,,           ,000087 / 09-May-2022 in RTGS,1730622,Seventeen Lakh Thirty  Thousand Six Hundred Twenty Two,92846,Ninety Two Thousand Eight Hundred Fourty Six,1637776,Sixteen Lakh Thirty Seven Thousand Seven Hundred Seventy Six
43,43,079-19-000033,31-Oct-2019,19-Nov-2019,Emergency Works for Providing missing slabs in Ward No.79 Sarvagnanagara,079 Sarvagna Nagar,Executive Engineer C V Raman Nagar East Zone,P1771 Zone Works - POW Works,MALAYAN P,9742792315,,Final,000129,31-Oct-2019,000127,03-Dec-2019,000198,03-Dec-2019,,           ,000043 / 26-Apr-2022 in RTGS,449392,Four Lakh Fourty Nine Thousand Three Hundred Ninety Two,43606,Fourty Three Thousand Six Hundred Six,405786,Four Lakh Five Thousand Seven Hundred Eighty Six
