,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,166-20-000081,04-Mar-2021,24-Feb-2022,Maintanance of drains and roads by engaging men materail and machiniries in ward jurisdiction in ward no 166,166 Karisandra,Executive Engineer Padmanabhanagar South Zone,P1771 Zone Works - POW Works,KRISHNA S,9591160491,,First and Final,000166,04-Mar-2021,000011,10-May-2022,000016,12-May-2022,,           ,Under Process in AdCf - Acts. Supdt.,1250730,Twelve Lakh Fifty  Thousand Seven Hundred Thirty ,111603,One Lakh Eleven Thousand Six Hundred Three,1139127,Eleven Lakh Thirty Nine Thousand One Hundred Twenty Seven
11,11,166-20-000073,10-Feb-2021,27-Aug-2021,Balance works to outdoor stadium in ward no 166 Karisandra,166 Karisandra,Executive Engineer Project - South Zone,"P3590 Developmental works at  Padmanabhanagar, Rajajinagar, Malleswaram, CV Ramannagar, Basavanagudi, Chickpet, Blore South Assembly constituencies Rs.5.00 Cr each constituencies",RG INFRAPROJECTS PRI,9845019853,,Running,000202,17-Feb-2021,000022,27-May-2022,000017,30-May-2022,,           ,Under Process in TVCC Chief Engineer,3414416,Thirty Four Lakh Fourteen Thousand Four Hundred Sixteen,282009,Two Lakh Eighty Two Thousand Nine,3132407,Thirty One Lakh Thirty Two Thousand Four Hundred Seven
12,12,166-20-000073,10-Feb-2021,07-Aug-2021,Balance works to outdoor stadium in ward no 166 Karisandra,166 Karisandra,Executive Engineer Project - South Zone,"P3590 Developmental works at  Padmanabhanagar, Rajajinagar, Malleswaram, CV Ramannagar, Basavanagudi, Chickpet, Blore South Assembly constituencies Rs.5.00 Cr each constituencies",RG INFRAPROJECTS PRI,9845019853,,Running,000202,17-Feb-2021,000054,17-Nov-2021,000053,18-Nov-2021,,           ,Under Process in AdCf - Acts. Supdt.,3772000,Thirty Seven Lakh Seventy Two Thousand ,286542,Two Lakh Eighty Six Thousand Five Hundred Fourty Two,3485458,Thirty Four Lakh Eighty Five Thousand Four Hundred Fifty Eight
13,13,166-21-000004,04-Feb-2021,20-Apr-2021,Improvements to CC Roads Surrounding of 9th Main Kaverinagara (gulli Roads) in Ward No 166,166 Karisandra,Executive Engineer Padmanabhanagar South Zone,P3726 Zonal Public Works - POW Works -60per for  Annual Maintenance and Re-asphalting of roads in Ward jurisdiction -Escrow Account - Old Ward Rs.1.20 Cr per ward and Rs.1.80 Cr for new wards,CHELUVARAJU D,9886430370,,First and Final,000139,04-Feb-2021,000012,06-May-2021,000029,06-May-2021,,           ,000088 / 09-May-2022 in RTGS,1045932,Ten Lakh Fourty Five Thousand Nine Hundred Thirty Two,85518,Eighty Five Thousand Five Hundred Eighteen,960414,Nine Lakh Sixty  Thousand Four Hundred Fourteen
14,14,166-20-000028,19-Jan-2021,01-Apr-2022,Operation and Maintenance of Street lighting System in ward No.166 and 180  Package S-14 of  South zone.,166 Karisandra,Executive Engineer Electrical South Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),ARAVINDA ELECTRICALS,9845108838,,Final,000100,19-Jan-2021,000033,01-Jul-2022,000031,01-Jul-2022,,           ,Under Process in EE (Acts. Supdt.),416419,Four Lakh Sixteen Thousand Four Hundred Nineteen,30772,Thirty  Thousand Seven Hundred Seventy Two,385647,Three Lakh Eighty Five Thousand Six Hundred Fourty Seven
15,15,166-20-000028,19-Jan-2021,19-Jan-2022,Operation and Maintenance of Street lighting System in ward No.166 and 180  Package S-14 of  South zone.,166 Karisandra,Executive Engineer Electrical South Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),ARAVINDA ELECTRICALS,9845108838,,Running,000100,19-Jan-2021,000026,28-Jun-2022,000024,28-Jun-2022,,           ,Under Process in EE (Acts. Supdt.),293252,Two Lakh Ninety Three Thousand Two Hundred Fifty Two,21092,Twenty One Thousand Ninety Two,272160,Two Lakh Seventy Two Thousand One Hundred Sixty 
16,16,166-20-000028,19-Jan-2021,02-Dec-2021,Operation and Maintenance of Street lighting System in ward No.166 and 180  Package S-14 of  South zone.,166 Karisandra,Executive Engineer Electrical South Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),ARAVINDA ELECTRICALS,9845108838,,Running,000100,19-Jan-2021,000124,29-Dec-2021,000118,30-Dec-2021,,           ,000387 / 02-Mar-2022 in RTGS,1269682,Twelve Lakh Sixty Nine Thousand Six Hundred Eighty Two,88693,Eighty Eight Thousand Six Hundred Ninety Three,1180989,Eleven Lakh Eighty  Thousand Nine Hundred Eighty Nine
17,17,166-20-000028,19-Jan-2021,02-Aug-2021,Operation and Maintenance of Street lighting System in ward No.166 and 180  Package S-14 of  South zone.,166 Karisandra,Executive Engineer Electrical South Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),ARAVINDA ELECTRICALS,9845108838,,Running,000100,19-Jan-2021,000078,25-Aug-2021,000079,25-Aug-2021,,           ,000246 / 13-Oct-2021 in RTGS,306325,Three Lakh Six Thousand Three Hundred Twenty Five,26194,Twenty Six Thousand One Hundred Ninety Four,280131,Two Lakh Eighty  Thousand One Hundred Thirty One
18,18,166-20-000028,19-Jan-2021,02-Jun-2021,Operation and Maintenance of Street lighting System in ward No.166 and 180  Package S-14 of  South zone.,166 Karisandra,Executive Engineer Electrical South Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),ARAVINDA ELECTRICALS,9845108838,,Running,000100,19-Jan-2021,000019,07-Jul-2021,000014,07-Jul-2021,,           ,000246 / 13-Oct-2021 in RTGS,657845,Six Lakh Fifty Seven Thousand Eight Hundred Fourty Five,57899,Fifty Seven Thousand Eight Hundred Ninety Nine,599946,Five Lakh Ninety Nine Thousand Nine Hundred Fourty Six
19,19,166-20-000052,29-Dec-2020,18-Jun-2021,Emergency furnace repaire and Scrubber works in Banashankari Electrical Crematorium in Ward 166,166 Karisandra,Executive Engineer Electrical South Zone,"P0303 M and R to Pumpsets, Lifts, DG Sets, Wireless sets and Internal Telephone Exchange","M/s. Subbaiah, Shree Shanmukha Engineers",0000000000,,First and Final,000076,29-Dec-2020,000108,15-Nov-2021,000108,15-Nov-2021,,           ,Under Process in AdCf - Acts. Supdt.,670142,Six Lakh Seventy  Thousand One Hundred Fourty Two,72941,Seventy Two Thousand Nine Hundred Fourty One,597201,Five Lakh Ninety Seven Thousand Two Hundred One
20,20,166-20-000051,24-Dec-2020,30-Nov-2021,Annual Electrical Maintenance of Banashankari Electric Crematorium in ward No 166,166 Karisandra,Executive Engineer Electrical South Zone,P0287 M and R to Electrical Crematoria,SHREE SHANMUKHA ENGI,8971845948,,First and Final,000059,24-Dec-2020,000136,21-Jan-2022,000137,24-Jan-2022,,           ,Under Process in EE (Acts. Supdt.),739766,Seven Lakh Thirty Nine Thousand Seven Hundred Sixty Six,73143,Seventy Three Thousand One Hundred Fourty Three,666623,Six Lakh Sixty Six Thousand Six Hundred Twenty Three
21,21,166-19-000022,08-Dec-2020,05-Mar-2021,"Improvements to Desilting of Drains and Asphalting to Roads from 6th, 7th, 8th, 9th, 10th, 11th and 12th cross from Kanakapura Road to K R Road in ward no 166 Karisandra   ",166 Karisandra,Executive Engineer Padmanabhanagar South Zone,"P3520 Developmental works at ward No.10, 17, 43, 45, 52, 57, 64, 68, 79, 89, 93, 96, 97, 108, 109, 124, 51, 53, 55, 81, 87, 116, 118, 128, 132, 134, 151, 160, 166, 167, 170, 178,  183, 187, 189 198 Rs.2.00 Cr each",Mr  SATISH  S,9901333577,,First and Final,000107,08-Dec-2020,000004,18-Apr-2022,000009,19-Apr-2022,,           ,Under Process in AdCf - Acts. Supdt.,8906400,Eighty Nine Lakh Six Thousand Four Hundred ,917451,Nine Lakh Seventeen Thousand Four Hundred Fifty One,7988949,Seventy Nine Lakh Eighty Eight Thousand Nine Hundred Fourty Nine
22,22,166-20-000072,17-Nov-2020,30-Dec-2020,Providing asphalting and drian improvements to 2nd main and 14th A Main and 14th A cross of BSK 2nd stage in ward no 166,166 Karisandra,Executive Engineer Padmanabhanagar South Zone,P3726 Zonal Public Works - POW Works -60per for  Annual Maintenance and Re-asphalting of roads in Ward jurisdiction -Escrow Account - Old Ward Rs.1.20 Cr per ward and Rs.1.80 Cr for new wards,RAVI KUMAR B T,7353903103,,First and Final,000093,17-Nov-2020,000020,15-Jul-2021,000064,15-Jul-2021,,           ,000149 / 06-Jun-2022 in RTGS,1666603,Sixteen Lakh Sixty Six Thousand Six Hundred Three,152174,One Lakh Fifty Two Thousand One Hundred Seventy Four,1514429,Fifteen Lakh Fourteen Thousand Four Hundred Twenty Nine
23,23,166-20-000077,10-Nov-2020,06-May-2021,Renovation of existing Samudhaya Bhavana  Building in ward no 166 Karisandra,166 Karisandra,Executive Engineer Project - South Zone,P3241 Maintenance of Existing Community Halls  Core areas,H R Pramod,8147858630,,Running,000137,09-Oct-2020,000052,11-Nov-2021,000054,23-Nov-2021,,           ,Under Process in AdCf - Acts. Supdt.,2348000,Twenty Three Lakh Fourty Eight Thousand ,198536,One Lakh Ninety Eight Thousand Five Hundred Thirty Six,2149464,Twenty One Lakh Fourty Nine Thousand Four Hundred Sixty Four
24,24,166-20-000009,18-Sep-2020,08-Dec-2020,Emergency works in Ward No.166,166 Karisandra,Executive Engineer Padmanabhanagar South Zone,P1771 Zone Works - POW Works,DHANANJAYA V,9019392999,,First and Final,000056,18-Sep-2020,000084,30-Dec-2020,000132,30-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,849340,Eight Lakh Fourty Nine Thousand Three Hundred Fourty ,103003,One Lakh Three Thousand Three,746337,Seven Lakh Fourty Six Thousand Three Hundred Thirty Seven
25,25,166-20-000016,18-Sep-2020,08-Dec-2020,"Maintanance of Gym Equipments, CC Camara and BBMP Buildings in Ward No.166 Karisandra",166 Karisandra,Executive Engineer Padmanabhanagar South Zone,P1771 Zone Works - POW Works,DHANANJAYA V,9019392999,,First and Final,000055,18-Sep-2020,000083,30-Dec-2020,000133,30-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,837000,Eight Lakh Thirty Seven Thousand ,78432,Seventy Eight Thousand Four Hundred Thirty Two,758568,Seven Lakh Fifty Eight Thousand Five Hundred Sixty Eight
26,26,166-20-000002,15-Sep-2020,05-Nov-2020,Asphalting to roads at 3rd cross from K R Road 7th block Jayanagara and 6th main from 27th Cross Opposite to Sevakshethra in Ward No. 166,166 Karisandra,Executive Engineer Padmanabhanagar South Zone,P1771 Zone Works - POW Works,MAHESH A            ,9620450040,,First and Final,000051,15-Sep-2020,000009,27-Apr-2021,000021,27-Apr-2021,,           ,Under Process in AdCf - Acts. Supdt.,730130,Seven Lakh Thirty  Thousand One Hundred Thirty ,68524,Sixty Eight Thousand Five Hundred Twenty Four,661606,Six Lakh Sixty One Thousand Six Hundred Six
27,27,166-20-000064,07-Sep-2020,25-Nov-2020,Improvements to road and drains at 7th main form 24th A cross to 27th cross of Karisandra village in ward no 166,166 Karisandra,Executive Engineer Padmanabhanagar South Zone,P3726 Zonal Public Works - POW Works -60per for  Annual Maintenance and Re-asphalting of roads in Ward jurisdiction -Escrow Account - Old Ward Rs.1.20 Cr per ward and Rs.1.80 Cr for new wards,SIDDALING,9164788555,,First and Final,000037,07-Sep-2020,000081,21-Dec-2020,000129,22-Dec-2020,,           ,000079 / 17-Jun-2021 in RTGS,2781140,Twenty Seven Lakh Eighty One Thousand One Hundred Fourty ,298031,Two Lakh Ninety Eight Thousand Thirty One,2483109,Twenty Four Lakh Eighty Three Thousand One Hundred Nine
28,28,166-19-000021,24-Aug-2020,22-Jun-2021,Construction of yoga kendra at Karisandra ward office first floor in Jayanagar 7th Block Karisandra ward no 166,166 Karisandra,Executive Engineer Padmanabhanagar South Zone,P1771 Zone Works - POW Works,K.S.SRINIVASAN,9448085873,,First and Final,000021,25-Aug-2020,000044,25-Oct-2021,000114,27-Oct-2021,,           ,Under Process in AdCf - Acts. Supdt.,4152143,Fourty One Lakh Fifty Two Thousand One Hundred Fourty Three,344442,Three Lakh Fourty Four Thousand Four Hundred Fourty Two,3807701,Thirty Eight Lakh Seven Thousand Seven Hundred One
29,29,166-20-000018,27-Jul-2020,26-Oct-2020,Sinking of New Borewells and Providing Water Supply connection to water scarcity area in Ward No 166 Karisandra,166 Karisandra,Executive Engineer Padmanabhanagar South Zone,P1771 Zone Works - POW Works,Mr  MAHESHA  K M,9901994863,,First and Final,000007,27-Jul-2020,000097,09-Feb-2021,000162,11-Feb-2021,,           ,Under Process in AdCf - Acts. Supdt.,1081300,Ten Lakh Eighty One Thousand Three Hundred ,98619,Ninety Eight Thousand Six Hundred Nineteen,982681,Nine Lakh Eighty Two Thousand Six Hundred Eighty One
30,30,166-19-000007,19-Mar-2020,06-Mar-2021,Providing and fixing Senior Citizen Gym and Children play area in Laxman Rao Bouleward park D and F Park in ward no 166,166 Karisandra,Executive Engineer Project - South Zone,P3537 Special developmenta works in ward No.166 Rs.50.00 Lakhs ward Nho.181 Rs.25.00 Lakhs,Mr  PADMANABHA  B M,9900902223,,First and Final,000011,14-May-2020,000007,04-May-2021,000004,04-May-2021,,           ,Under Process in AdCf - Acts. Supdt.,2274930,Twenty Two Lakh Seventy Four Thousand Nine Hundred Thirty ,175771,One Lakh Seventy Five Thousand Seven Hundred Seventy One,2099159,Twenty  Lakh Ninety Nine Thousand One Hundred Fifty Nine
31,31,166-19-000008,19-Mar-2020,20-Oct-2020,Improvement works to park behind Banashankari Bus station in ward no 166 Karisandra,166 Karisandra,Executive Engineer Project - South Zone,P3537 Special developmenta works in ward No.166 Rs.50.00 Lakhs ward Nho.181 Rs.25.00 Lakhs,MURTHY C N S,9845118582,,First and Final,000009,13-May-2020,000076,16-Dec-2020,000077,16-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,2236120,Twenty Two Lakh Thirty Six Thousand One Hundred Twenty ,237765,Two Lakh Thirty Seven Thousand Seven Hundred Sixty Five,1998355,Nineteen Lakh Ninety Eight Thousand Three Hundred Fifty Five
32,32,166-20-000010,18-Mar-2020,10-Dec-2020,Engaging special gangmans for Ward maintanance in Ward No.166,166 Karisandra,Executive Engineer Padmanabhanagar South Zone,P1771 Zone Works - POW Works,Mr  SATISH  S,9901333577,,First and Final,000270,18-Mar-2020,000069,18-Mar-2022,000003,13-Apr-2022,,           ,Under Process in AdCf - Acts. Supdt.,446194,Four Lakh Fourty Six Thousand One Hundred Ninety Four,31339,Thirty One Thousand Three Hundred Thirty Nine,414855,Four Lakh Fourteen Thousand Eight Hundred Fifty Five
33,33,166-19-000026,29-Feb-2020,01-Dec-2020,Emergency  repairs works  in Banashankari Electrical Crematorium in Ward No 166,166 Karisandra,Executive Engineer Electrical South Zone,P0287 M and R to Electrical Crematoria,"M/s. P.M.Narasimha, Mamatha Electricals",0000000000,,First and Final,000156,29-Feb-2020,000216,12-Jan-2021,000215,12-Jan-2021,,           ,000051 / 29-May-2021 in RTGS,1221343,Twelve Lakh Twenty One Thousand Three Hundred Fourty Three,59671,Fifty Nine Thousand Six Hundred Seventy One,1161672,Eleven Lakh Sixty One Thousand Six Hundred Seventy Two
34,34,166-18-000043,19-Feb-2020,03-Aug-2020,Emergency  repairs to Furnace Doors and body laying trolly  in Banashankari Electrical Crematorium in Ward No166,166 Karisandra,Executive Engineer Electrical South Zone,P0287 M and R to Electrical Crematoria,"M/s. Subbaiah, Shree Shanmukha Engineers",0000000000,,First and Final,000129,19-Feb-2020,000139,06-Oct-2020,000134,06-Oct-2020,,           ,000043 / 26-May-2021 in RTGS,78677,Seventy Eight Thousand Six Hundred Seventy Seven,2440,Two Thousand Four Hundred Fourty ,76237,Seventy Six Thousand Two Hundred Thirty Seven
35,35,166-19-000025,01-Dec-2019,30-Nov-2020,Annual Electrical Maintenance of Banashankari Electric Crematorium in Ward No 166,166 Karisandra,Executive Engineer Electrical South Zone,P0287 M and R to Electrical Crematoria,"M/s. Subbaiah, Shree Shanmukha Engineers",0000000000,,First and Final,000108,18-Feb-2020,000220,16-Jan-2021,000219,16-Jan-2021,,           ,000051 / 29-May-2021 in RTGS,745454,Seven Lakh Fourty Five Thousand Four Hundred Fifty Four,36421,Thirty Six Thousand Four Hundred Twenty One,709033,Seven Lakh Nine Thousand Thirty Three
36,36,166-20-000054,04-Mar-2020,27-Feb-2020,Providing Ornamental security grill  and other development works at Lakshman Rao Bouleward D Park Western side ward no 166,166 Karisandra,Executive Engineer Project - South Zone,P0190 Works sanctioned by Hon Mayor,KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000081,05-Feb-2020,000007,06-May-2020,000008,06-May-2020,,           ,000144 / 03-Jun-2022 in RTGS,9983327,Ninety Nine Lakh Eighty Three Thousand Three Hundred Twenty Seven,1141690,Eleven Lakh Fourty One Thousand Six Hundred Ninety ,8841637,Eighty Eight Lakh Fourty One Thousand Six Hundred Thirty Seven
37,37,166-20-000055,05-Feb-2020,27-Feb-2020,Providing Ornamental security grill and o ther development works at Lakshman Rao Bouleward D Park Eastern side in ward no 166,166 Karisandra,Executive Engineer Project - South Zone,P0190 Works sanctioned by Hon Mayor,KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000079,05-Feb-2020,000008,06-May-2020,000007,06-May-2020,,           ,000144 / 03-Jun-2022 in RTGS,9982162,Ninety Nine Lakh Eighty Two Thousand One Hundred Sixty Two,1141555,Eleven Lakh Fourty One Thousand Five Hundred Fifty Five,8840607,Eighty Eight Lakh Fourty  Thousand Six Hundred Seven
38,38,166-20-000056,05-Feb-2020,29-Feb-2020,Providing Ornamental security grill to balance portion and other development works at Lakshman Rao Bouleward E Park Eastern side  ward no 166,166 Karisandra,Executive Engineer Project - South Zone,P0190 Works sanctioned by Hon Mayor,KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000077,05-Feb-2020,000006,06-May-2020,000009,06-May-2020,,           ,000144 / 03-Jun-2022 in RTGS,9986933,Ninety Nine Lakh Eighty Six Thousand Nine Hundred Thirty Three,1142090,Eleven Lakh Fourty Two Thousand Ninety ,8844843,Eighty Eight Lakh Fourty Four Thousand Eight Hundred Fourty Three
39,39,166-20-000003,18-Jan-2020,13-Mar-2020,Construction of Additional floor for Skill development Centre at A.K. Colony in Ward No 166 Karisandra,166 Karisandra,Executive Engineer Padmanabhanagar South Zone,P1771 Zone Works - POW Works,AGV COMBINES CONSTRU,9844954145,,First and Final,000193,18-Jan-2020,000061,29-Oct-2020,000095,03-Nov-2020,,           ,Under Process in AdCf - Acts. Supdt.,1512500,Fifteen Lakh Twelve Thousand Five Hundred ,167281,One Lakh Sixty Seven Thousand Two Hundred Eighty One,1345219,Thirteen Lakh Fourty Five Thousand Two Hundred Nineteen
40,40,166-20-000005,18-Jan-2020,17-Mar-2020,Construction of Community Hall at A.K. Colony in Ward No 166,166 Karisandra,Executive Engineer Padmanabhanagar South Zone,P1771 Zone Works - POW Works,AGV COMBINES CONSTRU,9844954145,,First and Final,000192,18-Jan-2020,000062,29-Oct-2020,000096,03-Nov-2020,,           ,Under Process in AdCf - Acts. Supdt.,1512800,Fifteen Lakh Twelve Thousand Eight Hundred ,167408,One Lakh Sixty Seven Thousand Four Hundred Eight,1345392,Thirteen Lakh Fourty Five Thousand Three Hundred Ninety Two
