,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,139-20-000022,27-May-2021,22-Jul-2021,Providing flexible pipelines to motor pumpset at K R Market in ward no 139  ,139 K R Market,Executive Engineer Electrical West Zone,"P0303 M and R to Pumpsets, Lifts, DG Sets, Wireless sets and Internal Telephone Exchange",SHREE VINAYAKA ELECT,9449635843,,First and Final,000035,13-Jan-2021,000038,06-Aug-2021,000038,06-Aug-2021,,           ,Under Process in AdCf - Acts. Supdt.,238108,Two Lakh Thirty Eight Thousand One Hundred Eight,11631,Eleven Thousand Six Hundred Thirty One,226477,Two Lakh Twenty Six Thousand Four Hundred Seventy Seven
11,11,139-20-000003,13-Aug-2019,30-Dec-2021,Construction of Fire Station at SKR Market in ward no 139,139 K R Market,Executive Engineer SWM 1 Central Zone,P3123 Providing fire safety measures in BBMP building,KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000066,31-Dec-2020,000002,13-Apr-2022,000002,13-Apr-2022,,           ,Under Process in AdCf - Acts. Supdt.,4967660,Fourty Nine Lakh Sixty Seven Thousand Six Hundred Sixty ,527660,Five Lakh Twenty Seven Thousand Six Hundred Sixty ,4440000,Fourty Four Lakh Fourty  Thousand 
12,12,139-20-000005,30-Dec-2020,26-Feb-2021,Improvements to Compound wall Providing ornamental grills and Beautification works  to Ambedkar statue at Anandapuram and Velumurugapuram  in ward no 139,139 K R Market,Executive Engineer Chamarajpet West Zone,"P3593 Special Development works at ward Nos.18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176, 18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176",Sri. M.R. Yogesh Kumar,9113919540,,Running,000160,30-Dec-2020,000056,12-Mar-2021,000187,15-Mar-2021,,           ,Under Process in AdCf - Acts. Supdt.,5164876,Fifty One Lakh Sixty Four Thousand Eight Hundred Seventy Six,269546,Two Lakh Sixty Nine Thousand Five Hundred Fourty Six,4895330,Fourty Eight Lakh Ninety Five Thousand Three Hundred Thirty 
13,13,139-19-000051,24-Dec-2020,16-Mar-2021,Providing water supply works and other CC works Market surrounding in ward no 139,139 K R Market,Executive Engineer Chamarajpet West Zone,"P0462 M and R of BMP Buildings other than Mkts, Health, Edu, including Swimming Pools",HEMANTH KUMAR R,9916950205,,First and Final,000157,24-Dec-2020,000065,24-Mar-2021,000030,24-May-2021,,           ,Under Process in AdCf - Acts. Supdt.,1570764,Fifteen Lakh Seventy  Thousand Seven Hundred Sixty Four,173369,One Lakh Seventy Three Thousand Three Hundred Sixty Nine,1397395,Thirteen Lakh Ninety Seven Thousand Three Hundred Ninety Five
14,14,139-20-000055,24-Dec-2020,23-Jan-2021,Providing Borewell to necessary area and Other Development works to KR Market Main Road and Surrounding Area in ward no 139,139 K R Market,Executive Engineer Chamarajpet West Zone,P1771 Zone Works - POW Works,HEMANTH KUMAR R,9916950205,,First and Final,000148,24-Dec-2020,000059,24-Mar-2021,000027,18-May-2021,,           ,Under Process in AdCf - Acts. Supdt.,6714556,Sixty Seven Lakh Fourteen Thousand Five Hundred Fifty Six,740121,Seven Lakh Fourty  Thousand One Hundred Twenty One,5974435,Fifty Nine Lakh Seventy Four Thousand Four Hundred Thirty Five
15,15,139-21-000001,24-Dec-2020,25-Jan-2021,Development works at Ranasinghpet and Surrounding Area in ward no 139,139 K R Market,Executive Engineer Chamarajpet West Zone,P2337 Developmental Programmes to Economically Backward Classes,HEMANTH KUMAR R,9916950205,,First and Final,000150,24-Dec-2020,000062,24-Mar-2021,000026,18-May-2021,,           ,Under Process in AdCf - Acts. Supdt.,5134600,Fifty One Lakh Thirty Four Thousand Six Hundred ,588974,Five Lakh Eighty Eight Thousand Nine Hundred Seventy Four,4545626,Fourty Five Lakh Fourty Five Thousand Six Hundred Twenty Six
16,16,139-21-000004,24-Dec-2020,25-Jan-2021,Providing Water Supply Balance works in Jurisdiction in ward no 139,139 K R Market,Executive Engineer Chamarajpet West Zone,P2652 Contribution to Community Benefits,HEMANTH KUMAR R,9916950205,,First and Final,000153,24-Dec-2020,000064,24-Mar-2021,000025,18-May-2021,,           ,Under Process in AdCf - Acts. Supdt.,4824105,Fourty Eight Lakh Twenty Four Thousand One Hundred Five,503235,Five Lakh Three Thousand Two Hundred Thirty Five,4320870,Fourty Three Lakh Twenty  Thousand Eight Hundred Seventy 
17,17,139-21-000006,24-Dec-2020,25-Jan-2021, Repairs and Maintenance CC Roads  and Other Development works at PVR Road and Surrounding Area  in ward no 139,139 K R Market,Executive Engineer Chamarajpet West Zone,P3726 Zonal Public Works - POW Works -60per for  Annual Maintenance and Re-asphalting of roads in Ward jurisdiction -Escrow Account - Old Ward Rs.1.20 Cr per ward and Rs.1.80 Cr for new wards,HEMANTH KUMAR R,9916950205,,First and Final,000154,24-Dec-2020,000003,28-Apr-2021,000028,18-May-2021,,           ,000096 / 12-May-2022 in RTGS,5924106,Fifty Nine Lakh Twenty Four Thousand One Hundred Six,674820,Six Lakh Seventy Four Thousand Eight Hundred Twenty ,5249286,Fifty Two Lakh Fourty Nine Thousand Two Hundred Eighty Six
18,18,139-21-000007,24-Dec-2020,25-Jan-2021,Repairs and Maintenance CC Roads  and Other Development works at Beera Devara Gudi and Surrounding Area  in ward no 139,139 K R Market,Executive Engineer Chamarajpet West Zone,P3726 Zonal Public Works - POW Works -60per for  Annual Maintenance and Re-asphalting of roads in Ward jurisdiction -Escrow Account - Old Ward Rs.1.20 Cr per ward and Rs.1.80 Cr for new wards,HEMANTH KUMAR R,9916950205,,First and Final,000156,24-Dec-2020,000004,28-Apr-2021,000024,18-May-2021,,           ,000096 / 12-May-2022 in RTGS,5924400,Fifty Nine Lakh Twenty Four Thousand Four Hundred ,669754,Six Lakh Sixty Nine Thousand Seven Hundred Fifty Four,5254646,Fifty Two Lakh Fifty Four Thousand Six Hundred Fourty Six
19,19,139-21-000008,24-Dec-2020,16-Mar-2021, Providing Water Supply works in ward Jurisdiction in ward no 139,139 K R Market,Executive Engineer Chamarajpet West Zone,P1802 Water Supply New Areas,HEMANTH KUMAR R,9916950205,,First and Final,000158,24-Dec-2020,000058,24-Mar-2021,000020,13-May-2021,,           ,Under Process in AdCf - Acts. Supdt.,1868726,Eighteen Lakh Sixty Eight Thousand Seven Hundred Twenty Six,39998,Thirty Nine Thousand Nine Hundred Ninety Eight,1828728,Eighteen Lakh Twenty Eight Thousand Seven Hundred Twenty Eight
20,20,139-21-000002,24-Dec-2020,25-Jan-2021,Development works at Velumurgapuram and Surrounding  in ward no 139,139 K R Market,Executive Engineer Chamarajpet West Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",HEMANTH KUMAR R,9916950205,,First and Final,000152,24-Dec-2020,000063,24-Mar-2021,000010,03-May-2021,,           ,Under Process in AdCf - Acts. Supdt.,9873065,Ninety Eight Lakh Seventy Three Thousand Sixty Five,1088489,Ten Lakh Eighty Eight Thousand Four Hundred Eighty Nine,8784576,Eighty Seven Lakh Eighty Four Thousand Five Hundred Seventy Six
21,21,139-21-000003,24-Dec-2020,25-Jan-2021,Development works at SC/ST Necessary  Area in ward no 139,139 K R Market,Executive Engineer Chamarajpet West Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",HEMANTH KUMAR R,9916950205,,First and Final,000151,24-Dec-2020,000001,28-Apr-2021,000008,03-May-2021,,           ,Under Process in AdCf - Acts. Supdt.,9873069,Ninety Eight Lakh Seventy Three Thousand Sixty Nine,1093343,Ten Lakh Ninety Three Thousand Three Hundred Fourty Three,8779726,Eighty Seven Lakh Seventy Nine Thousand Seven Hundred Twenty Six
22,22,139-21-000005,24-Dec-2020,25-Jan-2021,Development works at Bakshi Garden and Surrounding area in ward no 139,139 K R Market,Executive Engineer Chamarajpet West Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",HEMANTH KUMAR R,9916950205,,First and Final,000155,24-Dec-2020,000002,28-Apr-2021,000009,03-May-2021,,           ,Under Process in AdCf - Acts. Supdt.,9868477,Ninety Eight Lakh Sixty Eight Thousand Four Hundred Seventy Seven,1089790,Ten Lakh Eighty Nine Thousand Seven Hundred Ninety ,8778687,Eighty Seven Lakh Seventy Eight Thousand Six Hundred Eighty Seven
23,23,139-20-000048,15-Oct-2020,31-Dec-2021,Providing and Installation of  Fire Alarm System and Talk back Public Annoucement  (P.A) Systemin in K R Market ward no 139,139 K R Market,Executive Engineer SWM 1 Central Zone,"P0462 M and R of BMP Buildings other than Mkts, Health, Edu, including Swimming Pools",D K CONSTRUCTIONS,9448858944,,First and Final,000059,20-Oct-2020,000003,21-Apr-2022,000003,21-Apr-2022,,           ,Under Process in AdCf - Acts. Supdt.,1999840,Nineteen Lakh Ninety Nine Thousand Eight Hundred Fourty ,191840,One Lakh Ninety One Thousand Eight Hundred Fourty ,1808000,Eighteen Lakh Eight Thousand 
24,24,139-19-000053,15-Apr-2021,14-Sep-2021,AMC of Electrical installation DG Sets Pumpsets etc at K R Market in ward no-139      ,139 K R Market,Executive Engineer Electrical West Zone,"P0294 M and R to Electrical Inst in BMP Buildings, Schools, M.Homes, Community Halls, Markets and Others",Shree Vinayaka Electricals,9110200017,,Second and Final,000011,25-Sep-2020,000054,20-Nov-2021,000054,20-Nov-2021,,           ,Under Process in AdCf - Acts. Supdt.,366234,Three Lakh Sixty Six Thousand Two Hundred Thirty Four,17891,Seventeen Thousand Eight Hundred Ninety One,348343,Three Lakh Fourty Eight Thousand Three Hundred Fourty Three
25,25,139-19-000053,15-Sep-2020,14-Apr-2021,AMC of Electrical installation DG Sets Pumpsets etc at K R Market in ward no-139      ,139 K R Market,Executive Engineer Electrical West Zone,"P0294 M and R to Electrical Inst in BMP Buildings, Schools, M.Homes, Community Halls, Markets and Others",Shree Vinayaka Electricals,9110200017,,Running,000011,25-Sep-2020,000009,08-May-2021,000009,08-May-2021,,           ,Under Process in AdCf - Acts. Supdt.,538589,Five Lakh Thirty Eight Thousand Five Hundred Eighty Nine,42471,Fourty Two Thousand Four Hundred Seventy One,496118,Four Lakh Ninety Six Thousand One Hundred Eighteen
26,26,139-20-000049,19-Aug-2020,05-Oct-2020,Repair and Maintenance to SP Agrahara Abbas Galli Slum and Jurisdiction in Ward No 139,139 K R Market,Executive Engineer Chamarajpet West Zone,P3726 Zonal Public Works - POW Works -60per for  Annual Maintenance and Re-asphalting of roads in Ward jurisdiction -Escrow Account - Old Ward Rs.1.20 Cr per ward and Rs.1.80 Cr for new wards,HEMANTH KUMAR R,9916950205,,First and Final,000099,19-Aug-2020,000043,21-Oct-2020,000128,22-Oct-2020,,           ,000096 / 12-May-2022 in RTGS,8310531,Eighty Three Lakh Ten Thousand Five Hundred Thirty One,860734,Eight Lakh Sixty  Thousand Seven Hundred Thirty Four,7449797,Seventy Four Lakh Fourty Nine Thousand Seven Hundred Ninety Seven
27,27,139-20-000004,06-Jul-2020,29-Aug-2020,Sinking borewell and Providing Water Supply connection at Bhakshi Garden and Surrunding Area in Ward No 139,139 K R Market,Executive Engineer Chamarajpet West Zone,P1802 Water Supply New Areas,J.GAJENDRA,9999999999,,First and Final,000091,08-Jul-2020,000028,16-Sep-2020,000093,18-Sep-2020,,           ,Under Process in AdCf - Acts. Supdt.,1750198,Seventeen Lakh Fifty  Thousand One Hundred Ninety Eight,89859,Eighty Nine Thousand Eight Hundred Fifty Nine,1660339,Sixteen Lakh Sixty  Thousand Three Hundred Thirty Nine
28,28,139-19-000059,20-Jun-2020,09-Sep-2020,Reapirs and maintenance to existing borwell and water supply works for the year 2018-19 in ward no-139,139 K R Market,Executive Engineer Chamarajpet West Zone,P1771 Zone Works - POW Works,Murthy A,9886817582,,First and Final,000085,20-Jun-2020,000031,08-Oct-2020,000110,08-Oct-2020,,           ,Under Process in AdCf - Acts. Supdt.,1466804,Fourteen Lakh Sixty Six Thousand Eight Hundred Four,164474,One Lakh Sixty Four Thousand Four Hundred Seventy Four,1302330,Thirteen Lakh Two Thousand Three Hundred Thirty 
29,29,139-20-000044,20-Jun-2020,29-Aug-2020,Filling Potholes and Resurfacing the Damaged Cut Portions of Arterial and Sub-Arterial Roads  in Ward No 139 K R Market,139 K R Market,Executive Engineer Chamarajpet West Zone,P3726 Zonal Public Works - POW Works -60per for  Annual Maintenance and Re-asphalting of roads in Ward jurisdiction -Escrow Account - Old Ward Rs.1.20 Cr per ward and Rs.1.80 Cr for new wards,Murthy A,9886817582,,First and Final,000086,20-Jun-2020,000027,15-Sep-2020,000092,16-Sep-2020,004583,26-Feb-2021,000283 / 01-Mar-2021 in RTGS,2382873,Twenty Three Lakh Eighty Two Thousand Eight Hundred Seventy Three,1676055,Sixteen Lakh Seventy Six Thousand Fifty Five,706818,Seven Lakh Six Thousand Eight Hundred Eighteen
30,30,139-20-000010,08-Jun-2020,30-Aug-2021,Providing Borewells and water supply works  at Bakshigarden 5th main Jubilee saw mill compound Murugesh lane   in ward no 139 ,139 K R Market,Executive Engineer Chamarajpet West Zone,"P3593 Special Development works at ward Nos.18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176, 18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176",M R YOGESH KUMAR ,9731804566,,Running,000069,08-Jun-2020,000011,03-Sep-2021,000049,06-Sep-2021,,           ,Under Process in AdCf - Acts. Supdt.,4745513,Fourty Seven Lakh Fourty Five Thousand Five Hundred Thirteen,268845,Two Lakh Sixty Eight Thousand Eight Hundred Fourty Five,4476668,Fourty Four Lakh Seventy Six Thousand Six Hundred Sixty Eight
31,31,139-20-000009,08-Jun-2020,29-Mar-2021,Improvements to roads at Tippunagar 1st main and crosses surroundings in ward no 139 ,139 K R Market,Executive Engineer Chamarajpet West Zone,"P3593 Special Development works at ward Nos.18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176, 18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176",M R YOGESH KUMAR ,9731804566,,First and Final,000068,08-Jun-2020,000006,18-Jun-2021,000035,02-Jul-2021,,           ,Under Process in AdCf - Acts. Supdt.,5938309,Fifty Nine Lakh Thirty Eight Thousand Three Hundred Nine,0,,5938309,Fifty Nine Lakh Thirty Eight Thousand Three Hundred Nine
32,32,139-20-000014,08-Jun-2020,24-Dec-2020,Providing Borewells and water supply works and Improvements to drains at Anandapuram Chinnappa Lain in ward no 139 ,139 K R Market,Executive Engineer Chamarajpet West Zone,"P3593 Special Development works at ward Nos.18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176, 18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176",M R YOGESH KUMAR ,9731804566,,First and Final,000070,08-Jun-2020,000057,12-Mar-2021,000188,17-Mar-2021,,           ,Under Process in AdCf - Acts. Supdt.,5995416,Fifty Nine Lakh Ninety Five Thousand Four Hundred Sixteen,358622,Three Lakh Fifty Eight Thousand Six Hundred Twenty Two,5636794,Fifty Six Lakh Thirty Six Thousand Seven Hundred Ninety Four
33,33,139-20-000007,12-May-2020,18-Jun-2020,Improvements to Pedestrain  drain at Archad shrinivaschar street and surroundings in ward no 139,139 K R Market,Executive Engineer Chamarajpet West Zone,"P3593 Special Development works at ward Nos.18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176, 18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176",HEMANTH KUMAR R,9916950205,,First and Final,000021,12-May-2020,000017,09-Jul-2020,000063,23-Jul-2020,,           ,000251 / 15-Jul-2022 in RTGS,6025385,Sixty  Lakh Twenty Five Thousand Three Hundred Eighty Five,594468,Five Lakh Ninety Four Thousand Four Hundred Sixty Eight,5430917,Fifty Four Lakh Thirty  Thousand Nine Hundred Seventeen
34,34,139-20-000008,12-May-2020,22-Jun-2020,"Improvements to roads and other development works at C.M. Lane,Jollymohalla main road and cross roads in ward no 139 ",139 K R Market,Executive Engineer Chamarajpet West Zone,"P3593 Special Development works at ward Nos.18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176, 18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176",HEMANTH KUMAR R,9916950205,,First and Final,000022,12-May-2020,000019,09-Jul-2020,000064,23-Jul-2020,,           ,000251 / 15-Jul-2022 in RTGS,6027626,Sixty  Lakh Twenty Seven Thousand Six Hundred Twenty Six,602763,Six Lakh Two Thousand Seven Hundred Sixty Three,5424863,Fifty Four Lakh Twenty Four Thousand Eight Hundred Sixty Three
35,35,139-20-000011,12-May-2020,17-Jun-2020,Providing Borewells and water supply works  CC to bad stretches nizamuddin mohalla and AB section  in ward no 139  ,139 K R Market,Executive Engineer Chamarajpet West Zone,"P3593 Special Development works at ward Nos.18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176, 18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176",HEMANTH KUMAR R,9916950205,,First and Final,000023,12-May-2020,000020,09-Jul-2020,000059,21-Jul-2020,,           ,000181 / 17-Jun-2022 in RTGS,6024193,Sixty  Lakh Twenty Four Thousand One Hundred Ninety Three,595964,Five Lakh Ninety Five Thousand Nine Hundred Sixty Four,5428229,Fifty Four Lakh Twenty Eight Thousand Two Hundred Twenty Nine
36,36,139-20-000012,12-May-2020,20-Jun-2020,Providing Borewells and water supply works  CC works at behind Police quarters other CC works at Conservancy   in ward no 139 ,139 K R Market,Executive Engineer Chamarajpet West Zone,"P3593 Special Development works at ward Nos.18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176, 18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176",HEMANTH KUMAR R,9916950205,,First and Final,000024,12-May-2020,000021,09-Jul-2020,000060,21-Jul-2020,,           ,000181 / 17-Jun-2022 in RTGS,6030170,Sixty  Lakh Thirty  Thousand One Hundred Seventy ,595480,Five Lakh Ninety Five Thousand Four Hundred Eighty ,5434690,Fifty Four Lakh Thirty Four Thousand Six Hundred Ninety 
37,37,139-20-000013,12-May-2020,16-Jun-2020,Providing Borewells and water supply works  CC works at Panchalasingappa gully Ranasinghpet   in ward no 139 ,139 K R Market,Executive Engineer Chamarajpet West Zone,"P3593 Special Development works at ward Nos.18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176, 18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176",HEMANTH KUMAR R,9916950205,,First and Final,000025,12-May-2020,000022,09-Jul-2020,000061,21-Jul-2020,,           ,000181 / 17-Jun-2022 in RTGS,6029692,Sixty  Lakh Twenty Nine Thousand Six Hundred Ninety Two,595972,Five Lakh Ninety Five Thousand Nine Hundred Seventy Two,5433720,Fifty Four Lakh Thirty Three Thousand Seven Hundred Twenty 
38,38,139-20-000015,12-May-2020,19-Jun-2020,"Providing Borewells and water supply works and Improvements to drains culvert at  Mundimote, chikkamma temple in  ward no 139 ",139 K R Market,Executive Engineer Chamarajpet West Zone,"P3593 Special Development works at ward Nos.18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176, 18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176",HEMANTH KUMAR R,9916950205,,First and Final,000026,12-May-2020,000023,09-Jul-2020,000062,21-Jul-2020,,           ,000184 / 18-Jun-2022 in RTGS,6028488,Sixty  Lakh Twenty Eight Thousand Four Hundred Eighty Eight,596930,Five Lakh Ninety Six Thousand Nine Hundred Thirty ,5431558,Fifty Four Lakh Thirty One Thousand Five Hundred Fifty Eight
39,39,139-20-000006,12-May-2020,15-Jun-2020,Improvements to drains roads and cc works culverts at Anjaneyaswamy  temple  in ward no 139  ,139 K R Market,Executive Engineer Chamarajpet West Zone,"P3593 Special Development works at ward Nos.18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176, 18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176",HEMANTH KUMAR R,9916950205,,First and Final,000020,12-May-2020,000018,09-Jul-2020,000054,10-Jul-2020,,           ,000247 / 13-Jul-2022 in RTGS,6028447,Sixty  Lakh Twenty Eight Thousand Four Hundred Fourty Seven,596923,Five Lakh Ninety Six Thousand Nine Hundred Twenty Three,5431524,Fifty Four Lakh Thirty One Thousand Five Hundred Twenty Four
40,40,139-19-000061,21-Mar-2020,24-Sep-2020,Engaging private gangman and hiring tractor for removing debries and other works for the year 2018-19 in ward no-139,139 K R Market,Executive Engineer Chamarajpet West Zone,P1771 Zone Works - POW Works,Gajendran,9538319882,,First and Final,000219,21-Mar-2020,000032,08-Oct-2020,000111,08-Oct-2020,,           ,Under Process in AdCf - Acts. Supdt.,1199337,Eleven Lakh Ninety Nine Thousand Three Hundred Thirty Seven,49171,Fourty Nine Thousand One Hundred Seventy One,1150166,Eleven Lakh Fifty  Thousand One Hundred Sixty Six
