,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,074-20-000030,02-Aug-2021,04-Nov-2021,Additional floors and other development works to school building (behind rangamandira)  in ward no 74 Shakthiganapathinagar,074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,"P3593 Special Development works at ward Nos.18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176, 18, 22, 31, 32, 44, 67, 69, 70, 74, 102, 121, 135, 139, 176",NESHWARRAJU,9945277738,,First and Final,000154,02-Aug-2021,000093,10-Nov-2021,000153,17-Nov-2021,,           ,Under Process in AdCf - Acts. Supdt.,19336333,One Crore Ninety Three Lakh Thirty Six Thousand Three Hundred Thirty Three,1706326,Seventeen Lakh Six Thousand Three Hundred Twenty Six,17630007,One Crore Seventy Six Lakh Thirty  Thousand Seven
11,11,074-18-000004,13-Aug-2019,17-Sep-2021,Construction of Maternity home 2ndphse at  ward No.74,074 Shakthi Ganapathi Nagar,Executive Engineer SWM 1 Central Zone,P3357 Construction of Meternity Home 2nd Phase in ward no 74,BENAKA DEVELOPERS AN,9945015959,,Running,000008,23-Jun-2021,000010,05-Feb-2022,,           ,,           ,Under Process in EE (Acts. Supdt.),9272556,Ninety Two Lakh Seventy Two Thousand Five Hundred Fifty Six,508653,Five Lakh Eight Thousand Six Hundred Fifty Three,8763903,Eighty Seven Lakh Sixty Three Thousand Nine Hundred Three
12,12,074-20-000005,16-Jun-2021,13-Oct-2021,Construction of RCC Bridge and other development works in 6th main roads near Gadishivanna house at Kamalanagara sy. no. 46 in ward no 74 Shakthiganapathinagara,074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,"P3599 Special Development works at ward Nos.44, 43, 68, 74",K.P.Constructions (K.Purushotham),0000000000,,First and Final,000094,16-Jun-2021,000111,17-Dec-2021,000177,21-Dec-2021,,           ,Under Process in AdCf - Acts. Supdt.,9940649,Ninety Nine Lakh Fourty  Thousand Six Hundred Fourty Nine,990174,Nine Lakh Ninety  Thousand One Hundred Seventy Four,8950475,Eighty Nine Lakh Fifty  Thousand Four Hundred Seventy Five
13,13,074-20-000112,05-Jun-2021,06-Apr-2022,Engaging Tractor and Labour  (Silt and Tractor) in ward no 74 shakthi Ganapathi Nagara,074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,Mr  ANAND  S,9880073055,,Second and Final,000069,05-Jun-2021,000005,18-Apr-2022,000007,18-Apr-2022,,           ,Under Process in AdCf - Acts. Supdt.,686992,Six Lakh Eighty Six Thousand Nine Hundred Ninety Two,55818,Fifty Five Thousand Eight Hundred Eighteen,631174,Six Lakh Thirty One Thousand One Hundred Seventy Four
14,14,074-20-000112,05-Jun-2021,08-Oct-2021,Engaging Tractor and Labour  (Silt and Tractor) in ward no 74 shakthi Ganapathi Nagara,074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,Mr  ANAND  S,9880073055,,Running,000069,05-Jun-2021,000102,17-Nov-2021,000164,18-Nov-2021,,           ,Under Process in AdCf - Acts. Supdt.,596608,Five Lakh Ninety Six Thousand Six Hundred Eight,48475,Fourty Eight Thousand Four Hundred Seventy Five,548133,Five Lakh Fourty Eight Thousand One Hundred Thirty Three
15,15,074-21-000001,05-Mar-2021,08-Oct-2021,Improvements to Drains and roads at Chandrappa Layout in ward no 74 Shakthiganapathinagara.,074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants),LAKSHMI SAI ENTERPRI,9845132243,sri_mur123@yahoo.com,First and Final,000256,10-Mar-2021,000104,20-Nov-2021,000170,25-Nov-2021,,           ,Under Process in AdCf - Acts. Supdt.,9807786,Ninety Eight Lakh Seven Thousand Seven Hundred Eighty Six,969663,Nine Lakh Sixty Nine Thousand Six Hundred Sixty Three,8838123,Eighty Eight Lakh Thirty Eight Thousand One Hundred Twenty Three
16,16,074-20-000004,08-Feb-2021,13-Oct-2021,Construction of RCC Retaining wall and other development works to Residents of BEML 1st stage ( Behind BEML Dhyana mamdira) in BEML layout in ward no 74 Shakthiganapathinagara,074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,"P3599 Special Development works at ward Nos.44, 43, 68, 74",K.P.Constructions  (K.Purushotham),0000000000,,First and Final,000214,08-Feb-2021,000110,17-Dec-2021,000178,21-Dec-2021,,           ,Under Process in AdCf - Acts. Supdt.,9924573,Ninety Nine Lakh Twenty Four Thousand Five Hundred Seventy Three,980501,Nine Lakh Eighty  Thousand Five Hundred One,8944072,Eighty Nine Lakh Fourty Four Thousand Seventy Two
17,17,074-20-000106,05-Feb-2021,08-Oct-2021,Elevation improvements and interior decorations and other development works to school building (behind Rangamandira) in ward no 74 Shakthiganapathinagara,074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,P3699 Special developmental works in ward No.74,NESHWARRAJU,9945277738,,First and Final,000209,05-Feb-2021,000094,10-Nov-2021,000147,15-Nov-2021,,           ,Under Process in AdCf - Acts. Supdt.,9733614,Ninety Seven Lakh Thirty Three Thousand Six Hundred Fourteen,886189,Eight Lakh Eighty Six Thousand One Hundred Eighty Nine,8847425,Eighty Eight Lakh Fourty Seven Thousand Four Hundred Twenty Five
18,18,074-20-000007,13-Jul-2021,16-Jul-2021,Repairs and maintenance and drilling of borewells  in ward no 74 Shakthiganapathinagara,074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,"P3599 Special Development works at ward Nos.44, 43, 68, 74",LOKESH C,9448615567,,First and Final,000208,05-Feb-2021,000043,29-Jul-2021,000072,30-Jul-2021,,           ,Under Process in AdCf - Acts. Supdt.,9873750,Ninety Eight Lakh Seventy Three Thousand Seven Hundred Fifty ,982399,Nine Lakh Eighty Two Thousand Three Hundred Ninety Nine,8891351,Eighty Eight Lakh Ninety One Thousand Three Hundred Fifty One
19,19,074-20-000009,01-Jan-2022,28-Feb-2022,Operation And maintenance Of Street Lights at Shakthiganapathinagara and  Vrushabhavathi nagara in Ward No-74 and102,074 Shakthi Ganapathi Nagar,Executive Engineer Electrical West Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),ENTIREENTERPRISE,9731927307,,Running,000027,06-Jan-2021,000004,13-Apr-2022,000002,16-Apr-2022,,           ,Under Process in EE (Acts. Supdt.),421097,Four Lakh Twenty One Thousand Ninety Seven,45129,Fourty Five Thousand One Hundred Twenty Nine,375968,Three Lakh Seventy Five Thousand Nine Hundred Sixty Eight
20,20,074-20-000009,01-Aug-2021,31-Dec-2021,Operation And maintenance Of Street Lights at Shakthiganapathinagara and  Vrushabhavathi nagara in Ward No-74 and102,074 Shakthi Ganapathi Nagar,Executive Engineer Electrical West Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),ENTIREENTERPRISE,9731927307,,Running,000027,06-Jan-2021,000060,21-Jan-2022,000060,21-Jan-2022,,           ,000255 / 16-Jul-2022 in RTGS,1411870,Fourteen Lakh Eleven Thousand Eight Hundred Seventy ,111337,One Lakh Eleven Thousand Three Hundred Thirty Seven,1300533,Thirteen Lakh Five Hundred Thirty Three
21,21,074-20-000009,01-Jun-2021,31-Jul-2021,Operation And maintenance Of Street Lights at Shakthiganapathinagara and  Vrushabhavathi nagara in Ward No-74 and102,074 Shakthi Ganapathi Nagar,Executive Engineer Electrical West Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),ENTIREENTERPRISE,9731927307,,Running,000027,06-Jan-2021,000036,04-Aug-2021,000036,04-Aug-2021,,           ,000246 / 13-Oct-2021 in RTGS,405675,Four Lakh Five Thousand Six Hundred Seventy Five,31991,Thirty One Thousand Nine Hundred Ninety One,373684,Three Lakh Seventy Three Thousand Six Hundred Eighty Four
22,22,074-20-000009,06-Jan-2021,31-May-2021,Operation And maintenance Of Street Lights at Shakthiganapathinagara and  Vrushabhavathi nagara in Ward No-74 and102,074 Shakthi Ganapathi Nagar,Executive Engineer Electrical West Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),ENTIREENTERPRISE,9731927307,,Running,000027,06-Jan-2021,000013,15-Jun-2021,000013,15-Jun-2021,,           ,000246 / 13-Oct-2021 in RTGS,987297,Nine Lakh Eighty Seven Thousand Two Hundred Ninety Seven,77855,Seventy Seven Thousand Eight Hundred Fifty Five,909442,Nine Lakh Nine Thousand Four Hundred Fourty Two
23,23,074-19-000045,17-Sep-2019,28-Apr-2020,Providing CC Road drain and other development works western side of 6th 7th and 8th cross and surrounding roads from Chandrappa road to Kuvempu road and Eastern cross roads in Chandappa road in Chandranagar in ward no 74 Shakthiganapathinagar,074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,"P3398 Developmental works in Ward No. 18,22,31,32,44,67,69,70,74,102,103,135,139 and 176,Rs.6cr each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000141,21-Oct-2020,000117,29-Oct-2020,000261,02-Nov-2020,,           ,Under Process in AdCf - Acts. Supdt.,5451070,Fifty Four Lakh Fifty One Thousand Seventy ,672516,Six Lakh Seventy Two Thousand Five Hundred Sixteen,4778554,Fourty Seven Lakh Seventy Eight Thousand Five Hundred Fifty Four
24,24,074-19-000046,17-Sep-2019,28-Apr-2020,Construction of Kuvempu Statue at Kuvempu circle and providing CC cross and main roads and other development works at Chandranagar Kasturi Layout and Kamalanagar surrounding area  in ward no 74 Shakthiganapathinagar,074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,"P3398 Developmental works in Ward No. 18,22,31,32,44,67,69,70,74,102,103,135,139 and 176,Rs.6cr each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000140,21-Oct-2020,000118,29-Oct-2020,000262,02-Nov-2020,,           ,Under Process in AdCf - Acts. Supdt.,5152543,Fifty One Lakh Fifty Two Thousand Five Hundred Fourty Three,635421,Six Lakh Thirty Five Thousand Four Hundred Twenty One,4517122,Fourty Five Lakh Seventeen Thousand One Hundred Twenty Two
25,25,074-19-000079,12-Jun-2020,12-Apr-2021,Construction of deteriorated drains and culverts in ward No 74 Shakthiganapathiangara  ,074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,SHIVARAJU G K       ,9686816322,,First and Final,000093,11-Jul-2020,000010,10-May-2021,000020,11-May-2021,,           ,Under Process in AdCf - Acts. Supdt.,767302,Seven Lakh Sixty Seven Thousand Three Hundred Two,72666,Seventy Two Thousand Six Hundred Sixty Six,694636,Six Lakh Ninety Four Thousand Six Hundred Thirty Six
26,26,074-19-000011,18-Jun-2020,05-Nov-2020,Providing drinking water pipeline works in ward no 74,074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,P2103 Emergency Works (Maintenance and Repairs),SRI LAKSHMI VENKATES,9590281209,,First and Final,000089,10-Jul-2020,000119,09-Nov-2020,000273,11-Nov-2020,,           ,Under Process in AdCf - Acts. Supdt.,1504670,Fifteen Lakh Four Thousand Six Hundred Seventy ,154251,One Lakh Fifty Four Thousand Two Hundred Fifty One,1350419,Thirteen Lakh Fifty  Thousand Four Hundred Nineteen
27,27,074-19-000013,30-May-2020,25-Aug-2020,Removal of building material and debris in ward no 74,074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,P0603 Debris Clearance,SRI SRINIVAS  ENTERP,9916848633,,First and Final,000085,24-Jun-2020,000100,07-Sep-2020,000236,07-Sep-2020,,           ,000145 / 03-Jun-2022 in RTGS,775285,Seven Lakh Seventy Five Thousand Two Hundred Eighty Five,69913,Sixty Nine Thousand Nine Hundred Thirteen,705372,Seven Lakh Five Thousand Three Hundred Seventy Two
28,28,074-19-000018,11-Mar-2020,30-May-2020,Upgradation of Auditorium and other development works at Kuvempu park in ward no 74 Shakthiganapathinagar,074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,P2573 Encouragement to Rural Sports (Marali ba Atada Maidhanakke) Dy Mayors discretionary,KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000035,18-May-2020,000138,12-Jan-2021,000311,13-Jan-2021,,           ,Under Process in AdCf - Acts. Supdt.,1498082,Fourteen Lakh Ninety Eight Thousand Eighty Two,171621,One Lakh Seventy One Thousand Six Hundred Twenty One,1326461,Thirteen Lakh Twenty Six Thousand Four Hundred Sixty One
29,29,074-19-000020,11-Mar-2020,30-May-2020,Construction of CC drain and other development works at BEML Layout 2nd stage 4th cross road and surrounding area in ward no 74 Shakthiganapathinagar,074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,P2573 Encouragement to Rural Sports (Marali ba Atada Maidhanakke) Dy Mayors discretionary,KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000005,13-May-2020,000069,22-Jul-2020,000170,23-Jul-2020,,           ,000251 / 15-Jul-2022 in RTGS,2465727,Twenty Four Lakh Sixty Five Thousand Seven Hundred Twenty Seven,302560,Three Lakh Two Thousand Five Hundred Sixty ,2163167,Twenty One Lakh Sixty Three Thousand One Hundred Sixty Seven
30,30,074-18-000050,19-Mar-2020,30-Dec-2020,Engaging tractor and labour (silt and tractor) in  ward NO.74 Shakthiganapathinagara ,074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,LOKESH C,9448615567,,First and Final,000343,19-Mar-2020,000020,23-May-2022,,           ,,           ,Under Process in Executive Engineer,1043659,Ten Lakh Fourty Three Thousand Six Hundred Fifty Nine,0,,0,
31,31,074-19-000075,18-Jan-2020,29-Sep-2020,Pot hole filling in ward No 74  Shakthiganapathiangara  ,074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,RAMACHANDRA J C     ,9880398035,,First and Final,000309,17-Feb-2020,000113,09-Oct-2020,000256,09-Oct-2020,,           ,Under Process in AdCf - Acts. Supdt.,1713028,Seventeen Lakh Thirteen Thousand Twenty Eight,158305,One Lakh Fifty Eight Thousand Three Hundred Five,1554723,Fifteen Lakh Fifty Four Thousand Seven Hundred Twenty Three
32,32,074-19-000041,08-Nov-2019,16-Jan-2020,Construction of RCC retaining wall and other development works behind residents of 2nd stage BEML Layout (Huttada Venkataswamy Temple western side) in ward no 74 Shakthiganapathinagar,074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,"P3398 Developmental works in Ward No. 18,22,31,32,44,67,69,70,74,102,103,135,139 and 176,Rs.6cr each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000307,11-Feb-2020,000392,27-Mar-2020,000501,30-Mar-2020,,           ,000115 / 19-May-2022 in RTGS,5449471,Fifty Four Lakh Fourty Nine Thousand Four Hundred Seventy One,655270,Six Lakh Fifty Five Thousand Two Hundred Seventy ,4794201,Fourty Seven Lakh Ninety Four Thousand Two Hundred One
33,33,074-19-000042,08-Nov-2019,03-Jan-2020,Construction of RCC retaining wall and other development works behind residents of 2nd stage BEML Layout Balance portion of    (Huttada Venkataswamy Temple ) in ward no 74 Shakthiganapathinagar,074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,"P3398 Developmental works in Ward No. 18,22,31,32,44,67,69,70,74,102,103,135,139 and 176,Rs.6cr each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000308,11-Feb-2020,000393,27-Mar-2020,000500,30-Mar-2020,,           ,000115 / 19-May-2022 in RTGS,5449464,Fifty Four Lakh Fourty Nine Thousand Four Hundred Sixty Four,655270,Six Lakh Fifty Five Thousand Two Hundred Seventy ,4794194,Fourty Seven Lakh Ninety Four Thousand One Hundred Ninety Four
34,34,074-18-000048,14-Jan-2019,12-Apr-2019,Providing CC patch works in  ward NO.74 Shakthiganapathinagara ,074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,MARUTHI  KUMAR G  K ,9060849233,,First and Final,000227,12-Nov-2019,000209,13-Nov-2019,000322,14-Nov-2019,,           ,000039 / 22-Apr-2022 in RTGS,1306636,Thirteen Lakh Six Thousand Six Hundred Thirty Six,69616,Sixty Nine Thousand Six Hundred Sixteen,1237020,Twelve Lakh Thirty Seven Thousand Twenty 
35,35,074-19-000012,05-Oct-2019,11-May-2020,Construction Renovation works to BBMP School College in ward no 74,074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,P3284 Construction/Upgradation of School and college buildings,KRIDL BHUSIRI  ACCOU,0000000000,,Second and Final,000154,05-Nov-2019,000060,15-Jul-2020,000161,17-Jul-2020,,           ,000160 / 09-Jun-2022 in RTGS,1236103,Twelve Lakh Thirty Six Thousand One Hundred Three,151722,One Lakh Fifty One Thousand Seven Hundred Twenty Two,1084381,Ten Lakh Eighty Four Thousand Three Hundred Eighty One
36,36,074-19-000012,05-Oct-2019,18-Dec-2019,Construction Renovation works to BBMP School College in ward no 74,074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,P3284 Construction/Upgradation of School and college buildings,KRIDL BHUSIRI  ACCOU,0000000000,,Running,000154,05-Nov-2019,000279,23-Jan-2020,000401,24-Jan-2020,,           ,000182 / 04-Sep-2021 in RTGS,10895551,One Crore Eight Lakh Ninety Five Thousand Five Hundred Fifty One,1466927,Fourteen Lakh Sixty Six Thousand Nine Hundred Twenty Seven,9428624,Ninety Four Lakh Twenty Eight Thousand Six Hundred Twenty Four
37,37,074-19-000076,19-Oct-2019,25-May-2020,Providing CC patch works in ward No 74 Shakthiganapathiangara  ,074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,M/s.Dharani Constructions Shashikala.D,0000000000,,First and Final,000152,24-Oct-2019,000087,13-Aug-2020,000203,13-Aug-2020,,           ,Under Process in AdCf - Acts. Supdt.,747131,Seven Lakh Fourty Seven Thousand One Hundred Thirty One,78691,Seventy Eight Thousand Six Hundred Ninety One,668440,Six Lakh Sixty Eight Thousand Four Hundred Fourty 
38,38,074-18-000045,17-Sep-2019,08-Feb-2021,Pot hole filling in  ward NO.74 Shakthiganapathinagara ,074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,C.P.Hemanth,0000000000,,First and Final,000147,22-Oct-2019,000049,05-Aug-2021,,           ,,           ,Under Process in Executive Engineer,2276201,Twenty Two Lakh Seventy Six Thousand Two Hundred One,0,,0,
39,39,074-18-000059,03-Aug-2018,15-Nov-2019,"providing consultancy services for preparation of detailed project report for the work of providing construction, repairs maintenance infrastructure upgradation BBMP School collage building in ward no 74 under the  P-code of P-3257 (Health insurance  BBMP School/ collage student)  ",074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,P3257 Health Insurance for BBMP School/College Students,MECADEZ CORE TECHNOL,9538136111,,First and Final,000085,12-Sep-2019,000275,21-Jan-2020,000075,11-May-2020,,           ,000144 / 03-Jun-2022 in RTGS,99120,Ninety Nine Thousand One Hundred Twenty ,9912,Nine Thousand Nine Hundred Twelve,89208,Eighty Nine Thousand Two Hundred Eight
40,40,074-19-000049,25-Jun-2019,06-Aug-2019,Construction of CC road and drain other  development works at E-S 6th and 8th  in ward no 74 Shakthiganapathinagar,074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,"P3398 Developmental works in Ward No. 18,22,31,32,44,67,69,70,74,102,103,135,139 and 176,Rs.6cr each",kridl,9900333496,,First and Final,000081,06-Sep-2019,000163,13-Sep-2019,000260,17-Sep-2019,007026,04-Jan-2020,000334 / 08-Jan-2020 in RTGS,5392867,Fifty Three Lakh Ninety Two Thousand Eight Hundred Sixty Seven,663501,Six Lakh Sixty Three Thousand Five Hundred One,4729366,Fourty Seven Lakh Twenty Nine Thousand Three Hundred Sixty Six
41,41,074-19-000050,25-Jun-2019,06-Aug-2019,Construction of CC road and drain other  development works at W-S 7th and 8th   in ward no 74 Shakthiganapathinagar,074 Shakthi Ganapathi Nagar,Executive Engineer Mahalakshmipuram West Zone,"P3398 Developmental works in Ward No. 18,22,31,32,44,67,69,70,74,102,103,135,139 and 176,Rs.6cr each",kridl,9900333496,,First and Final,000082,06-Sep-2019,000164,13-Sep-2019,000258,17-Sep-2019,007028,04-Jan-2020,000334 / 08-Jan-2020 in RTGS,5395049,Fifty Three Lakh Ninety Five Thousand Fourty Nine,659226,Six Lakh Fifty Nine Thousand Two Hundred Twenty Six,4735823,Fourty Seven Lakh Thirty Five Thousand Eight Hundred Twenty Three
