,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,028-19-000026,25-Feb-2021,24-Apr-2021,RESERVE FUND FOR EMERGENT WORKS IN WARD NO 28,028 Kammanahalli,Executive Engineer Sarvagnanagar East Zone,P1771 Zone Works - POW Works,PONNUSWAMYV,9483957680,,First and Final,000179,25-Feb-2021,000060,17-Oct-2021,000090,18-Oct-2021,,           ,Under Process in AdCf - Acts. Supdt.,1754501,Seventeen Lakh Fifty Four Thousand Five Hundred One,98008,Ninety Eight Thousand Eight,1656493,Sixteen Lakh Fifty Six Thousand Four Hundred Ninety Three
11,11,028-21-000001,09-Feb-2021,08-May-2021,Sinking of Bore well and providing pipelines at Rajkkumar road surrounding area in ward no 28 Kammanahalli,028 Kammanahalli,Executive Engineer Sarvagnanagar East Zone,P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants),S M  VARADARAJAPPA,9448734501,,First and Final,000165,09-Feb-2021,000041,19-Aug-2021,000061,19-Aug-2021,,           ,Under Process in AdCf - Acts. Supdt.,1929860,Nineteen Lakh Twenty Nine Thousand Eight Hundred Sixty ,135525,One Lakh Thirty Five Thousand Five Hundred Twenty Five,1794335,Seventeen Lakh Ninety Four Thousand Three Hundred Thirty Five
12,12,028-20-000004,01-Nov-2021,31-Dec-2021,Operation and Maintenance of street lights at area ward no 28 package E19,028 Kammanahalli,Executive Engineer Electrical East Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),NEWTECHENGINEERS,9880801223,,Running,000081,31-Dec-2020,000026,08-Jun-2022,000026,08-Jun-2022,,           ,Under Process in EE (Acts. Supdt.),177773,One Lakh Seventy Seven Thousand Seven Hundred Seventy Three,14111,Fourteen Thousand One Hundred Eleven,163662,One Lakh Sixty Three Thousand Six Hundred Sixty Two
13,13,028-20-000004,01-Jan-2022,28-Feb-2022,Operation and Maintenance of street lights at area ward no 28 package E19,028 Kammanahalli,Executive Engineer Electrical East Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),NEWTECHENGINEERS,9880801223,,Running,000081,31-Dec-2020,000027,08-Jun-2022,000027,08-Jun-2022,,           ,Under Process in EE (Acts. Supdt.),177773,One Lakh Seventy Seven Thousand Seven Hundred Seventy Three,12941,Twelve Thousand Nine Hundred Fourty One,164832,One Lakh Sixty Four Thousand Eight Hundred Thirty Two
14,14,028-20-000004,01-Sep-2021,31-Oct-2021,Operation and Maintenance of street lights at area ward no 28 package E19,028 Kammanahalli,Executive Engineer Electrical East Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),NEWTECHENGINEERS,9880801223,,Running,000081,31-Dec-2020,000160,26-Nov-2021,000154,26-Nov-2021,,           ,000319 / 27-Jan-2022 in RTGS,572173,Five Lakh Seventy Two Thousand One Hundred Seventy Three,33403,Thirty Three Thousand Four Hundred Three,538770,Five Lakh Thirty Eight Thousand Seven Hundred Seventy 
15,15,028-20-000004,01-Aug-2021,31-Aug-2021,Operation and Maintenance of street lights at area ward no 28 package E19,028 Kammanahalli,Executive Engineer Electrical East Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),NEWTECHENGINEERS,9880801223,,Running,000081,31-Dec-2020,000139,09-Sep-2021,000132,13-Sep-2021,,           ,000246 / 13-Oct-2021 in RTGS,292108,Two Lakh Ninety Two Thousand One Hundred Eight,21091,Twenty One Thousand Ninety One,271017,Two Lakh Seventy One Thousand Seventeen
16,16,028-20-000004,01-Jun-2021,31-Jul-2021,Operation and Maintenance of street lights at area ward no 28 package E19,028 Kammanahalli,Executive Engineer Electrical East Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),NEWTECHENGINEERS,9880801223,,Running,000081,31-Dec-2020,000105,12-Aug-2021,000100,12-Aug-2021,,           ,000246 / 13-Oct-2021 in RTGS,177773,One Lakh Seventy Seven Thousand Seven Hundred Seventy Three,14302,Fourteen Thousand Three Hundred Two,163471,One Lakh Sixty Three Thousand Four Hundred Seventy One
17,17,028-20-000004,01-Jan-2021,01-Jun-2021,Operation and Maintenance of street lights at area ward no 28 package E19,028 Kammanahalli,Executive Engineer Electrical East Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),NEWTECHENGINEERS,9880801223,,Running,000081,31-Dec-2020,000089,28-Jul-2021,000084,28-Jul-2021,,           ,000246 / 13-Oct-2021 in RTGS,266659,Two Lakh Sixty Six Thousand Six Hundred Fifty Nine,22915,Twenty Two Thousand Nine Hundred Fifteen,243744,Two Lakh Fourty Three Thousand Seven Hundred Fourty Four
18,18,028-20-000004,01-Jan-2021,28-Feb-2021,Operation and Maintenance of street lights at area ward no 28 package E19,028 Kammanahalli,Executive Engineer Electrical East Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),NEWTECHENGINEERS,9880801223,,Running,000081,31-Dec-2020,000022,21-May-2021,000017,21-May-2021,,           ,000082 / 18-Jun-2021 in RTGS,177773,One Lakh Seventy Seven Thousand Seven Hundred Seventy Three,17101,Seventeen Thousand One Hundred One,160672,One Lakh Sixty  Thousand Six Hundred Seventy Two
19,19,028-20-000036,31-Dec-2020,30-Mar-2021,Improvements to drains at Arogyappa Layout  in  Ward No. 28 Kammanahalli ,028 Kammanahalli,Executive Engineer Sarvagnanagar East Zone,P3726 Zonal Public Works - POW Works -60per for  Annual Maintenance and Re-asphalting of roads in Ward jurisdiction -Escrow Account - Old Ward Rs.1.20 Cr per ward and Rs.1.80 Cr for new wards,S M  VARADARAJAPPA,9448734501,,First and Final,000129,30-Dec-2020,000047,17-Sep-2021,000072,17-Sep-2021,,           ,Under Process in AdCf - Acts. Supdt.,1779678,Seventeen Lakh Seventy Nine Thousand Six Hundred Seventy Eight,143341,One Lakh Fourty Three Thousand Three Hundred Fourty One,1636337,Sixteen Lakh Thirty Six Thousand Three Hundred Thirty Seven
20,20,028-20-000045,25-Dec-2020,24-Mar-2021,Construction of Damage Culverts at R.S. Palya Surrounding area  in Ward No. 28  Kammanahalli .,028 Kammanahalli,Executive Engineer Sarvagnanagar East Zone,P1771 Zone Works - POW Works,PSG CONSTRUCTIONS,9632742904,,First and Final,000123,23-Dec-2020,000037,13-Jul-2022,000042,13-Jul-2022,,           ,Under Process in EE (Acts. Supdt.),822365,Eight Lakh Twenty Two Thousand Three Hundred Sixty Five,62113,Sixty Two Thousand One Hundred Thirteen,760252,Seven Lakh Sixty  Thousand Two Hundred Fifty Two
21,21,028-20-000039,27-Aug-2020,26-Nov-2020,Improvements to Roads at 7th Sub Cross Aralimara Road in  Ward No. 28 Kammanahalli ,028 Kammanahalli,Executive Engineer Sarvagnanagar East Zone,P3726 Zonal Public Works - POW Works -60per for  Annual Maintenance and Re-asphalting of roads in Ward jurisdiction -Escrow Account - Old Ward Rs.1.20 Cr per ward and Rs.1.80 Cr for new wards,L,8792865545,,First and Final,000075,27-Aug-2020,000054,22-Sep-2021,000080,22-Sep-2021,,           ,Under Process in AdCf - Acts. Supdt.,997328,Nine Lakh Ninety Seven Thousand Three Hundred Twenty Eight,66530,Sixty Six Thousand Five Hundred Thirty ,930798,Nine Lakh Thirty  Thousand Seven Hundred Ninety Eight
22,22,028-20-000042,27-Aug-2020,26-Oct-2020,Re-filling of Pot holes at R S Palya Surrounding area in Ward No. 28  Kammanahalli ,028 Kammanahalli,Executive Engineer Sarvagnanagar East Zone,P1771 Zone Works - POW Works,VINOD KUMAR  K  S,9900322885,,First and Final,000077,27-Aug-2020,000089,11-Dec-2020,000144,11-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,875091,Eight Lakh Seventy Five Thousand Ninety One,69102,Sixty Nine Thousand One Hundred Two,805989,Eight Lakh Five Thousand Nine Hundred Eighty Nine
23,23,028-20-000037,26-Aug-2020,25-Nov-2020,Improvements to drains at 10th Cross Sadashiva Temple Road  in  Ward No. 28 Kammanahalli ,028 Kammanahalli,Executive Engineer Sarvagnanagar East Zone,P3726 Zonal Public Works - POW Works -60per for  Annual Maintenance and Re-asphalting of roads in Ward jurisdiction -Escrow Account - Old Ward Rs.1.20 Cr per ward and Rs.1.80 Cr for new wards,L,8792865545,,First and Final,000074,26-Aug-2020,000056,22-Sep-2021,000082,22-Sep-2021,,           ,Under Process in AdCf - Acts. Supdt.,1533623,Fifteen Lakh Thirty Three Thousand Six Hundred Twenty Three,87658,Eighty Seven Thousand Six Hundred Fifty Eight,1445965,Fourteen Lakh Fourty Five Thousand Nine Hundred Sixty Five
24,24,028-18-000052,09-Mar-2020,08-Aug-2020,Drilling of Borewell and providing water facility in ward 27 Banasawadi and ward no 28 Kammanahalli in Sarvagnanagara Assembly constituency.,028 Kammanahalli,Executive Engineer Sarvagnanagar East Zone,P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants),KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000246,09-Mar-2020,000034,29-Jul-2020,000052,29-Jul-2020,,           ,000160 / 09-Jun-2022 in RTGS,4988333,Fourty Nine Lakh Eighty Eight Thousand Three Hundred Thirty Three,495744,Four Lakh Ninety Five Thousand Seven Hundred Fourty Four,4492589,Fourty Four Lakh Ninety Two Thousand Five Hundred Eighty Nine
25,25,028-20-000005,25-Oct-2019,20-Mar-2020,Improvements Drain and Roads at IOC Service road in ward no. 28 Kammanahalli.,028 Kammanahalli,Executive Engineer Major Road East Central Zone,P2902 Strenthening and widening of Arterial and Sub-arterial roads in Road Infrastructure Division in all the 8 zones of BBMP (Est Cost: Rs 300 Cr),The Technical Manager-5,9900980808,,First and Final,000016,03-Mar-2020,000007,16-Jul-2020,000006,17-Jul-2020,002740,12-Nov-2020,000207 / 12-Nov-2020 in RTGS,9918703,Ninety Nine Lakh Eighteen Thousand Seven Hundred Three,1003945,Ten Lakh Three Thousand Nine Hundred Fourty Five,8914758,Eighty Nine Lakh Fourteen Thousand Seven Hundred Fifty Eight
26,26,028-19-000016,27-Jan-2020,25-Apr-2020,"Refilling of Potholes in ward no. 28, Kammanahalli",028 Kammanahalli,Executive Engineer Sarvagnanagar East Zone,P1771 Zone Works - POW Works,B.R.PRAVEEN,9900569689,praveenbramaiah@gmail.com,First and Final,000217,29-Jan-2020,000014,18-Jun-2020,000021,18-Jun-2020,,           ,000180 / 17-Jun-2022 in RTGS,1756872,Seventeen Lakh Fifty Six Thousand Eight Hundred Seventy Two,139548,One Lakh Thirty Nine Thousand Five Hundred Fourty Eight,1617324,Sixteen Lakh Seventeen Thousand Three Hundred Twenty Four
27,27,028-19-000018,16-Nov-2019,15-Jan-2020,"Providing rain water harvesting in ward no. 28, Kammanahalli",028 Kammanahalli,Executive Engineer Sarvagnanagar East Zone,P1771 Zone Works - POW Works,GANESH M S,9980949398,,First and Final,000152,16-Nov-2019,000085,16-Feb-2022,000121,16-Feb-2022,,           ,Under Process in AdCf - Acts. Supdt.,1718227,Seventeen Lakh Eighteen Thousand Two Hundred Twenty Seven,93627,Ninety Three Thousand Six Hundred Twenty Seven,1624600,Sixteen Lakh Twenty Four Thousand Six Hundred 
28,28,028-19-000021,08-Nov-2019,07-Mar-2020,"Improvements to drains at Motappa Layout cross roads in ward no. 28, Kammanahalli",028 Kammanahalli,Executive Engineer Sarvagnanagar East Zone,P1771 Zone Works - POW Works,Mr  GOUTHAM  B S,8549049966,bsgoutham14@gmail.com,First and Final,000134,08-Nov-2019,000036,31-Jul-2020,000054,31-Jul-2020,,           ,000252 / 16-Jul-2022 in RTGS,851859,Eight Lakh Fifty One Thousand Eight Hundred Fifty Nine,52491,Fifty Two Thousand Four Hundred Ninety One,799368,Seven Lakh Ninety Nine Thousand Three Hundred Sixty Eight
29,29,028-19-000025,23-Oct-2019,22-Dec-2019,"Improvements to road and drains at K Muniswamappa Layout Surrounding area in ward no. 28, Kammanahalli",028 Kammanahalli,Executive Engineer Sarvagnanagar East Zone,P1771 Zone Works - POW Works,B P SHANMUGAM,9036261084,,First and Final,000122,23-Oct-2019,000120,30-Nov-2019,000177,30-Nov-2019,008756,04-Mar-2020,000414 / 06-Mar-2020 in RTGS,1887979,Eighteen Lakh Eighty Seven Thousand Nine Hundred Seventy Nine,1578403,Fifteen Lakh Seventy Eight Thousand Four Hundred Three,309576,Three Lakh Nine Thousand Five Hundred Seventy Six
30,30,028-19-000005,13-Oct-2019,12-Dec-2019,DRILLING OF BOREWELL FOR WATER SUPPLY AND PROVIDING PIPE LINE IN WARD NO 28 KAMMANAHALLI,028 Kammanahalli,Executive Engineer Sarvagnanagar East Zone,P1802 Water Supply New Areas,KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000108,13-Oct-2019,000070,20-Dec-2019,000196,20-Dec-2019,002132,21-Sep-2020,000087 / 09-May-2022 in RTGS,1974357,Nineteen Lakh Seventy Four Thousand Three Hundred Fifty Seven,201151,Two Lakh One Thousand One Hundred Fifty One,1773206,Seventeen Lakh Seventy Three Thousand Two Hundred Six
31,31,028-19-000023,21-Sep-2019,20-Nov-2019,"Improvements to roads and drains at  Jayalakshmi School and surrounding area in ward no. 28, Kammanahalli",028 Kammanahalli,Executive Engineer Sarvagnanagar East Zone,P1771 Zone Works - POW Works,GOVINDAHSOHANUMANTHA,9611146602,,First and Final,000095,21-Sep-2019,000121,30-Nov-2019,000178,30-Nov-2019,,           ,000040 / 25-Apr-2022 in RTGS,1839780,Eighteen Lakh Thirty Nine Thousand Seven Hundred Eighty ,188543,One Lakh Eighty Eight Thousand Five Hundred Fourty Three,1651237,Sixteen Lakh Fifty One Thousand Two Hundred Thirty Seven
32,32,028-19-000017,17-Sep-2019,31-Aug-2020,"Tractor and Labours for Annual Maintainace in ward no. 28, Kammanahalli",028 Kammanahalli,Executive Engineer Sarvagnanagar East Zone,P1771 Zone Works - POW Works,MALAYAN P,9742792315,,First and Final,000088,17-Sep-2019,000015,29-Apr-2021,000015,29-Apr-2021,,           ,Under Process in AdCf - Acts. Supdt.,1451386,Fourteen Lakh Fifty One Thousand Three Hundred Eighty Six,56883,Fifty Six Thousand Eight Hundred Eighty Three,1394503,Thirteen Lakh Ninety Four Thousand Five Hundred Three
33,33,028-16-000002,19-Jun-2018,18-Aug-2018,"IMPROVEMENTS TO DRAINS AT VEERABHADRAPPA ROAD IN WARD NO.28, KAMMANAHALLI.",028 Kammanahalli,Executive Engineer Sarvagnanagar East Zone,P1771 Zone Works - POW Works,GANESH M S,9980949398,,First and Final,000082,26-Aug-2019,000073,27-Aug-2019,000109,27-Aug-2019,,           ,000322 / 01-Feb-2022 in RTGS,1939349,Nineteen Lakh Thirty Nine Thousand Three Hundred Fourty Nine,106718,One Lakh Six Thousand Seven Hundred Eighteen,1832631,Eighteen Lakh Thirty Two Thousand Six Hundred Thirty One
34,34,028-19-000024,23-Aug-2019,22-Nov-2019,"Improvements to roads and drains at Raghavendra road in ward no. 28, Kammanahalli",028 Kammanahalli,Executive Engineer Sarvagnanagar East Zone,P1771 Zone Works - POW Works,G C S CONSTRUCTION,9886307127,,First and Final,000077,23-Aug-2019,000146,22-Jan-2020,000228,23-Jan-2020,,           ,000087 / 09-May-2022 in RTGS,1767169,Seventeen Lakh Sixty Seven Thousand One Hundred Sixty Nine,112640,One Lakh Twelve Thousand Six Hundred Fourty ,1654529,Sixteen Lakh Fifty Four Thousand Five Hundred Twenty Nine
35,35,028-19-000019,16-Aug-2019,15-Oct-2019,"Improvements to roads and drains at 4th and 5th cross Ayyappa Street Surrounding area in ward no. 28, Kammanahalli",028 Kammanahalli,Executive Engineer Sarvagnanagar East Zone,P1771 Zone Works - POW Works,RAJU.C,9448354105,,First and Final,000063,16-Aug-2019,000124,06-Dec-2019,000190,06-Dec-2019,,           ,000060 / 28-Apr-2022 in RTGS,1861758,Eighteen Lakh Sixty One Thousand Seven Hundred Fifty Eight,195906,One Lakh Ninety Five Thousand Nine Hundred Six,1665852,Sixteen Lakh Sixty Five Thousand Eight Hundred Fifty Two
36,36,028-19-000015,28-Jun-2019,04-Sep-2019,"Replacement of burntout UG cable, MCBs and timers  to electrical installations in parks, play grounds and Burial Grounds in Sarvagnanagara constituency   ",028 Kammanahalli,Executive Engineer Electrical East Zone,"P0298 M and R to Electrical Installations in Parks and Gardens, Playgrounds, Burial Grounds",ENTIREENTERPRISE,9731927307,,First and Final,000022,30-Jul-2019,000094,30-Sep-2019,000094,01-Oct-2019,,           ,000011 / 12-Apr-2022 in RTGS,728486,Seven Lakh Twenty Eight Thousand Four Hundred Eighty Six,75820,Seventy Five Thousand Eight Hundred Twenty ,652666,Six Lakh Fifty Two Thousand Six Hundred Sixty Six
37,37,028-17-000065,15-Jul-2019,14-Sep-2019,SINKING OF BOREWELL AND PIPELINE AT KAMMANAHALLI IN WARD NO 28,028 Kammanahalli,Executive Engineer Sarvagnanagar East Zone,P1771 Zone Works - POW Works,"M/s Excel Construction (Prop. Tausif Khan),",0123456789,,First and Final,000035,15-Jul-2019,000084,16-Sep-2019,000122,16-Sep-2019,,           ,000176 / 27-Aug-2021 in RTGS,596728,Five Lakh Ninety Six Thousand Seven Hundred Twenty Eight,30188,Thirty  Thousand One Hundred Eighty Eight,566540,Five Lakh Sixty Six Thousand Five Hundred Fourty 
38,38,028-18-000065,28-May-2019,26-Aug-2019,Providing of Aerial bunch cable and control switches to major roads in Sarvagnanagara Constituency  ,028 Kammanahalli,Executive Engineer Electrical East Zone,P1517 Upgrading Street Lighting of Bangalore - Major Roads,SMS ELECTRICALS     ,9901967054,apoorvasmselectrical@gmail.com,First and Final,000007,30-May-2019,000091,24-Sep-2019,000091,24-Sep-2019,,           ,000378 / 24-Feb-2022 in RTGS,526080,Five Lakh Twenty Six Thousand Eighty ,25876,Twenty Five Thousand Eight Hundred Seventy Six,500204,Five Lakh Two Hundred Four
39,39,028-19-000027,28-May-2019,27-Jul-2019,Providing Assured minimum facilities (AMF) to all  Polling stations of Lokasabha election -2019 Pertaning to ward no 28,028 Kammanahalli,Executive Engineer Sarvagnanagar East Zone,P0054 Election expenses,V N ENTERPRISES,9900143114,,Running,000021,28-May-2019,000086,21-Sep-2019,000130,24-Sep-2019,,           ,000381 / 25-Feb-2022 in RTGS,195116,One Lakh Ninety Five Thousand One Hundred Sixteen,4146,Four Thousand One Hundred Fourty Six,190970,One Lakh Ninety  Thousand Nine Hundred Seventy 
40,40,028-18-000021,10-Jul-2018,09-Sep-2018,"Improvements of Drains at Muniswamappa Road and Surrounding  Area in Ward NO.28, Kammanahalli ",028 Kammanahalli,Executive Engineer Sarvagnanagar East Zone,P1771 Zone Works - POW Works,Sri Gnanaganapathy Infratech ,0123456789,,First and Final,000007,30-Apr-2019,000010,30-Apr-2019,000015,30-Apr-2019,,           ,000111 / 19-Jul-2021 in RTGS,1839486,Eighteen Lakh Thirty Nine Thousand Four Hundred Eighty Six,134818,One Lakh Thirty Four Thousand Eight Hundred Eighteen,1704668,Seventeen Lakh Four Thousand Six Hundred Sixty Eight
41,41,028-18-000031,30-Jun-2018,29-Nov-2018,"Improvements to Roads and Drains in Jai Bhrath Nagar 7th cross,7th A cross  and  Surrounding Area in Ward No 28 ",028 Kammanahalli,Executive Engineer Sarvagnanagar East Zone,P3352 Developmental works in Sarvagnagar Assembly Constituency,CGC INFRA PROJECTS P,9448296703,,First and Final,000438,10-Mar-2019,000139,31-Dec-2019,000209,31-Dec-2019,,           ,000066 / 04-May-2022 in RTGS,2869034,Twenty Eight Lakh Sixty Nine Thousand Thirty Four,180931,One Lakh Eighty  Thousand Nine Hundred Thirty One,2688103,Twenty Six Lakh Eighty Eight Thousand One Hundred Three
