,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,063-19-000007,26-Dec-2019,10-Jul-2020,Providing Asphalting to 3rd main road and 5th main  and surrounding  are in ward no 63,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P0190 Works sanctioned by Hon Mayor,KRIDL BHUSIRI  ACCOU,0000000000,,Final,000138,26-Dec-2019,000007,27-Apr-2021,000011,28-Apr-2021,,           ,Under Process in AdCf - Acts. Supdt.,4970048,Fourty Nine Lakh Seventy  Thousand Fourty Eight,608038,Six Lakh Eight Thousand Thirty Eight,4362010,Fourty Three Lakh Sixty Two Thousand Ten
16,16,063-19-000010,26-Dec-2019,15-Jul-2020,Providing Asphalting 3rd main road 3rd cross and 4th 6th cross and 7th cross Jayamahal in  surrounding area   in ward no 63,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P0190 Works sanctioned by Hon Mayor,KRIDL BHUSIRI  ACCOU,0000000000,,Final,000139,26-Dec-2019,000009,27-Apr-2021,000009,28-Apr-2021,,           ,Under Process in AdCf - Acts. Supdt.,4970080,Fourty Nine Lakh Seventy  Thousand Eighty ,614100,Six Lakh Fourteen Thousand One Hundred ,4355980,Fourty Three Lakh Fifty Five Thousand Nine Hundred Eighty 
17,17,063-19-000035,18-Dec-2020,21-Oct-2022,Providing and construction of cement concrete to chikka bazar road and surrounding area in ward No.63						,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P1771 Zone Works - POW Works,KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000130,18-Dec-2019,000064,10-Feb-2022,000093,11-Feb-2022,,           ,Under Process in TVCC Chief Engineer,5081345,Fifty  Lakh Eighty One Thousand Three Hundred Fourty Five,667128,Six Lakh Sixty Seven Thousand One Hundred Twenty Eight,4414217,Fourty Four Lakh Fourteen Thousand Two Hundred Seventeen
18,18,063-19-000036,18-Dec-2019,18-Oct-2021,Providing and construction of cement concrete to Taskar twon  road and surrounding area in ward No.63						,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P1771 Zone Works - POW Works,KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000131,18-Dec-2019,000063,10-Feb-2022,000092,11-Feb-2022,,           ,Under Process in TVCC Chief Engineer,5069926,Fifty  Lakh Sixty Nine Thousand Nine Hundred Twenty Six,653922,Six Lakh Fifty Three Thousand Nine Hundred Twenty Two,4416004,Fourty Four Lakh Sixteen Thousand Four
19,19,063-19-000037,18-Dec-2019,12-Oct-2021,Asphalting to Taskar town and surrounding area roads in ward No.63						,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P1771 Zone Works - POW Works,KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000132,18-Dec-2019,000062,10-Feb-2022,000091,11-Feb-2022,,           ,Under Process in TVCC Chief Engineer,5102219,Fifty One Lakh Two Thousand Two Hundred Nineteen,620991,Six Lakh Twenty  Thousand Nine Hundred Ninety One,4481228,Fourty Four Lakh Eighty One Thousand Two Hundred Twenty Eight
20,20,063-19-000032,07-Nov-2019,15-Nov-2020,Detiled Estimation for Engaging Gangmen and hiring of tipper for clelaning and maintenance of road side drains in ward No.63						,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P1771 Zone Works - POW Works,LOKESHA.S.T,9845990172,,First and Final,000108,07-Nov-2019,000055,20-Nov-2021,000081,20-Nov-2021,,           ,Under Process in AdCf - Acts. Supdt.,1146719,Eleven Lakh Fourty Six Thousand Seven Hundred Nineteen,43600,Fourty Three Thousand Six Hundred ,1103119,Eleven Lakh Three Thousand One Hundred Nineteen
21,21,063-19-000033,16-Oct-2019,03-Mar-2020,Filling of potholes in ward No.63						,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P1771 Zone Works - POW Works,S.M. Varadarajappa,9341285087,,First and Final,000078,16-Oct-2019,000029,06-Aug-2020,000062,06-Aug-2020,,           ,Under Process in AdCf - Acts. Supdt.,2089151,Twenty  Lakh Eighty Nine Thousand One Hundred Fifty One,237146,Two Lakh Thirty Seven Thousand One Hundred Fourty Six,1852005,Eighteen Lakh Fifty Two Thousand Five
22,22,063-19-000002,24-Jun-2019,15-Oct-2020,Improvements and providing Street lights in Jayamahal ward 63,063 Jayamahal,Executive Engineer Electrical East Zone,P0190 Works sanctioned by Hon Mayor,KRIDL BHUSIRI  ACCOU,0000000000,,Second and Final,000015,25-Jun-2019,000109,21-Oct-2020,000110,22-Oct-2020,,           ,Under Process in AdCf - Acts. Supdt.,4246905,Fourty Two Lakh Fourty Six Thousand Nine Hundred Five,548028,Five Lakh Fourty Eight Thousand Twenty Eight,3698877,Thirty Six Lakh Ninety Eight Thousand Eight Hundred Seventy Seven
23,23,063-19-000002,24-Jun-2019,03-Feb-2020,Improvements and providing Street lights in Jayamahal ward 63,063 Jayamahal,Executive Engineer Electrical East Zone,P0190 Works sanctioned by Hon Mayor,KRIDL BHUSIRI  ACCOU,0000000000,,Running,000015,25-Jun-2019,000193,25-Feb-2020,000190,25-Feb-2020,,           ,000099 / 12-May-2022 in RTGS,3185778,Thirty One Lakh Eighty Five Thousand Seven Hundred Seventy Eight,394630,Three Lakh Ninety Four Thousand Six Hundred Thirty ,2791148,Twenty Seven Lakh Ninety One Thousand One Hundred Fourty Eight
24,24,063-19-000038,10-Apr-2019,26-Apr-2019,Providing Assured minimum facilities (AMF) to all  Polling stations of Lokasabha election -2019 Pertaning to ward no 63,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P0054 Election expenses,Varadaraj.K,7406698688,,First and Final,000002,10-Apr-2019,000023,09-Jul-2019,000055,10-Jul-2019,,           ,000225 / 05-Oct-2021 in RTGS,123320,One Lakh Twenty Three Thousand Three Hundred Twenty ,2650,Two Thousand Six Hundred Fifty ,120670,One Lakh Twenty  Thousand Six Hundred Seventy 
25,25,063-18-000017,10-Oct-2018,18-Jul-2019,Disilting and Improvements of drain and footpath at Jayamahal 12th cross and  and surroundings ward no 63,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P2415 Reserve fund for TandF Committee,KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000124,17-Oct-2018,000053,20-Oct-2019,000101,24-Oct-2019,,           ,000087 / 09-May-2022 in RTGS,1983180,Nineteen Lakh Eighty Three Thousand One Hundred Eighty ,254290,Two Lakh Fifty Four Thousand Two Hundred Ninety ,1728890,Seventeen Lakh Twenty Eight Thousand Eight Hundred Ninety 
26,26,063-18-000010,04-Oct-2018,05-Nov-2018,Construction of Tailoring centre building in ward no 63,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P2415 Reserve fund for TandF Committee,KRIDL,9856235659,,First and Final,000118,17-Oct-2018,000156,27-Feb-2019,000229,27-Feb-2019,,           ,000071 / 10-Jun-2021 in RTGS,2229400,Twenty Two Lakh Twenty Nine Thousand Four Hundred ,247800,Two Lakh Fourty Seven Thousand Eight Hundred ,1981600,Nineteen Lakh Eighty One Thousand Six Hundred 
27,27,063-18-000011,04-Oct-2018,05-Nov-2019,Construction of Toilets and Sanitary line at cattel shed and surroundings ward no 63,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P2415 Reserve fund for TandF Committee,KRIDL,9856235659,,First and Final,000119,17-Oct-2018,000160,27-Feb-2019,000224,27-Feb-2019,,           ,000071 / 10-Jun-2021 in RTGS,1453000,Fourteen Lakh Fifty Three Thousand ,156000,One Lakh Fifty Six Thousand ,1297000,Twelve Lakh Ninety Seven Thousand 
28,28,063-18-000012,04-Oct-2018,05-Nov-2018,Disilting of drains and Removeal of debries at Cattle shed and surroundings ward no 63,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P2415 Reserve fund for TandF Committee,KRIDL,9856235659,,First and Final,000120,17-Oct-2018,000157,27-Feb-2019,000226,27-Feb-2019,,           ,Under Process in RTGS,996000,Nine Lakh Ninety Six Thousand ,125000,One Lakh Twenty Five Thousand ,871000,Eight Lakh Seventy One Thousand 
29,29,063-18-000013,04-Oct-2018,05-Nov-2018,Improvements to Sanitary line at Ananth Ashram and surroundings ward no 63,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P2415 Reserve fund for TandF Committee,KRIDL,8985698235,,First and Final,000122,17-Oct-2018,000161,27-Feb-2019,000225,27-Feb-2019,,           ,000071 / 10-Jun-2021 in RTGS,985200,Nine Lakh Eighty Five Thousand Two Hundred ,116000,One Lakh Sixteen Thousand ,869200,Eight Lakh Sixty Nine Thousand Two Hundred 
30,30,063-18-000014,04-Oct-2018,05-Nov-2018,Improvements to footpath roads and drain at Miller road and surroundings ward no 63,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P2415 Reserve fund for TandF Committee,KRIDL,9856235698,,First and Final,000121,17-Oct-2018,000158,27-Feb-2019,000227,27-Feb-2019,,           ,000071 / 10-Jun-2021 in RTGS,1497700,Fourteen Lakh Ninety Seven Thousand Seven Hundred ,170500,One Lakh Seventy  Thousand Five Hundred ,1327200,Thirteen Lakh Twenty Seven Thousand Two Hundred 
31,31,063-18-000016,04-Oct-2018,05-Nov-2018,Disilting and Improvements to drain at Shivaji road and surroundings ward no 63,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P2415 Reserve fund for TandF Committee,KRIDL,8956589891,,First and Final,000125,17-Oct-2018,000159,27-Feb-2019,000228,27-Feb-2019,,           ,000071 / 10-Jun-2021 in RTGS,988500,Nine Lakh Eighty Eight Thousand Five Hundred ,115000,One Lakh Fifteen Thousand ,873500,Eight Lakh Seventy Three Thousand Five Hundred 
32,32,063-18-000040,26-Mar-2018,31-May-2018,Providing ornamental grill gate benches and beautification Work to Indira Canteen in Ward No. 63 Jaymahal  ,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P3106 Nagarothana Works,KRIDL,9148515184,,First and Final,000113,12-Oct-2018,000080,12-Oct-2018,000119,12-Oct-2018,007905,11-Dec-2018,000311 / 02-Jan-2019 in RTGS,4483600,Fourty Four Lakh Eighty Three Thousand Six Hundred ,514200,Five Lakh Fourteen Thousand Two Hundred ,3969400,Thirty Nine Lakh Sixty Nine Thousand Four Hundred 
33,33,063-16-000017,21-Jun-2016,28-Apr-2017,FILLING OF POT HOLES PERTAINING TO WARD NO 63,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P1771 Zone Works - POW Works,Ashok.G.,9856598959,,First and Final,000075,31-Jul-2018,000091,31-Mar-2018,000073,01-Aug-2018,004056,16-Jan-2021,000257 / 18-Jan-2021 in RTGS,781500,Seven Lakh Eighty One Thousand Five Hundred ,27345,Twenty Seven Thousand Three Hundred Fourty Five,754155,Seven Lakh Fifty Four Thousand One Hundred Fifty Five
34,34,063-17-000007,15-Mar-2018,14-May-2018,Repairs to BBMP Properties in Ward No 63,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P1771 Zone Works - POW Works,G.O. Vijayana Gowda,9845201834,,First and Final,000239,27-Mar-2018,000077,10-Oct-2018,000118,12-Oct-2018,002100,08-Sep-2020,000254 / 15-Jan-2021 in RTGS,862000,Eight Lakh Sixty Two Thousand ,36800,Thirty Six Thousand Eight Hundred ,825200,Eight Lakh Twenty Five Thousand Two Hundred 
35,35,063-17-000018,09-Jun-2017,15-Jan-2018,Improvements of Drains in Tasker Town and Surrounding in Ward No 63,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P1771 Zone Works - POW Works,G.O. Vijayan Gowda,9845201834,,First and Final,000210,28-Feb-2018,000063,01-Mar-2018,000274,02-Mar-2018,004266,03-Aug-2019,000144 / 07-Aug-2019 in RTGS,892600,Eight Lakh Ninety Two Thousand Six Hundred ,70980,Seventy  Thousand Nine Hundred Eighty ,821620,Eight Lakh Twenty One Thousand Six Hundred Twenty 
36,36,063-17-000006,22-Nov-2017,30-Dec-2017,Filling of Pot Holes  in Ward No 63,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P1771 Zone Works - POW Works,M.V. Suresh Kumar,9341285087,,First and Final,000197,06-Feb-2018,000049,06-Feb-2018,000259,14-Feb-2018,005389,25-Aug-2018,000182 / 25-Aug-2018 in RTGS,996430,Nine Lakh Ninety Six Thousand Four Hundred Thirty ,76000,Seventy Six Thousand ,920430,Nine Lakh Twenty  Thousand Four Hundred Thirty 
37,37,063-17-000006,22-Nov-2017,30-Dec-2017,Filling of Pot Holes  in Ward No 63,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P1771 Zone Works - POW Works,M.V. Suresh Kumar,9341285087,,Running,000197,06-Feb-2018,,30-Nov-2018,,           ,,           ,Under Process in Asst. Engineer,996430,Nine Lakh Ninety Six Thousand Four Hundred Thirty ,0,,0,
38,38,063-17-000011,01-May-1900,30-Nov-2017,Providing ornamental Street Name Boards in Ward No 63,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P1771 Zone Works - POW Works,G.O. Vijayana Gowda,9856598591,,First and Final,000111,21-Sep-2017,000082,31-Mar-2018,000016,16-May-2018,006373,25-Nov-2019,000279 / 26-Nov-2019 in RTGS,1841030,Eighteen Lakh Fourty One Thousand Thirty ,76640,Seventy Six Thousand Six Hundred Fourty ,1764390,Seventeen Lakh Sixty Four Thousand Three Hundred Ninety 
39,39,063-17-000013,22-Jun-2017,20-Nov-2017,Replacement of Damaged and Missing of Covering Slabs in Ward No 63,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P1771 Zone Works - POW Works,G.O. Vijayana Gowda,9565698895,,First and Final,000115,21-Sep-2017,000079,31-Mar-2018,000005,20-Apr-2018,005312,21-Sep-2019,000199 / 24-Sep-2019 in RTGS,942240,Nine Lakh Fourty Two Thousand Two Hundred Fourty ,95650,Ninety Five Thousand Six Hundred Fifty ,846590,Eight Lakh Fourty Six Thousand Five Hundred Ninety 
40,40,063-17-000016,22-Jun-2017,30-Nov-2017,Restoration of Foot Path and Drains in Ward No 63,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P1771 Zone Works - POW Works,G.O. Vijayana Gowda,9565956598,,First and Final,000117,21-Sep-2017,000078,31-Mar-2018,000004,20-Apr-2018,005311,21-Sep-2019,000199 / 24-Sep-2019 in RTGS,1896730,Eighteen Lakh Ninety Six Thousand Seven Hundred Thirty ,191900,One Lakh Ninety One Thousand Nine Hundred ,1704830,Seventeen Lakh Four Thousand Eight Hundred Thirty 
41,41,063-17-000019,22-Jun-2017,20-Jan-2018,Improvements of Drains in Jayamahal  and Surrounding in Ward No 63,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P1771 Zone Works - POW Works,G.O. Vijayana Gowda,9656595695,,First and Final,000114,21-Sep-2017,000081,31-Mar-2018,000007,20-Apr-2018,005313,21-Sep-2019,000199 / 24-Sep-2019 in RTGS,895080,Eight Lakh Ninety Five Thousand Eighty ,92520,Ninety Two Thousand Five Hundred Twenty ,802560,Eight Lakh Two Thousand Five Hundred Sixty 
42,42,063-17-000021,24-Jun-2017,29-Jan-2018,Improvements of Drains in Nandi durga Road  and Surrounding in Ward No 63,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P1771 Zone Works - POW Works,G.O. Vijayana gowda,9565985659,,First and Final,000116,21-Sep-2017,000080,31-Mar-2018,000006,20-Apr-2018,005512,01-Oct-2019,000219 / 14-Oct-2019 in RTGS,887787,Eight Lakh Eighty Seven Thousand Seven Hundred Eighty Seven,92120,Ninety Two Thousand One Hundred Twenty ,795667,Seven Lakh Ninety Five Thousand Six Hundred Sixty Seven
43,43,063-17-000008,22-Jun-2017,10-Jan-2018,Concreting of Damage and Road cut Portions of CC Roads in Ward No 63,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P1771 Zone Works - POW Works,G.O. Vijayana Gowda,9565565989,,First and Final,000112,21-Sep-2017,000069,21-Mar-2018,000288,27-Mar-2018,004662,20-Aug-2019,000173 / 30-Aug-2019 in RTGS,973400,Nine Lakh Seventy Three Thousand Four Hundred ,77340,Seventy Seven Thousand Three Hundred Fourty ,896060,Eight Lakh Ninety Six Thousand Sixty 
44,44,063-17-000020,22-Jun-2018,30-Nov-2017,Improvements of Drains in Thimmaiah Road nd Surrounding in Ward No 63,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P1771 Zone Works - POW Works,G.O. Vijayana Gowda,9656598569,,First and Final,000113,21-Sep-2017,000062,01-Mar-2018,000276,02-Mar-2018,004268,03-Aug-2019,000144 / 07-Aug-2019 in RTGS,927700,Nine Lakh Twenty Seven Thousand Seven Hundred ,73470,Seventy Three Thousand Four Hundred Seventy ,854230,Eight Lakh Fifty Four Thousand Two Hundred Thirty 
45,45,063-17-000008,22-Jun-2017,10-Jan-2018,Concreting of Damage and Road cut Portions of CC Roads in Ward No 63,063 Jayamahal,Executive Engineer Shivajinagar East Zone,P1771 Zone Works - POW Works,G.O. Vijayana Gowda,9565565989,,First and Final,000112,21-Sep-2017,,21-Mar-2018,,           ,,           ,Under Process in Asst. Engineer,973400,Nine Lakh Seventy Three Thousand Four Hundred ,77340,Seventy Seven Thousand Three Hundred Fourty ,896060,Eight Lakh Ninety Six Thousand Sixty 
46,46,063-17-000003,22-Dec-2016,20-Aug-2017,Development of park and Providing Children equipments at ward no 63,063 Jayamahal,Executive Engineer Project East Zone,P0190 Works sanctioned by Hon Mayor,KRIDL,8022975815,,First and Final,000007,13-Sep-2017,000012,19-Dec-2017,000015,21-Dec-2017,002574,11-Jun-2019,000076 / 12-Jun-2019 in RTGS,1905320,Nineteen Lakh Five Thousand Three Hundred Twenty ,207980,Two Lakh Seven Thousand Nine Hundred Eighty ,1697340,Sixteen Lakh Ninety Seven Thousand Three Hundred Fourty 
47,47,063-17-000004,06-Feb-2017,20-Aug-2017,Development of Jayamahal and Surrounding Area parks at ward no 63,063 Jayamahal,Executive Engineer Project East Zone,P0190 Works sanctioned by Hon Mayor,KRIDL,8022975815,,First and Final,000006,13-Sep-2017,000011,19-Dec-2017,000014,21-Dec-2017,009498,01-Mar-2019,000371 / 07-Mar-2019 in RTGS,3584430,Thirty Five Lakh Eighty Four Thousand Four Hundred Thirty ,385725,Three Lakh Eighty Five Thousand Seven Hundred Twenty Five,3198705,Thirty One Lakh Ninety Eight Thousand Seven Hundred Five
48,48,063-16-000001,11-Jul-2018,05-Mar-2021,Operation and Maintenance of street lights at  Jayamahal area ward nos 63 Package E11  for one year.,063 Jayamahal,Executive Engineer Electrical East Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s Kiran Electrical Enterprises,9880158718,,Final,000026,31-Jul-2017,000002,21-Apr-2021,000002,21-Apr-2021,,           ,000246 / 13-Oct-2021 in RTGS,247325,Two Lakh Fourty Seven Thousand Three Hundred Twenty Five,42375,Fourty Two Thousand Three Hundred Seventy Five,204950,Two Lakh Four Thousand Nine Hundred Fifty 
