,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,112-19-000060,09-Sep-2020,07-Dec-2020,Asphalting to 8th main road of Cabridge layout in ward no 112 Domlur in ward No 112 Domlur,112 Domlur,Executive Engineer Shanthinagar East Zone,P1771 Zone Works - POW Works,JV MANJUNATHREDDY,8022975812,,Final,000047,09-Sep-2020,000043,14-Sep-2021,000062,15-Sep-2021,,           ,Under Process in AdCf - Acts. Supdt.,1205650,Twelve Lakh Five Thousand Six Hundred Fifty ,104730,One Lakh Four Thousand Seven Hundred Thirty ,1100920,Eleven Lakh Nine Hundred Twenty 
11,11,112-18-000030,17-Jun-2020,01-Jan-2021,Construction of Domlur Rangamantapa and Multipurpose building in ward no 112 Domlur,112 Domlur,Executive Engineer Shanthinagar East Zone,"P3328 Special Development works at Ward No.22, 31, 44, 70, 74, 102, 135, 176 Rs.1 Cr Each, Ward No.86, 112, 144 Rs.5.Cr Each",Sai Constructions Proprieter Nitesh D R ,9980079495,,Running,000001,17-Jun-2020,000059,17-Mar-2021,000023,08-Jul-2021,,           ,Under Process in AdCf - Acts. Supdt.,10743570,One Crore Seven Lakh Fourty Three Thousand Five Hundred Seventy ,601070,Six Lakh One Thousand Seventy ,10142500,One Crore One Lakh Fourty Two Thousand Five Hundred 
12,12,112-20-000031,04-Apr-2020,24-Sep-2020,Development of play ground in Domlur 2nd stage  in ward no 112 Domlur,112 Domlur,Executive Engineer Project East Zone,"P3594 Special Development works at ward Nos.80, 86, 112, 113, 12280, 86, 112, 113, 122",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000006,02-Jun-2020,000040,20-Nov-2020,000045,23-Nov-2020,,           ,Under Process in AdCf - Acts. Supdt.,9945660,Ninety Nine Lakh Fourty Five Thousand Six Hundred Sixty ,1063875,Ten Lakh Sixty Three Thousand Eight Hundred Seventy Five,8881785,Eighty Eight Lakh Eighty One Thousand Seven Hundred Eighty Five
13,13,112-20-000032,04-Apr-2020,28-Sep-2020,Improvements to Doopanahalli ground in ward no 112 Domlur,112 Domlur,Executive Engineer Project East Zone,"P3594 Special Development works at ward Nos.80, 86, 112, 113, 12280, 86, 112, 113, 122",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000005,02-Jun-2020,000039,20-Nov-2020,000046,23-Nov-2020,,           ,Under Process in AdCf - Acts. Supdt.,9944900,Ninety Nine Lakh Fourty Four Thousand Nine Hundred ,1083890,Ten Lakh Eighty Three Thousand Eight Hundred Ninety ,8861010,Eighty Eight Lakh Sixty One Thousand Ten
14,14,112-19-000050,28-Jan-2020,22-Dec-2020,DRILLING OF BOREWELLS AND PROVIDING WATER SUPPLY CONNECTION TO WATER SCARCITY AREA IN WARD NO 112DOMLUR,112 Domlur,Executive Engineer Shanthinagar East Zone,P1802 Water Supply New Areas,KRIDL BHUSIRI  ACCOU,0000000000,,Running,000102,28-Jan-2020,000003,23-Apr-2021,000007,03-May-2021,,           ,Under Process in AdCf - Acts. Supdt.,1291400,Twelve Lakh Ninety One Thousand Four Hundred ,108795,One Lakh Eight Thousand Seven Hundred Ninety Five,1182605,Eleven Lakh Eighty Two Thousand Six Hundred Five
15,15,112-18-000050,01-Dec-2019,13-Dec-2019,Improvements to UGD Works in Ward No 112 Domlur,112 Domlur,Executive Engineer Shanthinagar East Zone,"P3336 Special Development works at Ward No.63,84,86,112,144 ( 05 wards Rs.10.00 Cr. Each) and Ward no.60,80,113,122 ( 04 wards Rs.11.00 Cr. Each)",CHAIRMAN B W S S B  ,9845943184,,Final,000068,13-Dec-2019,000069,13-Dec-2019,000112,13-Dec-2019,,           ,000087 / 09-May-2022 in RTGS,10000000,One Crore ,0,,10000000,One Crore 
16,16,112-18-000089,06-Oct-2018,10-Jun-2019,"Filling of pot holes in ward No 112,Domlur. ",112 Domlur,Executive Engineer Shanthinagar East Zone,P1771 Zone Works - POW Works,Technical Manager KRIDL ,8022975812,,Final,000064,13-Nov-2019,000059,13-Nov-2019,000097,14-Nov-2019,001421,30-Jun-2020,000123 / 03-Jul-2020 in RTGS,1979320,Nineteen Lakh Seventy Nine Thousand Three Hundred Twenty ,252060,Two Lakh Fifty Two Thousand Sixty ,1727260,Seventeen Lakh Twenty Seven Thousand Two Hundred Sixty 
17,17,112-19-000054,08-Nov-2019,29-Feb-2020,DEMOLITION OF BBMP OLD SUB DIVISION OFFICE AND VETERNITY HOSPITAL BUILDING IN WARD NO 112 DOMLUR,112 Domlur,Executive Engineer Shanthinagar East Zone,P1771 Zone Works - POW Works,Murugan M ,8022975812,,Final,000060,08-Nov-2019,000019,08-Jul-2020,000027,13-Jul-2020,,           ,Under Process in RTGS,655980,Six Lakh Fifty Five Thousand Nine Hundred Eighty ,33740,Thirty Three Thousand Seven Hundred Fourty ,622240,Six Lakh Twenty Two Thousand Two Hundred Fourty 
18,18,112-18-000056,08-Nov-2019,26-Nov-2019,Asphalting to 13th H main road HAL 2nd stage in ward No 112 Domlur,112 Domlur,Executive Engineer Shanthinagar East Zone,"P3336 Special Development works at Ward No.63,84,86,112,144 ( 05 wards Rs.10.00 Cr. Each) and Ward no.60,80,113,122 ( 04 wards Rs.11.00 Cr. Each)",SAI CONSTRUCTIONS,9980079495,,Final,000056,08-Nov-2019,000009,09-Jun-2020,000018,11-Jun-2020,,           ,000180 / 17-Jun-2022 in RTGS,2706250,Twenty Seven Lakh Six Thousand Two Hundred Fifty ,161340,One Lakh Sixty One Thousand Three Hundred Fourty ,2544910,Twenty Five Lakh Fourty Four Thousand Nine Hundred Ten
19,19,112-18-000057,08-Nov-2019,18-Jan-2020,Asphalting to 1st cross of 13th main HAL 2nd stage in ward No 112 Domlur,112 Domlur,Executive Engineer Shanthinagar East Zone,"P3336 Special Development works at Ward No.63,84,86,112,144 ( 05 wards Rs.10.00 Cr. Each) and Ward no.60,80,113,122 ( 04 wards Rs.11.00 Cr. Each)",SAI CONSTRUCTIONS,9980079495,,Final,000058,08-Nov-2019,000010,09-Jun-2020,000019,11-Jun-2020,,           ,000180 / 17-Jun-2022 in RTGS,1794420,Seventeen Lakh Ninety Four Thousand Four Hundred Twenty ,113580,One Lakh Thirteen Thousand Five Hundred Eighty ,1680840,Sixteen Lakh Eighty  Thousand Eight Hundred Fourty 
20,20,112-18-000058,08-Nov-2019,23-Dec-2019,Asphalting to 2nd cross of 13th main HAL 2nd stage in ward No 112 Domlur,112 Domlur,Executive Engineer Shanthinagar East Zone,"P3336 Special Development works at Ward No.63,84,86,112,144 ( 05 wards Rs.10.00 Cr. Each) and Ward no.60,80,113,122 ( 04 wards Rs.11.00 Cr. Each)",SAI CONSTRUCTIONS,9980079495,,Final,000057,08-Nov-2019,000008,09-Jun-2020,000020,11-Jun-2020,,           ,000180 / 17-Jun-2022 in RTGS,1793260,Seventeen Lakh Ninety Three Thousand Two Hundred Sixty ,113515,One Lakh Thirteen Thousand Five Hundred Fifteen,1679745,Sixteen Lakh Seventy Nine Thousand Seven Hundred Fourty Five
21,21,112-19-000057,30-Oct-2019,26-Dec-2019,"Providing Slide Grill gate near Rudra bhoomi on inner Ring Road in ward No 112,Domlur.",112 Domlur,Executive Engineer Shanthinagar East Zone,P1771 Zone Works - POW Works,M/s Reliable EnterprisesAbdul Rahim,8022975812,,Final,000042,30-Oct-2019,000003,07-May-2020,000007,07-May-2020,,           ,Under Process in RTGS,456410,Four Lakh Fifty Six Thousand Four Hundred Ten,23305,Twenty Three Thousand Three Hundred Five,433105,Four Lakh Thirty Three Thousand One Hundred Five
22,22,112-19-000002,24-Sep-2019,19-Dec-2019,Upgradation of Dr. Rajkumar park in ward no 112 Domlur,112 Domlur,Executive Engineer Project East Zone,P0190 Works sanctioned by Hon Mayor,KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000050,17-Oct-2019,000046,02-Jan-2020,000047,02-Jan-2020,,           ,000075 / 06-May-2022 in RTGS,9998660,Ninety Nine Lakh Ninety Eight Thousand Six Hundred Sixty ,1059875,Ten Lakh Fifty Nine Thousand Eight Hundred Seventy Five,8938785,Eighty Nine Lakh Thirty Eight Thousand Seven Hundred Eighty Five
23,23,112-19-000025,10-Jul-2019,07-Nov-2019,Providing pathway Open Gym equipments and other  works at Kempegowda  park  in ward no 112 Domlur,112 Domlur,Executive Engineer Project East Zone,"P3399 Developmental works in Ward No.60, 80, 86, 112, 113, 122, 144 Rs.7cr each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000048,30-Sep-2019,000006,26-May-2020,000006,28-May-2020,,           ,000147 / 06-Jun-2022 in RTGS,6522700,Sixty Five Lakh Twenty Two Thousand Seven Hundred ,700545,Seven Lakh Five Hundred Fourty Five,5822155,Fifty Eight Lakh Twenty Two Thousand One Hundred Fifty Five
24,24,112-19-000058,13-Oct-2019,28-Jan-2020,"Asphalting to Main and Cross Roads at B D A Lay out in ward No 112,Domlur.",112 Domlur,Executive Engineer Shanthinagar East Zone,P1771 Zone Works - POW Works,MANJUNATH REDDY J V ,9964121710,,Final,000031,13-Sep-2019,000086,31-Jan-2020,000135,31-Jan-2020,,           ,000115 / 19-May-2022 in RTGS,9804600,Ninety Eight Lakh Four Thousand Six Hundred ,588135,Five Lakh Eighty Eight Thousand One Hundred Thirty Five,9216465,Ninety Two Lakh Sixteen Thousand Four Hundred Sixty Five
25,25,112-19-000010,03-Sep-2019,25-Sep-2020,Providing CCTV at ward no 112,112 Domlur,Executive Engineer Electrical East Zone,"P3397 Developmental works in Ward No.44, 144, 91, 95, 135, 86, 74, 78, 140, 31, 152, 112 Rs.4.00 Cr each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000042,07-Sep-2019,000096,30-Sep-2020,000097,30-Sep-2020,,           ,Under Process in AdCf - Acts. Supdt.,7920975,Seventy Nine Lakh Twenty  Thousand Nine Hundred Seventy Five,999066,Nine Lakh Ninety Nine Thousand Sixty Six,6921909,Sixty Nine Lakh Twenty One Thousand Nine Hundred Nine
26,26,112-19-000027,06-Sep-2019,07-Nov-2019,Beautification of Kanakadasa park  ward no 112 Domlur,112 Domlur,Executive Engineer Project East Zone,"P3399 Developmental works in Ward No.60, 80, 86, 112, 113, 122, 144 Rs.7cr each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000035,06-Sep-2019,000003,10-May-2022,000003,10-May-2022,,           ,Under Process in EE (Acts. Supdt.),5497970,Fifty Four Lakh Ninety Seven Thousand Nine Hundred Seventy ,582790,Five Lakh Eighty Two Thousand Seven Hundred Ninety ,4915180,Fourty Nine Lakh Fifteen Thousand One Hundred Eighty 
27,27,112-19-000055,06-Sep-2019,30-Apr-2020,Pot hole filling in ward no. 112 Domlur.,112 Domlur,Executive Engineer Shanthinagar East Zone,P1771 Zone Works - POW Works,S Sunilkumar,8022975812,,Final,000030,06-Sep-2019,000031,25-Aug-2020,000046,25-Aug-2020,,           ,Under Process in AdCf - Acts. Supdt.,1783900,Seventeen Lakh Eighty Three Thousand Nine Hundred ,114990,One Lakh Fourteen Thousand Nine Hundred Ninety ,1668910,Sixteen Lakh Sixty Eight Thousand Nine Hundred Ten
28,28,112-18-000101,06-Sep-2019,03-Mar-2020,Construction of Lawn tennis court at BDA layout play ground in ward No 112 Domlur,112 Domlur,Executive Engineer Shanthinagar East Zone,"P3336 Special Development works at Ward No.63,84,86,112,144 ( 05 wards Rs.10.00 Cr. Each) and Ward no.60,80,113,122 ( 04 wards Rs.11.00 Cr. Each)",LOKESHA L           ,9448339003,,Final,000029,06-Sep-2019,000011,11-Jun-2020,000017,11-Jun-2020,,           ,000180 / 17-Jun-2022 in RTGS,3851150,Thirty Eight Lakh Fifty One Thousand One Hundred Fifty ,189655,One Lakh Eighty Nine Thousand Six Hundred Fifty Five,3661495,Thirty Six Lakh Sixty One Thousand Four Hundred Ninety Five
29,29,112-19-000024,10-Jul-2019,05-Nov-2019,Providing pathway grill and other works at Srinivas R Reddy park  in ward no 112 Domlur,112 Domlur,Executive Engineer Project East Zone,"P3399 Developmental works in Ward No.60, 80, 86, 112, 113, 122, 144 Rs.7cr each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000036,06-Sep-2019,000050,07-Jan-2020,000051,08-Jan-2020,,           ,000079 / 07-May-2022 in RTGS,5996130,Fifty Nine Lakh Ninety Six Thousand One Hundred Thirty ,635610,Six Lakh Thirty Five Thousand Six Hundred Ten,5360520,Fifty Three Lakh Sixty  Thousand Five Hundred Twenty 
30,30,112-19-000026,10-Jul-2019,05-Nov-2019,Providing pathway and other development   works at Visheshwaraiah and Shivashakthi  park   ward no 112 Domlur,112 Domlur,Executive Engineer Project East Zone,"P3399 Developmental works in Ward No.60, 80, 86, 112, 113, 122, 144 Rs.7cr each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000034,06-Sep-2019,000049,04-Jan-2020,000050,08-Jan-2020,,           ,000079 / 07-May-2022 in RTGS,5697520,Fifty Six Lakh Ninety Seven Thousand Five Hundred Twenty ,603965,Six Lakh Three Thousand Nine Hundred Sixty Five,5093555,Fifty  Lakh Ninety Three Thousand Five Hundred Fifty Five
31,31,112-19-000028,10-Jul-2019,07-Nov-2019,Improvements to Kanakadasa park  ward no 112 Domlur,112 Domlur,Executive Engineer Project East Zone,"P3399 Developmental works in Ward No.60, 80, 86, 112, 113, 122, 144 Rs.7cr each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000033,06-Sep-2019,000048,04-Jan-2020,000049,08-Jan-2020,,           ,Under Process in AdCf - Acts. Supdt.,5495820,Fifty Four Lakh Ninety Five Thousand Eight Hundred Twenty ,582575,Five Lakh Eighty Two Thousand Five Hundred Seventy Five,4913245,Fourty Nine Lakh Thirteen Thousand Two Hundred Fourty Five
32,32,112-19-000030,10-Jul-2019,07-Nov-2019,Development  to Kanakadasa park in  ward no 112 Domlur,112 Domlur,Executive Engineer Project East Zone,"P3399 Developmental works in Ward No.60, 80, 86, 112, 113, 122, 144 Rs.7cr each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000029,06-Sep-2019,000047,04-Jan-2020,000048,08-Jan-2020,,           ,Under Process in AdCf - Acts. Supdt.,5197760,Fifty One Lakh Ninety Seven Thousand Seven Hundred Sixty ,550975,Five Lakh Fifty  Thousand Nine Hundred Seventy Five,4646785,Fourty Six Lakh Fourty Six Thousand Seven Hundred Eighty Five
33,33,112-19-000029,10-Jul-2019,07-Nov-2019,Providing Childrens play Open Gym equipments and other works in Doopanahalli park in   ward no 112 Domlur,112 Domlur,Executive Engineer Project East Zone,"P3399 Developmental works in Ward No.60, 80, 86, 112, 113, 122, 144 Rs.7cr each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000032,06-Sep-2019,000045,02-Jan-2020,000046,02-Jan-2020,,           ,000075 / 06-May-2022 in RTGS,5248040,Fifty Two Lakh Fourty Eight Thousand Fourty ,556315,Five Lakh Fifty Six Thousand Three Hundred Fifteen,4691725,Fourty Six Lakh Ninety One Thousand Seven Hundred Twenty Five
34,34,112-19-000022,10-Jul-2019,03-Oct-2019,Development of Buleward park Service Road  in ward no 112 Domlur,112 Domlur,Executive Engineer Project East Zone,"P3399 Developmental works in Ward No.60, 80, 86, 112, 113, 122, 144 Rs.7cr each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000030,06-Sep-2019,000037,31-Oct-2019,000036,31-Oct-2019,,           ,000039 / 22-Apr-2022 in RTGS,9991090,Ninety Nine Lakh Ninety One Thousand Ninety ,1059245,Ten Lakh Fifty Nine Thousand Two Hundred Fourty Five,8931845,Eighty Nine Lakh Thirty One Thousand Eight Hundred Fourty Five
35,35,112-19-000056,02-Aug-2019,31-Jul-2020,Engaging Tractor and labours in ward no. 112 Domlur,112 Domlur,Executive Engineer Shanthinagar East Zone,P1771 Zone Works - POW Works,UMASHANKAR  G  S,9980323415,,Final,000021,02-Aug-2019,000043,12-Nov-2020,000064,19-Nov-2020,,           ,Under Process in AdCf - Acts. Supdt.,1128570,Eleven Lakh Twenty Eight Thousand Five Hundred Seventy ,100300,One Lakh Three Hundred ,1028270,Ten Lakh Twenty Eight Thousand Two Hundred Seventy 
36,36,112-18-000070,15-Jul-2019,14-Sep-2019,Providing and fixing of new design street name boards in ward No 112 Domlur,112 Domlur,Executive Engineer Shanthinagar East Zone,"P3336 Special Development works at Ward No.63,84,86,112,144 ( 05 wards Rs.10.00 Cr. Each) and Ward no.60,80,113,122 ( 04 wards Rs.11.00 Cr. Each)",M/s  Balaji Associates,8022975812,,Final,000011,15-Jul-2019,000008,07-May-2021,000014,07-May-2021,,           ,Under Process in AdCf - Acts. Supdt.,2490500,Twenty Four Lakh Ninety  Thousand Five Hundred ,122695,One Lakh Twenty Two Thousand Six Hundred Ninety Five,2367805,Twenty Three Lakh Sixty Seven Thousand Eight Hundred Five
37,37,112-18-000080,20-Jun-2019,09-Sep-2019,Improvements to one side drain at 2nd cross of Sharadamma Layout in ward No 112 Domlur,112 Domlur,Executive Engineer Shanthinagar East Zone,"P3336 Special Development works at Ward No.63,84,86,112,144 ( 05 wards Rs.10.00 Cr. Each) and Ward no.60,80,113,122 ( 04 wards Rs.11.00 Cr. Each)",MALLIKARJUN MALI    ,9845765949,,Final,000010,20-Jun-2019,000053,30-Sep-2019,000088,30-Sep-2019,,           ,000398 / 08-Mar-2022 in RTGS,2252240,Twenty Two Lakh Fifty Two Thousand Two Hundred Fourty ,100720,One Lakh Seven Hundred Twenty ,2151520,Twenty One Lakh Fifty One Thousand Five Hundred Twenty 
38,38,112-19-000061,05-Apr-2019,18-Apr-2019,Providing Assured minimum facilities (AMF) to all  Polling stations of Lokasabha election -2019 Pertaning to ward no 112,112 Domlur,Executive Engineer Shanthinagar East Zone,P0054 Election expenses,SRI MANJUNATHA ENTER,9008962867,,Final,000003,05-Apr-2019,000043,19-Aug-2019,000070,19-Aug-2019,,           ,000326 / 04-Feb-2022 in RTGS,262880,Two Lakh Sixty Two Thousand Eight Hundred Eighty ,13415,Thirteen Thousand Four Hundred Fifteen,249465,Two Lakh Fourty Nine Thousand Four Hundred Sixty Five
39,39,112-18-000079,07-Mar-2019,04-Jun-2019,Construction of Improvements of culverts in ward No 112 Domlur,112 Domlur,Executive Engineer Shanthinagar East Zone,"P3336 Special Development works at Ward No.63,84,86,112,144 ( 05 wards Rs.10.00 Cr. Each) and Ward no.60,80,113,122 ( 04 wards Rs.11.00 Cr. Each)",SSATHISH,9448040740,,Final,000212,07-Mar-2019,000050,26-Sep-2019,000084,26-Sep-2019,,           ,000381 / 25-Feb-2022 in RTGS,2343360,Twenty Three Lakh Fourty Three Thousand Three Hundred Sixty ,109320,One Lakh Nine Thousand Three Hundred Twenty ,2234040,Twenty Two Lakh Thirty Four Thousand Fourty 
40,40,112-18-000055,07-Mar-2019,06-Jun-2019,Improvements to drain 2nd cross of 13th H main HAL 2nd stage in ward No 112 Domlur,112 Domlur,Executive Engineer Shanthinagar East Zone,"P3336 Special Development works at Ward No.63,84,86,112,144 ( 05 wards Rs.10.00 Cr. Each) and Ward no.60,80,113,122 ( 04 wards Rs.11.00 Cr. Each)",Sampanna Satish,8022975812,,Final,000211,07-Mar-2019,000035,18-Jul-2019,000055,18-Jul-2019,,           ,000233 / 08-Oct-2021 in RTGS,1816900,Eighteen Lakh Sixteen Thousand Nine Hundred ,96585,Ninety Six Thousand Five Hundred Eighty Five,1720315,Seventeen Lakh Twenty  Thousand Three Hundred Fifteen
41,41,112-18-000078,08-Mar-2019,28-Mar-2019,Providing CC roads to bad reaches in ward No 112 Domlur,112 Domlur,Executive Engineer Shanthinagar East Zone,"P3336 Special Development works at Ward No.63,84,86,112,144 ( 05 wards Rs.10.00 Cr. Each) and Ward no.60,80,113,122 ( 04 wards Rs.11.00 Cr. Each)",M S VENKATESH,8022975812,,Final,000210,07-Mar-2019,000015,15-May-2019,000022,15-May-2019,,           ,000115 / 23-Jul-2021 in RTGS,2763940,Twenty Seven Lakh Sixty Three Thousand Nine Hundred Fourty ,138025,One Lakh Thirty Eight Thousand Twenty Five,2625915,Twenty Six Lakh Twenty Five Thousand Nine Hundred Fifteen
42,42,112-19-000047,05-Mar-2019,24-Sep-2019,COMPREHENSIVE DEVELOPMENT OF ROADS AND DRAINS AT AK COLONY RUDRABOOMI SLUM AND AMARJYOTHY SLUM IN WARD NO 112 DOMLUR,112 Domlur,Executive Engineer Shanthinagar East Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",M/S KRIDL ,8022975812,,Final,000208,05-Mar-2019,000072,19-Dec-2019,000114,19-Dec-2019,008935,11-Mar-2020,000430 / 13-Mar-2020 in RTGS,4982790,Fourty Nine Lakh Eighty Two Thousand Seven Hundred Ninety ,521595,Five Lakh Twenty One Thousand Five Hundred Ninety Five,4461195,Fourty Four Lakh Sixty One Thousand One Hundred Ninety Five
43,43,112-18-000022,04-Mar-2019,02-May-2019,Providing special  name boards in ward no 112 Domlur,112 Domlur,Executive Engineer Shanthinagar East Zone,"P3328 Special Development works at Ward No.22, 31, 44, 70, 74, 102, 135, 176 Rs.1 Cr Each, Ward No.86, 112, 144 Rs.5.Cr Each",M S VENKATESH,8022975812,,Final,000204,02-Mar-2019,000037,31-Jul-2019,000060,31-Jul-2019,,           ,000234 / 11-Oct-2021 in RTGS,1782790,Seventeen Lakh Eighty Two Thousand Seven Hundred Ninety ,69285,Sixty Nine Thousand Two Hundred Eighty Five,1713505,Seventeen Lakh Thirteen Thousand Five Hundred Five
