,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,106-20-000029,31-Aug-2020,20-Dec-2021, Emergency Work in Ward No 106 Dr RajKumar Ward,106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,P1771 Zone Works - POW Works,ANU INTERIORS AND CO,9916841236,,First and Final,000175,05-Sep-2020,000023,01-Jul-2022,000044,01-Jul-2022,,           ,Under Process in EE (Acts. Supdt.),1809126,Eighteen Lakh Nine Thousand One Hundred Twenty Six,137605,One Lakh Thirty Seven Thousand Six Hundred Five,1671521,Sixteen Lakh Seventy One Thousand Five Hundred Twenty One
11,11,106-20-000028,28-Aug-2020,07-May-2021, Engaging Silt and Tractor  in Ward No 106 Dr RajKumar Ward,106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,P1771 Zone Works - POW Works,Sri Manoj Naik B M,9900990000,,First and Final,000174,05-Sep-2020,000081,30-Nov-2021,000178,01-Dec-2021,,           ,Under Process in AdCf - Acts. Supdt.,1994508,Nineteen Lakh Ninety Four Thousand Five Hundred Eight,187484,One Lakh Eighty Seven Thousand Four Hundred Eighty Four,1807024,Eighteen Lakh Seven Thousand Twenty Four
12,12,106-20-000001,11-Nov-2019,06-Jul-2020, Improvements of roads drains and foottpaths in 9th cross near Basaveshwaranagar Police station and surrounding area n ward No 106  Dr  Raj kumar ward,106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,P1771 Zone Works - POW Works,Sri R Manohar,9900990000,,First and Final,000169,03-Sep-2020,000058,03-Sep-2020,000155,11-Sep-2020,,           ,Under Process in AdCf - Acts. Supdt.,3720022,Thirty Seven Lakh Twenty  Thousand Twenty Two,410424,Four Lakh Ten Thousand Four Hundred Twenty Four,3309598,Thirty Three Lakh Nine Thousand Five Hundred Ninety Eight
13,13,106-19-000033,13-Aug-2020,12-Aug-2021,Providing Electrical maintenance of Dr Ambedkar Stadium AD Halli in Ward No-106.      ,106 Dr. Raj Kumar Ward,Executive Engineer Electrical West Zone,"P0303 M and R to Pumpsets, Lifts, DG Sets, Wireless sets and Internal Telephone Exchange",SMS ELECTRICALS     ,9901967054,apoorvasmselectrical@gmail.com,First and Final,000003,14-Aug-2020,000073,24-Feb-2022,000073,02-Mar-2022,,           ,Under Process in AdCf - Acts. Supdt.,353315,Three Lakh Fifty Three Thousand Three Hundred Fifteen,17262,Seventeen Thousand Two Hundred Sixty Two,336053,Three Lakh Thirty Six Thousand Fifty Three
14,14,106-20-000020,04-Aug-2020,01-Oct-2020,Providing Name boards and stickers in ward no 106 Dr. Rajkumar ward,106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,"P3602 Special Development works at ward Nos.02, 06, 07, 08, 11, 12, 16, 21, 23, 24, 25, 30, 37, 40, 41, 47, 48, 53, 54, 55, 56, 58, 59, 61, 62, 66, 73, 78, 87, 91, 106, 107, 110, 118, 120, 131, 136, 147, 148, 151, 157, 180, 190, 192, 197, 198",DHEERAJ M,8951711994,,First and Final,000147,10-Aug-2020,000130,02-Feb-2021,000331,02-Mar-2021,,           ,000187 / 20-Jun-2022 in RTGS,932017,Nine Lakh Thirty Two Thousand Seventeen,42008,Fourty Two Thousand Eight,890009,Eight Lakh Ninety  Thousand Nine
15,15,106-20-000022,18-Jun-2020,14-Dec-2020,Improvements of roads drains and footpath in Industrical estate and surrounding area  in ward no 106 Dr. Rajkumar ward,106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,"P3602 Special Development works at ward Nos.02, 06, 07, 08, 11, 12, 16, 21, 23, 24, 25, 30, 37, 40, 41, 47, 48, 53, 54, 55, 56, 58, 59, 61, 62, 66, 73, 78, 87, 91, 106, 107, 110, 118, 120, 131, 136, 147, 148, 151, 157, 180, 190, 192, 197, 198",SGM CONSTRUCTIONS,9900605008,,First and Final,000114,14-Jul-2020,000104,22-Dec-2020,000259,28-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,6534894,Sixty Five Lakh Thirty Four Thousand Eight Hundred Ninety Four,723785,Seven Lakh Twenty Three Thousand Seven Hundred Eighty Five,5811109,Fifty Eight Lakh Eleven Thousand One Hundred Nine
16,16,106-20-000021,18-Jun-2020,14-Dec-2020,"Improvements of roads, drains and footpath in 6th block surrounding area in Rajajinagara in ward no 106 Dr. Rajkumar ward",106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,"P3602 Special Development works at ward Nos.02, 06, 07, 08, 11, 12, 16, 21, 23, 24, 25, 30, 37, 40, 41, 47, 48, 53, 54, 55, 56, 58, 59, 61, 62, 66, 73, 78, 87, 91, 106, 107, 110, 118, 120, 131, 136, 147, 148, 151, 157, 180, 190, 192, 197, 198",SGM CONSTRUCTIONS,9900605008,,First and Final,000109,13-Jul-2020,000106,23-Dec-2020,000258,28-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,6523215,Sixty Five Lakh Twenty Three Thousand Two Hundred Fifteen,679058,Six Lakh Seventy Nine Thousand Fifty Eight,5844157,Fifty Eight Lakh Fourty Four Thousand One Hundred Fifty Seven
17,17,106-20-000004,08-Mar-2019,09-Mar-2020, Engaging Private Tractor and Labours for ward Maintenance in ward No 106  Dr  Raj kumar ward,106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,P1771 Zone Works - POW Works,S R ENTERPRISES,9739319393,,First and Final,000090,17-Jun-2020,000025,17-Jun-2020,000048,24-Jun-2020,,           ,000183 / 18-Jun-2022 in RTGS,1858008,Eighteen Lakh Fifty Eight Thousand Eight,187758,One Lakh Eighty Seven Thousand Seven Hundred Fifty Eight,1670250,Sixteen Lakh Seventy  Thousand Two Hundred Fifty 
18,18,106-19-000036,13-Feb-2020,24-Dec-2021,Construction of R O Plant in ward no 106Dr. Rajkumar ward,106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,P3445 Establishment of R.O.Plant for each ward Rs.15.00 Lakhs each,SHREE LAKSHMI CONSTR,7022726962,,First and Final,000586,04-Mar-2020,000118,07-Feb-2022,000256,10-Feb-2022,,           ,Under Process in AdCf - Acts. Supdt.,1110392,Eleven Lakh Ten Thousand Three Hundred Ninety Two,115141,One Lakh Fifteen Thousand One Hundred Fourty One,995251,Nine Lakh Ninety Five Thousand Two Hundred Fifty One
19,19,106-20-000002,11-Nov-2019,07-Feb-2020,Improvements of roads drains and footpaths in 8th cross near Basaveshwaranagar Police station and surrounding area in ward No 106  Dr  Raj kumar ward,106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,P1771 Zone Works - POW Works,DINESH S R          ,9845884888,,First and Final,000571,29-Feb-2020,000186,29-Feb-2020,000233,05-Mar-2020,,           ,000104 / 16-May-2022 in RTGS,4036797,Fourty  Lakh Thirty Six Thousand Seven Hundred Ninety Seven,249278,Two Lakh Fourty Nine Thousand Two Hundred Seventy Eight,3787519,Thirty Seven Lakh Eighty Seven Thousand Five Hundred Nineteen
20,20,106-20-000005,25-Nov-2019,23-Mar-2020,Emergency work  in ward No 106  Dr  Raj kumar ward,106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,P1771 Zone Works - POW Works,"Sri. Manojnayak B.M,",9900990000,,First and Final,000519,10-Feb-2020,000004,15-May-2020,000030,22-May-2020,,           ,000194 / 15-Sep-2021 in RTGS,1987120,Nineteen Lakh Eighty Seven Thousand One Hundred Twenty ,212260,Two Lakh Twelve Thousand Two Hundred Sixty ,1774860,Seventeen Lakh Seventy Four Thousand Eight Hundred Sixty 
21,21,106-20-000003,07-Nov-2019,03-Feb-2019,Improvements of roads drains and footpaths in near Basaveshwaranagar Police station and surrounding area in ward No 106  Dr  Raj kumar ward,106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,P1771 Zone Works - POW Works,SGM CONSTRUCTIONS,9900605008,,First and Final,000478,26-Nov-2019,000176,19-Feb-2020,000222,26-Feb-2020,,           ,000099 / 12-May-2022 in RTGS,3694657,Thirty Six Lakh Ninety Four Thousand Six Hundred Fifty Seven,400763,Four Lakh Seven Hundred Sixty Three,3293894,Thirty Two Lakh Ninety Three Thousand Eight Hundred Ninety Four
22,22,106-18-000069,17-Aug-2019,16-Aug-2020,Providing Electrical maintenance of Dr.Ambedkar Stadium AD Halli in Ward No-106.,106 Dr. Raj Kumar Ward,Executive Engineer Electrical West Zone,"P0298 M and R to Electrical Installations in Parks and Gardens, Playgrounds, Burial Grounds",G S Electricals,9448886499,,First and Final,000029,17-Aug-2019,000006,30-Apr-2021,000006,30-Apr-2021,,           ,Under Process in AdCf - Acts. Supdt.,379318,Three Lakh Seventy Nine Thousand Three Hundred Eighteen,38498,Thirty Eight Thousand Four Hundred Ninety Eight,340820,Three Lakh Fourty  Thousand Eight Hundred Twenty 
23,23,106-18-000070,23-Jul-2019,05-Sep-2019,"Providing and Fixing of Missing Street Light poles and connected accessories at Magadi road From  Vijayanagar Toll Gate to Magadi main road 106,102 and 105",106 Dr. Raj Kumar Ward,Executive Engineer Electrical West Zone,P1517 Upgrading Street Lighting of Bangalore - Major Roads,SHREE VINAYAKA ELECT,9449635843,,First and Final,000019,23-Jul-2019,000058,11-Oct-2019,000059,11-Oct-2019,,           ,000039 / 22-Apr-2022 in RTGS,69800,Sixty Nine Thousand Eight Hundred ,3410,Three Thousand Four Hundred Ten,66390,Sixty Six Thousand Three Hundred Ninety 
24,24,106-18-000063,01-Mar-2019,11-Feb-2020,Improvements to Drain and Footpath in Dasarahalli main road West side ward Border near Tank Bund road and surrounding area in  ward no 106,106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,P2415 Reserve fund for TandF Committee,CHIKKAHOMBAIAH      ,9945055699,,First and Final,000428,08-Mar-2019,000027,26-Jun-2020,000072,11-Jul-2020,,           ,000247 / 13-Jul-2022 in RTGS,5133021,Fifty One Lakh Thirty Three Thousand Twenty One,403722,Four Lakh Three Thousand Seven Hundred Twenty Two,4729299,Fourty Seven Lakh Twenty Nine Thousand Two Hundred Ninety Nine
25,25,106-18-000061,01-Mar-2019,21-May-2019,Improvements to Drain and Footpath Dasarahalli main road East side from Druva Medicals to Tank Bund road   in  ward no 106,106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,P2415 Reserve fund for TandF Committee,M. Nagesh,9900990000,,First and Final,000430,08-Mar-2019,000030,27-May-2019,000032,10-Jun-2019,,           ,000213 / 28-Sep-2021 in RTGS,5158616,Fifty One Lakh Fifty Eight Thousand Six Hundred Sixteen,299007,Two Lakh Ninety Nine Thousand Seven,4859609,Fourty Eight Lakh Fifty Nine Thousand Six Hundred Nine
26,26,106-18-000062,01-Mar-2019,21-May-2019,Improvements to Drain and Footpath in Dasarahalli main road East side from  Tank Bund road towards Basaveshwaranagara main road   in  ward no 106,106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,P2415 Reserve fund for TandF Committee,Chikkahombaiah,9900990000,,First and Final,000429,08-Mar-2019,000031,27-May-2019,000033,10-Jun-2019,,           ,000177 / 27-Aug-2021 in RTGS,5200764,Fifty Two Lakh Seven Hundred Sixty Four,305531,Three Lakh Five Thousand Five Hundred Thirty One,4895233,Fourty Eight Lakh Ninety Five Thousand Two Hundred Thirty Three
27,27,106-18-000068,30-Oct-2018,16-Jan-2019,Providing illumination to indira Canteen at Dr. rajakumar road surrounding in ward no -106  ,106 Dr. Raj Kumar Ward,Executive Engineer Electrical West Zone,P3106 Nagarothana Works,Exeuctive Engineer-2 KRIDL,9964168613,,First and Final,000081,30-Oct-2018,000202,30-Jan-2019,000200,31-Jan-2019,009461,23-Feb-2019,000364 / 02-Mar-2019 in RTGS,99656,Ninety Nine Thousand Six Hundred Fifty Six,12584,Twelve Thousand Five Hundred Eighty Four,87072,Eighty Seven Thousand Seventy Two
28,28,106-17-000016,26-Nov-2016,08-May-2018,Providing asphalting to GEF Block at Rajajinagara Industrial town and surrounding area in ward no 106,106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,P2415 Reserve fund for TandF Committee,Technical Manager West KRIDL,9900000000,,First and Final,000427,19-Sep-2018,000094,19-Sep-2018,000142,29-Sep-2018,001142,24-Jun-2020,000095 / 26-Jun-2020 in RTGS,4996795,Fourty Nine Lakh Ninety Six Thousand Seven Hundred Ninety Five,702739,Seven Lakh Two Thousand Seven Hundred Thirty Nine,4294056,Fourty Two Lakh Ninety Four Thousand Fifty Six
29,29,106-17-000032,12-May-2018,15-May-2018,Maintaince of Dr//Rajkumar Glass house and Kempegowda Community Hall in ward No.106 Dr//Rajkumar ward,106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,P1771 Zone Works - POW Works,T R Nagaraj,9916962765,,First and Final,000416,01-Jun-2018,000042,01-Jun-2018,000068,01-Jun-2018,004265,03-Aug-2019,000145 / 08-Aug-2019 in RTGS,1422782,Fourteen Lakh Twenty Two Thousand Seven Hundred Eighty Two,29938,Twenty Nine Thousand Nine Hundred Thirty Eight,1392844,Thirteen Lakh Ninety Two Thousand Eight Hundred Fourty Four
30,30,106-18-000067,31-May-2018,09-Aug-2018,Development and beautification around Indira Canteen in Ward no- 106  ,106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,P3106 Nagarothana Works,Technical Manager West KRIDL,9900000000,,First and Final,000010,31-May-2018,000080,28-Aug-2018,000125,29-Aug-2018,007057,27-Oct-2018,000260 / 31-Oct-2018 in RTGS,1996357,Nineteen Lakh Ninety Six Thousand Three Hundred Fifty Seven,273967,Two Lakh Seventy Three Thousand Nine Hundred Sixty Seven,1722390,Seventeen Lakh Twenty Two Thousand Three Hundred Ninety 
31,31,106-18-000066,10-Jan-2019,22-Aug-2019,Improvements works at flooding point below H T line at Kanteerava colony slum border in ward no-106,106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Technical Manager West KRIDL,9900000000,,First and Final,000376,27-Mar-2018,000092,25-Sep-2019,000144,08-Nov-2019,007885,20-Jan-2020,000358 / 20-Jan-2020 in RTGS,4935760,Fourty Nine Lakh Thirty Five Thousand Seven Hundred Sixty ,576681,Five Lakh Seventy Six Thousand Six Hundred Eighty One,4359079,Fourty Three Lakh Fifty Nine Thousand Seventy Nine
32,32,106-18-000065,26-Mar-2018,05-Nov-2018,Sinking borwell  and providing and providing pipeline at kanteerava colony slum in ward no-106,106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Technical Manager West KRIDL,9900000000,,First and Final,000382,27-Mar-2018,000111,10-Dec-2018,000172,22-Dec-2018,001252,02-May-2019,000039 / 06-May-2019 in RTGS,4988750,Fourty Nine Lakh Eighty Eight Thousand Seven Hundred Fifty ,682340,Six Lakh Eighty Two Thousand Three Hundred Fourty ,4306410,Fourty Three Lakh Six Thousand Four Hundred Ten
33,33,106-18-000066,10-Jan-2019,22-Aug-2019,Improvements works at flooding point below H T line at Kanteerava colony slum border in ward no-106,106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Technical Manager West KRIDL,9900000000,,Running,000376,27-Mar-2018,,           ,,           ,,           ,Under Process in Asst. Exec. Engineer,4419555,Fourty Four Lakh Nineteen Thousand Five Hundred Fifty Five,0,,0,
34,34,106-18-000066,10-Jan-2019,22-Aug-2019,Improvements works at flooding point below H T line at Kanteerava colony slum border in ward no-106,106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Technical Manager West KRIDL,9900000000,,Running,000376,27-Mar-2018,,           ,,           ,,           ,Under Process in Asst. Exec. Engineer,4419555,Fourty Four Lakh Nineteen Thousand Five Hundred Fifty Five,0,,0,
35,35,106-18-000066,10-Jan-2019,22-Aug-2019,Improvements works at flooding point below H T line at Kanteerava colony slum border in ward no-106,106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Technical Manager West KRIDL,9900000000,,Running,000376,27-Mar-2018,,           ,,           ,,           ,Under Process in Asst. Exec. Engineer,4419555,Fourty Four Lakh Nineteen Thousand Five Hundred Fifty Five,0,,0,
36,36,106-18-000066,10-Jan-2019,22-Aug-2019,Improvements works at flooding point below H T line at Kanteerava colony slum border in ward no-106,106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Technical Manager West KRIDL,9900000000,,Running,000376,27-Mar-2018,,           ,,           ,,           ,Under Process in Asst. Exec. Engineer,4419555,Fourty Four Lakh Nineteen Thousand Five Hundred Fifty Five,0,,0,
37,37,106-18-000066,10-Jan-2019,22-Aug-2019,Improvements works at flooding point below H T line at Kanteerava colony slum border in ward no-106,106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Technical Manager West KRIDL,9900000000,,Running,000376,27-Mar-2018,,           ,,           ,,           ,Under Process in Asst. Exec. Engineer,4419555,Fourty Four Lakh Nineteen Thousand Five Hundred Fifty Five,0,,0,
38,38,106-18-000054,26-Mar-2018,20-Jun-2018,Providing rain water harvesting pits to parks in Dr Rajkumar in ward no-106,106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,P3210 Rain Water Harvesting in All Parks,Technical Manager West KRIDL ,9900000000,,First and Final,000353,26-Mar-2018,000083,07-Sep-2018,000130,07-Sep-2018,006661,06-Dec-2019,000300 / 10-Dec-2019 in RTGS,2499525,Twenty Four Lakh Ninety Nine Thousand Five Hundred Twenty Five,360695,Three Lakh Sixty  Thousand Six Hundred Ninety Five,2138830,Twenty One Lakh Thirty Eight Thousand Eight Hundred Thirty 
39,39,106-17-000044,13-Nov-2018,12-Mar-2019,Providing Electrical maintenance of Dr.Ambedkar Stadium AD Halli in Ward No-106.,106 Dr. Raj Kumar Ward,Executive Engineer Electrical West Zone,"P0294 M and R to Electrical Inst in BMP Buildings, Schools, M.Homes, Community Halls, Markets and Others",Pooja Electricals,9480692875,,First and Final,000152,13-Mar-2018,000018,27-May-2019,000021,04-Jun-2019,,           ,000213 / 28-Sep-2021 in RTGS,114537,One Lakh Fourteen Thousand Five Hundred Thirty Seven,5597,Five Thousand Five Hundred Ninety Seven,108940,One Lakh Eight Thousand Nine Hundred Fourty 
40,40,106-17-000044,13-Mar-2018,12-Oct-2018,Providing Electrical maintenance of Dr.Ambedkar Stadium AD Halli in Ward No-106.,106 Dr. Raj Kumar Ward,Executive Engineer Electrical West Zone,"P0294 M and R to Electrical Inst in BMP Buildings, Schools, M.Homes, Community Halls, Markets and Others",Pooja Electricals,9480692875,,Running,000152,13-Mar-2018,000271,25-Mar-2019,000001,05-Apr-2019,,           ,000106 / 15-Jul-2021 in RTGS,132242,One Lakh Thirty Two Thousand Two Hundred Fourty Two,10711,Ten Thousand Seven Hundred Eleven,121531,One Lakh Twenty One Thousand Five Hundred Thirty One
41,41,106-18-000016,12-Feb-2018,15-Mar-2021,Improvements to drain and footpath at Western  side of  1st main  and its  surrounding area of Industrial Estate in  Ward No.106..,106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,P3334 Special Development works at Ward No.106.141.151.072 ( 04 wards Rs.6.00 Cr. Each),KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000239,24-Feb-2018,000008,20-Apr-2021,000027,27-Apr-2021,,           ,Under Process in AdCf - Acts. Supdt.,4662225,Fourty Six Lakh Sixty Two Thousand Two Hundred Twenty Five,536836,Five Lakh Thirty Six Thousand Eight Hundred Thirty Six,4125389,Fourty One Lakh Twenty Five Thousand Three Hundred Eighty Nine
42,42,106-18-000020,12-Feb-2018,15-Mar-2021,Improvements to drain and footpath at 2nd  cross and its adjacent area in Industrial Estate in   Ward No.106..,106 Dr. Raj Kumar Ward,Executive Engineer Govindaraja Nagar West Zone,P3334 Special Development works at Ward No.106.141.151.072 ( 04 wards Rs.6.00 Cr. Each),KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000243,24-Feb-2018,000009,20-Apr-2021,000026,27-Apr-2021,,           ,Under Process in AdCf - Acts. Supdt.,4867394,Fourty Eight Lakh Sixty Seven Thousand Three Hundred Ninety Four,555781,Five Lakh Fifty Five Thousand Seven Hundred Eighty One,4311613,Fourty Three Lakh Eleven Thousand Six Hundred Thirteen
