,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,098-19-000018,04-Mar-2020,24-Jun-2020,"Asphalting to 1st 2nd 3rd cross and other cross roads and Improvements to side drains, footpath in Ward No.98 Prakashnagar",098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,"P3442 Developmental works at ward No..07,08,11,12,25,41,49,50,63,67,68,72,74,  102,77,98,99,100,140,145,148,153,171, 172  Rs.02.00 Cr  Each",M S V CONSTRUCTIONS ,7892952652,,First and Final,000048,19-May-2020,000027,03-Aug-2020,000114,08-Sep-2020,,           ,000368 / 22-Feb-2022 in RTGS,19692500,One Crore Ninety Six Lakh Ninety Two Thousand Five Hundred ,983295,Nine Lakh Eighty Three Thousand Two Hundred Ninety Five,18709205,One Crore Eighty Seven Lakh Nine Thousand Two Hundred Five
11,11,098-20-000035,24-Feb-2020,24-Jul-2020,Consultancy Services for preparation of Detailed project Report for the works in ward no 98 and  101 (2 Works),098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P3576 Establishment of Dialysis Centre in remaining Assembly Constituencies,CIVIL SHINE ENGINEER,8123256061,,First and Final,000045,16-May-2020,000024,03-Aug-2020,000083,03-Aug-2020,,           ,Under Process in AdCf - Acts. Supdt.,312000,Three Lakh Twelve Thousand ,31200,Thirty One Thousand Two Hundred ,280800,Two Lakh Eighty  Thousand Eight Hundred 
12,12,098-20-000008,30-Jan-2020,24-Sep-2020,Construction of RCC Drain at 4th Cross  Naidu Hotel Road 10th Main at Prakashnagara in  Ward No 98,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P1771 Zone Works - POW Works,K R RAVIPRAKASH     ,9448453971,,First and Final,000430,13-Mar-2020,000050,01-Oct-2020,000131,07-Oct-2020,,           ,Under Process in AdCf - Acts. Supdt.,1883900,Eighteen Lakh Eighty Three Thousand Nine Hundred ,216172,Two Lakh Sixteen Thousand One Hundred Seventy Two,1667728,Sixteen Lakh Sixty Seven Thousand Seven Hundred Twenty Eight
13,13,098-20-000011,26-Feb-2020,26-Jun-2020, Re  Construction of  Culverts in  Ward No 98 Prakashnagara,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P1771 Zone Works - POW Works,SRIMANJUNATHAENTERPR,9731151366,,First and Final,000416,06-Mar-2020,000021,11-Jul-2020,000077,13-Jul-2020,,           ,000247 / 13-Jul-2022 in RTGS,2260900,Twenty Two Lakh Sixty  Thousand Nine Hundred ,274686,Two Lakh Seventy Four Thousand Six Hundred Eighty Six,1986214,Nineteen Lakh Eighty Six Thousand Two Hundred Fourteen
14,14,098-18-000090,13-Dec-2019,24-Jun-2020,Improvements to 3rd Cross and its cross roads from 6th main to 4th main Mariyappana palya in ward no. 98 Prakashnagar  ,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P1771 Zone Works - POW Works,HEMANTH C P         ,9242999572,,First and Final,000394,24-Feb-2020,000025,03-Aug-2020,000112,08-Sep-2020,,           ,000368 / 22-Feb-2022 in RTGS,2994000,Twenty Nine Lakh Ninety Four Thousand ,383824,Three Lakh Eighty Three Thousand Eight Hundred Twenty Four,2610176,Twenty Six Lakh Ten Thousand One Hundred Seventy Six
15,15,098-18-000087,13-Dec-2019,05-Feb-2020,Pot holes filling in ward no 98 Prakashnagar  for the year 2017-18  ,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P1771 Zone Works - POW Works,HEMANTH C P         ,9242999572,,First and Final,000396,24-Feb-2020,000112,11-Mar-2020,000037,14-May-2020,,           ,000368 / 22-Feb-2022 in RTGS,2077000,Twenty  Lakh Seventy Seven Thousand ,113938,One Lakh Thirteen Thousand Nine Hundred Thirty Eight,1963062,Nineteen Lakh Sixty Three Thousand Sixty Two
16,16,098-18-000081,29-Oct-2019,23-Jan-2020,Providing SS Railing and cobble stone to Gayathri Devi park  at Prakashnagar in ward no 98,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P3342 Construction of Indiragandi Stadium at Prakashnagar,KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000368,17-Feb-2020,000115,16-Mar-2020,000257,16-Mar-2020,,           ,000100 / 12-May-2022 in RTGS,17117449,One Crore Seventy One Lakh Seventeen Thousand Four Hundred Fourty Nine,1710075,Seventeen Lakh Ten Thousand Seventy Five,15407374,One Crore Fifty Four Lakh Seven Thousand Three Hundred Seventy Four
17,17,098-18-000082,26-Oct-2019,23-Jan-2020,Beautification and other development works to Gayathri Devi park Prakashnagar in ward no 98,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P3342 Construction of Indiragandi Stadium at Prakashnagar,KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000367,17-Feb-2020,000116,16-Mar-2020,000258,16-Mar-2020,,           ,000100 / 12-May-2022 in RTGS,17112333,One Crore Seventy One Lakh Twelve Thousand Three Hundred Thirty Three,1709578,Seventeen Lakh Nine Thousand Five Hundred Seventy Eight,15402755,One Crore Fifty Four Lakh Two Thousand Seven Hundred Fifty Five
18,18,098-13-000023,10-Sep-2018,20-Aug-2018,Remodelling of 5th main and road from 8th cros  to 10th cross Prakashnagar ward 98,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P2201 Assembly Constituency Development Works under BBMP,KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000348,20-Jan-2020,000096,10-Feb-2020,000236,28-Feb-2020,,           ,000368 / 22-Feb-2022 in RTGS,3998690,Thirty Nine Lakh Ninety Eight Thousand Six Hundred Ninety ,471293,Four Lakh Seventy One Thousand Two Hundred Ninety Three,3527397,Thirty Five Lakh Twenty Seven Thousand Three Hundred Ninety Seven
19,19,098-18-000083,25-Oct-2019,20-Feb-2020,Consultancy services for Preparation of Detailed Project Report for the works in Ward No. 98 (1 Works).,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P3342 Construction of Indiragandi Stadium at Prakashnagar, CIVIL AIM CONSULTAN,9591618639,,First and Final,000336,27-Dec-2019,000114,12-Mar-2020,000253,16-Mar-2020,,           ,000112 / 17-May-2022 in RTGS,145000,One Lakh Fourty Five Thousand ,14500,Fourteen Thousand Five Hundred ,130500,One Lakh Thirty  Thousand Five Hundred 
20,20,098-17-000019,10-Aug-2018,30-Nov-2018,Filling of Potholes in Prakashnagar in Ward 98,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P1771 Zone Works - POW Works,M S V CONSTRUCTIONS ,7892952652,,First and Final,000334,07-Dec-2019,000100,22-Feb-2020,000245,10-Mar-2020,,           ,000368 / 22-Feb-2022 in RTGS,1975465,Nineteen Lakh Seventy Five Thousand Four Hundred Sixty Five,240298,Two Lakh Fourty  Thousand Two Hundred Ninety Eight,1735167,Seventeen Lakh Thirty Five Thousand One Hundred Sixty Seven
21,21,098-18-000081,05-Nov-2019,05-May-2020,"Consultancy services for Construction Supervision, Project Management and Quality Control for the works in Ward No.98 (2 Works). ",098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P3342 Construction of Indiragandi Stadium at Prakashnagar,CIVIL SHINE ENGINEER,8123256061,,First and Final,000326,02-Dec-2019,000009,12-May-2020,000035,12-May-2020,,           ,000144 / 03-Jun-2022 in RTGS,341000,Three Lakh Fourty One Thousand ,34100,Thirty Four Thousand One Hundred ,306900,Three Lakh Six Thousand Nine Hundred 
22,22,098-18-000082,21-Oct-2019,04-Nov-2019,Consultancy services for Preparation of Detailed Project Report for the works in Ward No.98 (2 Works),098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P3342 Construction of Indiragandi Stadium at Prakashnagar, CIVIL AIM CONSULTAN,9591618639,,First and Final,000151,10-Nov-2019,000082,28-Nov-2019,000202,30-Nov-2019,,           ,000079 / 07-May-2022 in RTGS,338000,Three Lakh Thirty Eight Thousand ,39834,Thirty Nine Thousand Eight Hundred Thirty Four,298166,Two Lakh Ninety Eight Thousand One Hundred Sixty Six
23,23,098-18-000092,28-Aug-2019,06-Dec-2019,Improvements to drain and Asphalting of 12th cross mariyappanapalya in ward no. 98 Prakashnagar  ,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P1771 Zone Works - POW Works,HEMANTH C P         ,9242999572,,First and Final,000142,11-Oct-2019,000107,08-Mar-2020,000043,15-May-2020,,           ,000368 / 22-Feb-2022 in RTGS,2238300,Twenty Two Lakh Thirty Eight Thousand Three Hundred ,268735,Two Lakh Sixty Eight Thousand Seven Hundred Thirty Five,1969565,Nineteen Lakh Sixty Nine Thousand Five Hundred Sixty Five
24,24,098-18-000094,28-Aug-2019,06-Dec-2019,Asphalting of E Main and  F Main at D block in ward no. 98 Prakashnagar  ,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P1771 Zone Works - POW Works,HEMANTH C P         ,9242999572,,First and Final,000143,11-Oct-2019,000108,08-Mar-2020,000042,15-May-2020,,           ,000368 / 22-Feb-2022 in RTGS,2244300,Twenty Two Lakh Fourty Four Thousand Three Hundred ,269595,Two Lakh Sixty Nine Thousand Five Hundred Ninety Five,1974705,Nineteen Lakh Seventy Four Thousand Seven Hundred Five
25,25,098-18-000095,28-Aug-2019,06-Dec-2019,Asphalting  B Main and  C Main at D block in ward no. 98 Prakashnagar  ,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P1771 Zone Works - POW Works,HEMANTH C P         ,9242999572,,First and Final,000141,11-Oct-2019,000106,08-Mar-2020,000041,15-May-2020,,           ,000368 / 22-Feb-2022 in RTGS,2246900,Twenty Two Lakh Fourty Six Thousand Nine Hundred ,269908,Two Lakh Sixty Nine Thousand Nine Hundred Eight,1976992,Nineteen Lakh Seventy Six Thousand Nine Hundred Ninety Two
26,26,098-18-000093,17-May-2019,24-May-2019,Asphalting to Sai College from Rajkumar road to 14th main in ward no. 98 Prakashnagar  ,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P1771 Zone Works - POW Works,C.P Hemanth,9886855558,,First and Final,000082,04-Jul-2019,000062,05-Jul-2019,000104,16-Jul-2019,,           ,000227 / 07-Oct-2021 in RTGS,1145794,Eleven Lakh Fourty Five Thousand Seven Hundred Ninety Four,132747,One Lakh Thirty Two Thousand Seven Hundred Fourty Seven,1013047,Ten Lakh Thirteen Thousand Fourty Seven
27,27,098-18-000022,01-Mar-2019,31-May-2019,Construction of drain and Covering slabs to 12th C cross from 3rd cross to MKK road at Prakash nagara in ward no 98,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,"P3330 Special Development works at Ward No.92,98,108,128,173,174,181,183 ( 8 wards Rs.2.00 Cr. Each)",Karnataka Rural Infrastructure Development Limited			,9945867208,,First and Final,000067,13-Jun-2019,000035,19-Jun-2019,000102,15-Jul-2019,,           ,000225 / 05-Oct-2021 in RTGS,4430390,Fourty Four Lakh Thirty  Thousand Three Hundred Ninety ,484317,Four Lakh Eighty Four Thousand Three Hundred Seventeen,3946073,Thirty Nine Lakh Fourty Six Thousand Seventy Three
28,28,098-18-000020,01-Mar-2019,31-May-2019,Construction of drain and providing deck slab to Sri Rama Temple road 6th main from 8th cross to 9th cross at Prakash nagara in ward no 98.,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,"P3330 Special Development works at Ward No.92,98,108,128,173,174,181,183 ( 8 wards Rs.2.00 Cr. Each)",Karnataka Rural Infrastructure Development Limited			,9945867208,,First and Final,000065,13-Jun-2019,000060,01-Jul-2019,000098,09-Jul-2019,,           ,000225 / 05-Oct-2021 in RTGS,8532647,Eighty Five Lakh Thirty Two Thousand Six Hundred Fourty Seven,938590,Nine Lakh Thirty Eight Thousand Five Hundred Ninety ,7594057,Seventy Five Lakh Ninety Four Thousand Fifty Seven
29,29,098-18-000021,01-Mar-2019,31-May-2019,Construction of drain and Covering slabs to  9th cross at Prakash nagara in ward no 98,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,"P3330 Special Development works at Ward No.92,98,108,128,173,174,181,183 ( 8 wards Rs.2.00 Cr. Each)",Karnataka Rural Infrastructure Development Limited			,9945867208,,First and Final,000066,13-Jun-2019,000044,20-Jun-2019,000086,09-Jul-2019,,           ,000225 / 05-Oct-2021 in RTGS,2493645,Twenty Four Lakh Ninety Three Thousand Six Hundred Fourty Five,298310,Two Lakh Ninety Eight Thousand Three Hundred Ten,2195335,Twenty One Lakh Ninety Five Thousand Three Hundred Thirty Five
30,30,098-19-000018,05-Mar-2019,27-May-2019,Consultancy services for Preparation of Detailed Project for the Work in Ward No 98(2 Works).,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,"P3442 Developmental works at ward No..07,08,11,12,25,41,49,50,63,67,68,72,74,  102,77,98,99,100,140,145,148,153,171, 172  Rs.02.00 Cr  Each",M/s. Civil Quality Consultants and Engineers,9886998316,,First and Final,000038,18-May-2019,000018,28-May-2019,000033,30-May-2019,,           ,000130 / 02-Aug-2021 in RTGS,490000,Four Lakh Ninety  Thousand ,49000,Fourty Nine Thousand ,441000,Four Lakh Fourty One Thousand 
31,31,098-18-000089,08-Mar-2019,18-Apr-2019,Improvements to drain and Asphalting of road at 6th main and its cross road Mariyappanapalya in ward no. 98  Prakashnagar  ,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P1771 Zone Works - POW Works,Sri.C.P.Hemanth,9886855558,,First and Final,000034,09-May-2019,000020,29-May-2019,000069,28-Jun-2019,,           ,000220 / 04-Oct-2021 in RTGS,2409827,Twenty Four Lakh Nine Thousand Eight Hundred Twenty Seven,288836,Two Lakh Eighty Eight Thousand Eight Hundred Thirty Six,2120991,Twenty One Lakh Twenty  Thousand Nine Hundred Ninety One
32,32,098-18-000091,08-Mar-2019,20-Apr-2019,Improvements to  drain and asphalting of roads at 4th cross at  Mariyappana palya  from 4th main to dead end in ward no. 98 Prakashnagar  ,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P1771 Zone Works - POW Works,"Sri.C.P.Hemanth,",9886855558,,First and Final,000033,09-May-2019,000021,29-May-2019,000071,28-Jun-2019,,           ,000220 / 04-Oct-2021 in RTGS,2350090,Twenty Three Lakh Fifty  Thousand Ninety ,281676,Two Lakh Eighty One Thousand Six Hundred Seventy Six,2068414,Twenty  Lakh Sixty Eight Thousand Four Hundred Fourteen
33,33,098-18-000096,08-Mar-2019,20-Apr-2019,"Asphalting  road at 4th Main, 3rd A Main and 3rd Main road in Ward No. 98 Prakashnagar  ",098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P1771 Zone Works - POW Works,"Sri.C.P.Hemanth,",9886855558,,Running,000035,09-May-2019,000022,29-May-2019,000070,28-Jun-2019,,           ,000220 / 04-Oct-2021 in RTGS,2312545,Twenty Three Lakh Twelve Thousand Five Hundred Fourty Five,277172,Two Lakh Seventy Seven Thousand One Hundred Seventy Two,2035373,Twenty  Lakh Thirty Five Thousand Three Hundred Seventy Three
34,34,098-18-000023,02-Feb-2019,03-Dec-2019,"Providing Ramps to 1st B, 1st C, 1st D and 1st E cross at D block Rajajinagara in  ward no 98",098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P3329 Special Development works at Wards (70 wards Rs.1.00 Cr. Each) - Ward Numbers as per Budget Book 2017-18 page no. 109,KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000097,28-Mar-2019,000093,04-Feb-2020,000251,13-Mar-2020,,           ,000112 / 17-May-2022 in RTGS,1497400,Fourteen Lakh Ninety Seven Thousand Four Hundred ,185489,One Lakh Eighty Five Thousand Four Hundred Eighty Nine,1311911,Thirteen Lakh Eleven Thousand Nine Hundred Eleven
35,35,098-18-000025,02-Feb-2019,12-Dec-2019,Improvements and providing Vidhana soudha grill to Shivana gutta park at Prakash Nagara  in  ward no 98,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P3329 Special Development works at Wards (70 wards Rs.1.00 Cr. Each) - Ward Numbers as per Budget Book 2017-18 page no. 109,KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000091,28-Mar-2019,000094,04-Feb-2020,000250,13-Mar-2020,,           ,000159 / 09-Jun-2022 in RTGS,1998098,Nineteen Lakh Ninety Eight Thousand Ninety Eight,220526,Two Lakh Twenty  Thousand Five Hundred Twenty Six,1777572,Seventeen Lakh Seventy Seven Thousand Five Hundred Seventy Two
36,36,098-18-000028,02-Feb-2019,30-Apr-2019,Renovation of Anganawadi building at Mariyappana Palya 5th cross at  Prakash Nagara  in  ward no 98,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P3329 Special Development works at Wards (70 wards Rs.1.00 Cr. Each) - Ward Numbers as per Budget Book 2017-18 page no. 109,Karnataka Rural Infrastructure Development Limited			,9945867208,,First and Final,000088,28-Mar-2019,000047,20-Jun-2019,000147,26-Aug-2019,,           ,000239 / 11-Oct-2021 in RTGS,1496050,Fourteen Lakh Ninety Six Thousand Fifty ,150720,One Lakh Fifty  Thousand Seven Hundred Twenty ,1345330,Thirteen Lakh Fourty Five Thousand Three Hundred Thirty 
37,37,098-18-000026,02-Feb-2019,31-May-2019,Providing painting to cistern tanks and crub stones at  Prakash Nagara  in  ward no 98,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P3329 Special Development works at Wards (70 wards Rs.1.00 Cr. Each) - Ward Numbers as per Budget Book 2017-18 page no. 109,Karnataka Rural Infrastructure Development Limited			,9945867208,,First and Final,000090,28-Mar-2019,000046,20-Jun-2019,000088,09-Jul-2019,,           ,000225 / 05-Oct-2021 in RTGS,997698,Nine Lakh Ninety Seven Thousand Six Hundred Ninety Eight,106676,One Lakh Six Thousand Six Hundred Seventy Six,891022,Eight Lakh Ninety One Thousand Twenty Two
38,38,098-18-000032,02-Feb-2019,30-Apr-2019,De silting of drains at Prakashnagara  in  ward no 98,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P3355 Road development works in ward no 98,Karnataka Rural Infrastructure Development Limited			,9945867208,,First and Final,000089,28-Mar-2019,000052,24-Jun-2019,000092,09-Jul-2019,,           ,000225 / 05-Oct-2021 in RTGS,1598634,Fifteen Lakh Ninety Eight Thousand Six Hundred Thirty Four,191126,One Lakh Ninety One Thousand One Hundred Twenty Six,1407508,Fourteen Lakh Seven Thousand Five Hundred Eight
39,39,098-18-000030,02-Feb-2019,30-Apr-2019,Providing CC road and L shape drain at Mariyappanapalya slum in  ward no 98,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P3355 Road development works in ward no 98,Karnataka Rural Infrastructure Development Limited			,9945867208,,First and Final,000096,28-Mar-2019,000051,23-Jun-2019,000080,06-Jul-2019,006152,07-Nov-2019,000263 / 11-Nov-2019 in RTGS,1988922,Nineteen Lakh Eighty Eight Thousand Nine Hundred Twenty Two,217374,Two Lakh Seventeen Thousand Three Hundred Seventy Four,1771548,Seventeen Lakh Seventy One Thousand Five Hundred Fourty Eight
40,40,098-18-000031,02-Feb-2019,30-Apr-2019,Providing construction of drains and CC road to 11th cross  Mariyappanapalya in  ward no 98,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P3355 Road development works in ward no 98,Karnataka Rural Infrastructure Development Limited			,9945867208,,First and Final,000087,26-Mar-2019,000054,24-Jun-2019,000085,09-Jul-2019,,           ,000227 / 07-Oct-2021 in RTGS,1430610,Fourteen Lakh Thirty  Thousand Six Hundred Ten,172252,One Lakh Seventy Two Thousand Two Hundred Fifty Two,1258358,Twelve Lakh Fifty Eight Thousand Three Hundred Fifty Eight
41,41,098-19-000002,25-Feb-2019,12-Sep-2019,Improvements to side drains foothpath and roads at cross roads of Mariyappanapalya in ward no-98,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Karnataka Rural Infrastructure Development Limited			,9945867208,,First and Final,000083,20-Mar-2019,000081,23-Oct-2019,000183,30-Oct-2019,006884,19-Dec-2019,000316 / 19-Dec-2019 in RTGS,4927797,Fourty Nine Lakh Twenty Seven Thousand Seven Hundred Ninety Seven,626915,Six Lakh Twenty Six Thousand Nine Hundred Fifteen,4300882,Fourty Three Lakh Eight Hundred Eighty Two
42,42,098-18-000029,01-Mar-2019,31-May-2019,Providing SS Name boards at  ward no 98,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P3355 Road development works in ward no 98,Karnataka Rural Infrastructure Development Limited			,9945867208,,First and Final,000081,20-Mar-2019,000053,24-Jun-2019,000091,09-Jul-2019,,           ,000225 / 05-Oct-2021 in RTGS,4656236,Fourty Six Lakh Fifty Six Thousand Two Hundred Thirty Six,493560,Four Lakh Ninety Three Thousand Five Hundred Sixty ,4162676,Fourty One Lakh Sixty Two Thousand Six Hundred Seventy Six
43,43,098-18-000088,04-Dec-2019,31-Dec-2019,Providing Tractor and Labour for Removal of silt and debries in Ward 98  ,098 Prakash Nagar,Executive Engineer Rajajinagar West Zone,P1771 Zone Works - POW Works,K.M Jayaramu,8971783830,,First and Final,000075,18-Feb-2019,000105,04-Mar-2020,000255,16-Mar-2020,,           ,000010 / 23-Apr-2021 in RTGS,897060,Eight Lakh Ninety Seven Thousand Sixty ,86885,Eighty Six Thousand Eight Hundred Eighty Five,810175,Eight Lakh Ten Thousand One Hundred Seventy Five
44,44,098-18-000084,24-Jan-2019,05-Feb-2019,Providing illumination to indira Canteen at prakashanagar surrounding in ward no -98  ,098 Prakash Nagar,Executive Engineer Electrical West Zone,P3106 Nagarothana Works,Executive Engineer 2 KRIDL,9845001588,,First and Final,000124,24-Jan-2019,000230,20-Feb-2019,000230,20-Feb-2019,,           ,000067 / 08-Jun-2021 in RTGS,98793,Ninety Eight Thousand Seven Hundred Ninety Three,12439,Twelve Thousand Four Hundred Thirty Nine,86354,Eighty Six Thousand Three Hundred Fifty Four
