id,wo num, wodetails,contractor,brnumber,amount,nett,deduction
1736,194-15-000001,Improvements of Roads and Drains at Khan layout and Surrounding areas in ward no 194,G Gopal 9900218893,BR - 000067 / 30-Jun-2015CBR - 001618 / 16-May-2017Rtgs - 000056 / 18-May-2017,2013440,1727120,286320
6086,194-15-000012,Maintenance of pot holes filling in ward 194,L R Madhuchandran1234567890,BR - 000170 / 17-Nov-2015CBR - 002195 / 25-May-2017Rtgs - 000075 / 27-May-2017,994451,859119,135332
3143,194-14-000021,MAINTENANCE OF BOREWELLS IN WARD NO 194 EXTENSION OF PIPILINE,S Narayana Reddy9901974840,BR - 000108 / 27-Aug-2015CBR - 002474 / 31-May-2017Rtgs - 000084 / 01-Jun-2017,998811,877442,121369
4872,194-15-000002,Improvements of Roads and Drains at Jayarama layout and Surrounding areas in ward no 194,K Uday Kumar9845183166,BR - 000140 / 30-Sep-2015CBR - 003022 / 14-Jun-2017Rtgs - 000100 / 14-Jun-2017,1995426,1703746,291680
4873,194-15-000005,Improvements of Roads and Drains at Shamanna layout and Surrounding areas in ward no 194,Uday Kumar K 9845183166,BR - 000141 / 30-Sep-2015CBR - 003023 / 14-Jun-2017Rtgs - 000100 / 14-Jun-2017,1986700,1701430,285270
4871,194-15-000006,Improvements of Roads and Drains at Venkateshwara layout and Surrounding areas in ward no 194,K Uday Kumar9845183166,BR - 000142 / 30-Sep-2015CBR - 003026 / 14-Jun-2017Rtgs - 000100 / 14-Jun-2017,1989400,1703770,285630
2668,194-14-000002,Providing Asphalting to 2nd phase weavers colony in ward no 194,Mukundareddy G 9845067855,BR - 000095 / 30-Jul-2015CBR - 003354 / 21-Jun-2017Rtgs - 000117 / 23-Jun-2017,1973580,1700800,272780
9765,194-15-000014,Maintenance of ward in ward no 194,Venkata Krishna9141648915,BR - 000225 / 22-Feb-2016CBR - 003394 / 22-Jun-2017Rtgs - 000119 / 23-Jun-2017,1049022,921542,127480
2618,194-14-000003,Providing Asphalting to 3rd phase weavers colony in ward no 194,Mukundareddy G 9845067855,BR - 000096 / 30-Jul-2015CBR - 003532 / 27-Jun-2017Rtgs - 000130 / 30-Jun-2017,1964230,1690750,273480
5496,194-15-000004,Improvements of Roads and Drains at Bhora layout 2nd Phase and Surrounding areas in ward no 194,K Uday Kumar9845183166,BR - 000149 / 01-Oct-2015CBR - 003676 / 10-Jul-2017Rtgs - 000136 / 12-Jul-2017,1991250,1706830,284420
44471,194-16-000002,Maintenance of ward in ward 194,Francis A9036718749,BR - 000162 / 12-Sep-2016CBR - 004646 / 08-Aug-2017Rtgs - 000177 / 10-Aug-2017,825525,729295,96230
97658,194-16-000001,Annual Operation and Maintenance of street lighting system in ward no-194 Package B11 of Bommanahalli zone.,M/s Sree Sreekanteswara Electricals9632977771,BR - 000006 / 14-Jul-2017CBR - 006334 / 25-Sep-2017Rtgs - 000236 / 27-Sep-2017,557120,472770,84350
104503,194-17-000006,Providing Street Lights in Gottigere AK Colony Pillaganahalli Mahaganapathi Layout and Tippu circle Ashraya colony and Bhovi Colony in Ward NO 194,M/s.Himagiri Shree Electricals7892710027,BR - 000030 / 18-Aug-2017CBR - 006220 / 22-Sep-2017Rtgs - 000238 / 27-Sep-2017,1530336,1432386,97950
113421,194-17-000048,Providing and fixing of LED Street lights in Ward No 194 in Bangalore South Division,M/s Sree Sreekanteswara Electricals9632977771,BR - 000036 / 25-Sep-2017CBR - 006709 / 10-Oct-2017Rtgs - 000244 / 11-Oct-2017,948042,918652,29390
15998,194-16-000010,Improvements to roads and drains at South Avenue and Surrounding areas in ward no 194,G Gopal 9900218893,BR - 000253 / 31-Mar-2016CBR - 006692 / 10-Oct-2017Rtgs - 000247 / 12-Oct-2017,1555730,1336940,218790
15382,194-16-000008,ImpImprovements to roads and drains at Surabhi layout and Surrounding areas in ward no 194,Gopal G 9900218893,BR - 000254 / 31-Mar-2016CBR - 006693 / 10-Oct-2017Rtgs - 000247 / 12-Oct-2017,993927,865007,128920
91702,194-17-000019,Pothole filling to Main and Cross Roads in ward no 194,"M/s Saani Earth Movers & Constructions, Prop : Vasu Sevarthi9900007121",BR - 000013 / 28-Apr-2017CBR - 006767 / 13-Oct-2017Rtgs - 000253 / 17-Oct-2017,1946000,1646750,299250
15402,194-16-000005,"Emergency works of Damaged culverts and drains UGD lines, water supply pipe line in ward no 194",Umesh H C 9141667771,BR - 000256 / 31-Mar-2016CBR - 006956 / 24-Oct-2017Rtgs - 000260 / 28-Oct-2017,1461010,1268467,192543
106996,194-17-000059,Improvements to roads and drains at Chaitanya layout in ward no 194,KRIDL9845154892,BR - 000070 / 31-May-2017CBR - 008123 / 25-Nov-2017Rtgs - 000306 / 28-Nov-2017,2936600,2451340,485260
6354,194-11-000075,IMPROVEMENTS TO FOOTPATH AND PARK IN WEAVERS COLONY IN FRONT OF MARAMMA TEMPLE IN WARD NO. 194,KRIDL1234567890,BR - 000173 / 20-Nov-2015CBR - 008381 / 06-Dec-2017Rtgs - 000324 / 11-Dec-2017,1370650,1115800,254850
56568,194-16-000015,IMPROVEMENTS TO PARKS AT ROYAL LAKE FRONT IN WARD NO 194 GOTTIGERE,KRIDL9999999999,BR - 000014 / 29-Jul-2016CBR - 008420 / 11-Dec-2017Rtgs - 000329 / 16-Dec-2017,4996393,4379156,617237
56547,194-16-000016,IMPROVEMENTS TO PARKS AT ROYAL COUNTY IN WARD NO 194 GOTTIGERE,KRIDL9999999999,BR - 000015 / 29-Jul-2016CBR - 008421 / 11-Dec-2017Rtgs - 000329 / 16-Dec-2017,2498572,2192746,305826
110761,194-17-000061,Improvements to roads and drains at Royal Lake Front Residency Phase 1 at Kothnur in ward no 194,KRIDL9900007121,BR - 000124 / 30-Jun-2017CBR - 008686 / 27-Dec-2017Rtgs - 000360 / 20-Jan-2018,2447860,2061890,385970
110758,194-17-000058,Improvements to roads and drains at Surabhi nagara West in ward no 194,KRIDL9900007121,BR - 000125 / 30-Jun-2017CBR - 008687 / 27-Dec-2017Rtgs - 000360 / 20-Jan-2018,3905900,3289590,616310
110925,194-17-000055,Improvements to roads and drains at Weavers Colony Ganesha Temple to Maramma Temple in ward no 194,KRIDL9845154892,BR - 000122 / 30-Jun-2017CBR - 008691 / 27-Dec-2017Rtgs - 000360 / 20-Jan-2018,3954000,3309550,644450
132622,194-17-000031,Comprehensive development of roads in Gottigere ward no 194,Sri Srinivasa Construction india pvt ltd9845183166,BR - 000007 / 29-Dec-2017CBR - 009007 / 12-Jan-2018Rtgs - 000364 / 20-Jan-2018,18601120,17515110,1086010
80428,194-17-000005,Providing UGD lines at Tippu Circle in Ward No 194,KRIDL9880940728,BR - 000001 / 06-Apr-2017CBR - 009206 / 30-Jan-2018Rtgs - 000373 / 01-Feb-2018,2433800,2036720,397080
108931,194-16-000028,Improvements of Roads and drains at Ambedkar Colony Pillaganahalli in ward no 194,Giriraju S R9880940728,BR - 000108 / 30-Jun-2017CBR - 009214 / 30-Jan-2018Rtgs - 000373 / 01-Feb-2018,297540,257755,39785
102934,194-17-000004,Drilling of New borewells Errection of pumpset Providing water supply pipe line at Gottigere A K Colony pillaganahalli Mahaganapathi layout and Bhovi Colony Kothnur in ward no 194,KRIDL9880940728,BR - 000072 / 31-May-2017CBR - 009216 / 30-Jan-2018Rtgs - 000373 / 01-Feb-2018,3512000,2976400,535600
129828,194-17-000056,Improvements to roads and drains at Weavers Colony Ganesha Temple and Cross Roads in ward no 194,kridl9845154892,BR - 000014 / 30-Dec-2017CBR - 009432 / 02-Feb-2018Rtgs - 000380 / 05-Feb-2018,3951700,3449380,502320
28016,194-16-000009,Providing balance portion of UGD lines at Ashraya Colony and Gundappa layout in ward no 194,Kiran.S9535010009,BR - 000022 / 31-May-2016CBR - 009684 / 08-Feb-2018Rtgs - 000388 / 09-Feb-2018,994530,863010,131520
130527,194-17-000007,Improvements to Drains and Culverts at Jambusavarai Dinne Samudaya Bhavana Road in ward no 194,KRIDL9986096015,BR - 000024 / 02-Jan-2018CBR - 009963 / 02-Mar-2018Rtgs - 000407 / 03-Mar-2018,3927670,3348510,579160
140439,194-18-000020,Improvements to Road and Drains at Krishnappa layout Pillaganahalli in ward no 194 Gottigere,M/s KRIDL9845183166,BR - 000060 / 06-Feb-2018CBR - 009967 / 02-Mar-2018Rtgs - 000407 / 03-Mar-2018,4965000,4214100,750900
32066,194-16-000007,Improvements to roads and drains at Nayak layout and Surrounding areas in ward no 194,Gopal G 9900218893,BR - 000041 / 30-Jun-2016CBR - 010115 / 02-Mar-2018Rtgs - 000418 / 12-Mar-2018,2068610,1771480,297130
130512,194-17-000008,Improvements to Roads at Jambusavarai Dinne Samudaya Bhavana Road in ward no 194,KRIDL9986096015,BR - 000023 / 02-Jan-2018CBR - 010343 / 08-Mar-2018Rtgs - 000421 / 15-Mar-2018,3435940,2929020,506920
62390,194-16-000003,Maintenance of Filling Pothole in ward no 194,VENKATAKRISHNA9141648915,BR - 000211 / 25-Nov-2016CBR - 010327 / 07-Mar-2018Rtgs - 000422 / 15-Mar-2018,1914000,1653580,260420
144190,194-17-000067,Providing Modren Dust Bin in Bangalore City in ward no 194,Sri Bharath S9620350580,BR - 000072 / 19-Feb-2018CBR - 010553 / 19-Mar-2018Rtgs - 000427 / 21-Mar-2018,129600,120240,9360
129825,194-17-000064,Improvements to roads and drains at Cross roads Deepak layout in ward no 194,KRIDL9845154892,BR - 000015 / 30-Dec-2017CBR - 010589 / 21-Mar-2018Rtgs - 000430 / 26-Mar-2018,2931400,2560310,371090
129820,194-17-000062,Improvements to roads and drains at 5th cross of Bhora layout in ward no 194,KRIDL9845154892,BR - 000016 / 30-Dec-2017CBR - 010591 / 21-Mar-2018Rtgs - 000430 / 26-Mar-2018,2469400,2154300,315100
146688,194-17-000040,Improvements of Roads and drains at Jambusavarai Dinne in ward no 194,Sri B K Vinod Kumar9845222227,BR - 000086 / 27-Feb-2018CBR - 000056 / 01-Apr-2018Rtgs - 000001 / 04-Apr-2018,2015000,1928710,86290
146690,194-17-000041,Improvements of roads and drains at Jambunagara in ward no 194,Sri B K Vinod Kumar9845222227,BR - 000088 / 27-Feb-2018CBR - 000058 / 01-Apr-2018Rtgs - 000001 / 04-Apr-2018,1522300,1458430,63870
146687,194-17-000039,Improvements of Roads and drains at Surabhi layout East and West Side in ward no 194,Sri B K Vinod Kumar9845222227,BR - 000085 / 27-Feb-2018CBR - 000130 / 02-Apr-2018Rtgs - 000001 / 04-Apr-2018,2017000,1917180,99820
34029,194-16-000023,Improvements of roads and drainages at Surabhi nagara and Jambusavari Dinne at Gottigere ward no 194,Umesh H C9141667771,BR - 000055 / 30-Jun-2016CBR - 011021 / 28-Mar-2018Rtgs - 000009 / 10-Apr-2018,3193450,2753850,439600
34033,194-16-000024,Providing drainages in Gottigere and surrounding area of Ward No 194,Umesh H C9141667771,BR - 000056 / 30-Jun-2016CBR - 011022 / 28-Mar-2018Rtgs - 000009 / 10-Apr-2018,2301298,1984991,316307
57503,194-16-000002,Maintenance of ward in ward 194,Francis A9036718749,BR - 000218 / 05-Dec-2016CBR - 000399 / 07-Apr-2018Rtgs - 000010 / 10-Apr-2018,680700,601380,79320
108932,194-16-000027,Improvements of Roads and drains at Ambedkar Colony Pillaganahalli (Bilvardahalli Main Road) in ward no 194,S R GIRIRAJU9880940728,BR - 000109 / 30-Jun-2017CBR - 000600 / 17-Apr-2018Rtgs - 000021 / 23-Apr-2018,1129270,968710,160560
66893,194-16-000011,Providing Drinking water supply through Tankers in ward no 194,Munikrishna H M9980795596,BR - 000232 / 30-Dec-2016CBR - 000696 / 25-Apr-2018Rtgs - 000028 / 26-Apr-2018,2623390,2290680,332710
63947,194-16-000004,Maintenance of Borewells in ward no 194,Thimme Gowda G9448644063,BR - 000221 / 28-Dec-2016CBR - 001024 / 03-May-2018Rtgs - 000038 / 05-May-2018,2093090,1828230,264860
137400,194-17-000060,Improvements to roads and drains at Ambedkar Colony in Pillaganahalli Village in ward no 194,KRIDL9880940728,BR - 000148 / 15-Mar-2018CBR - 001096 / 04-May-2018Rtgs - 000041 / 07-May-2018,2972700,2590280,382420
71010,194-16-000002,Maintenance of ward in ward 194,Francis A9036718749,BR - 000260 / 28-Feb-2017CBR - 001326 / 09-May-2018Rtgs - 000048 / 10-May-2018,418065,369935,48130
147659,194-17-000063,Improvements to roads and drains at main road of Doctors layout in ward no 194,KRIDL9845154892,BR - 000168 / 31-Mar-2018CBR - 001531 / 18-May-2018Rtgs - 000055 / 21-May-2018,2416000,2108480,307520
155560,194-18-000018,Improvements to Drains at Kateramma layout in ward no 194,M/s KRIDL9880940728,BR - 000167 / 31-Mar-2018CBR - 001588 / 18-May-2018Rtgs - 000061 / 22-May-2018,4990750,4262620,728130
155562,194-18-000017,Improvements to road at Kateramma layout in ward no 194,M/s KRIDL9880940728,BR - 000166 / 31-Mar-2018CBR - 001589 / 18-May-2018Rtgs - 000061 / 22-May-2018,4938500,4216340,722160
55563,194-16-000022,Improvements to roads and drainages at Royal County Gottigere in ward no 194,a vijay kumar 9880545654,BR - 000149 / 12-Sep-2016CBR - 002127 / 02-Jun-2018Rtgs - 000071 / 06-Jun-2018,4246010,3640195,605815
108756,194-17-000029,Providing Drinking water supply through Tankers at Gottigere Village in ward no 194,nallur nagaraju9880940728,BR - 000157 / 30-Jun-2017CBR - 002332 / 11-Jun-2018Rtgs - 000079 / 11-Jun-2018,336640,299050,37590
51728,194-16-000026,Construction of culverts at Chaithanya layout in ward no 194,MUNIRAJU NAIK9141667771,BR - 000192 / 28-Oct-2016CBR - 002868 / 22-Jun-2018Rtgs - 000099 / 23-Jun-2018,724170,630560,93610
58518,194-17-000003,"Improvements to roads, drains and footpaths from Harinagara to Brookes heaven link road in ward no 194",KRIDL9980335777,BR - 000217 / 25-Nov-2016CBR - 003136 / 29-Jun-2018Rtgs - 000106 / 02-Jul-2018,9798919,8148319,1650600
64654,194-16-000021,Providing Additional water supply pipeline to existing yielded borewells in ward no 194,VIJAY KUMAR A9980123541,BR - 000219 / 28-Dec-2016CBR - 003084 / 29-Jun-2018Rtgs - 000107 / 02-Jul-2018,2399740,2092540,307200
63952,194-16-000020,Drilling of Borewells and water supply through tankers at Gottigere in ward no 194,RAVI KUMAR S8123401519,BR - 000220 / 28-Dec-2016CBR - 003085 / 29-Jun-2018Rtgs - 000107 / 02-Jul-2018,1111590,975120,136470
63950,194-16-000020,Drilling of Borewells and water supply through tankers at Gottigere in ward no 194,RAVI KUMAR S8123401519,BR - 000290 / 28-Mar-2017CBR - 003086 / 29-Jun-2018Rtgs - 000107 / 02-Jul-2018,1347570,1183800,163770
135454,194-17-000030,Providing Drinking water supply through Tankers at Weavers Colony and Pillaganhalli in ward no 194,Shivashankaraiah K N9611284153,BR - 000034 / 12-Jan-2018CBR - 003198 / 30-Jun-2018Rtgs - 000109 / 02-Jul-2018,1835200,1636720,198480
45034,194-15-000017,Emergency work in ward no 194,KARUNAKARAEDDY SMAAT INDIA PVT LTD9342307846,BR - 000178 / 20-Sep-2016CBR - 003426 / 07-Jul-2018Rtgs - 000117 / 09-Jul-2018,889248,871463,17785
137210,194-16-000001,Annual Operation and Maintenance of street lighting system in ward no-194 Package B11 of Bommanahalli zone.,M/s Sree Sreekanteswara Electricals9632977771,BR - 000050 / 12-Jan-2018CBR - 003754 / 13-Jul-2018Rtgs - 000127 / 18-Jul-2018,1299948,1126648,173300
60930,194-16-000025,Providing CC Roads at Weavers colony in ward no 194,UMESH H C9141667771,BR - 000244 / 03-Jan-2017CBR - 003827 / 16-Jul-2018Rtgs - 000128 / 18-Jul-2018,2321280,1988400,332880
159471,194-17-000066,Providing CC Camera at Garbage Block Spots in ward no 194,Sri M Taiyub Ahmed9845929841,BR - 000056 / 21-May-2018CBR - 004072 / 20-Jul-2018Rtgs - 000137 / 23-Jul-2018,862000,789600,72400
113203,194-17-000016,Providing chain link fencing and other developmental works to various parks at Deepak Layout in ward No. 194 Gottigere,KRIDL9999999999,BR - 000101 / 30-Mar-2017CBR - 005441 / 28-Aug-2018Rtgs - 000193 / 03-Sep-2018,4997885,4368145,629740
80441,194-17-000014,Providing Asphalting at Ragavendra layout at Gottigere ward no 194,KRIDL9980335777,BR - 000005 / 28-Apr-2017CBR - 005887 / 24-Sep-2018Rtgs - 000217 / 27-Sep-2018,2915140,2423040,492100
106988,194-17-000011,Improvements to roads and drains at Gottigere Doctors layout in ward no 194,KRIDL9845154892,BR - 000017 / 28-Apr-2017CBR - 005891 / 24-Sep-2018Rtgs - 000217 / 27-Sep-2018,4924000,4106260,817740
99929,194-17-000071,"Providing SV Lights, Tublar poll and other equipments from Koli farm Gate to Bilvaradahalli road near by Bannerghatta forest and surrounding areas in ward no 194",M/s Technical Manager- 01 KRIDL9632977771,BR - 000028 / 25-Jul-2017CBR - 005975 / 25-Sep-2018Rtgs - 000219 / 27-Sep-2018,4970085,4229535,740550
155565,194-17-000057,Improvements to roads and drains at Kothnur Village to Harinagara Mosque in ward no 194,KRIDL9845154892,BR - 000170 / 31-Mar-2018CBR - 006227 / 06-Oct-2018Rtgs - 000228 / 12-Oct-2018,3987600,3492250,495350
106864,194-17-000012,Improvements to roads and drains Bommaraju layaout and Nayak layout in ward no 194,KRIDL9845154892,BR - 000038 / 17-May-2017CBR - 006578 / 10-Oct-2018Rtgs - 000243 / 16-Oct-2018,4845800,4037540,808260
166698,194-18-000019,Improvements to Road and Drains at Ambedkar Colony near Puttamma house road in ward no 194 Gottigere,M/s KRIDL9880940728,BR - 000155 / 31-May-2018CBR - 006850 / 17-Oct-2018Rtgs - 000249 / 25-Oct-2018,4977000,4248650,728350
165998,194-18-000069,Drilling of borewell for Indira Kitchen and Construction of compound wall to Indira Canteen Kitchen in Gottigere in ward no.194 ,M/s KRIDL9448064004,BR - 000077 / 30-May-2018CBR - 007050 / 27-Oct-2018Rtgs - 000260 / 31-Oct-2018,2774200,2474800,299400
165994,194-18-000070,Development and providing allround chainlink fencing for Indira Canteen of Jambusavari Dinne in ward no.194 ,M/s KRIDL9448064004,BR - 000076 / 30-May-2018CBR - 007360 / 16-Nov-2018Rtgs - 000271 / 20-Nov-2018,2183700,1909720,273980
103545,194-16-000032,ImImprovements and Reparis to UGD Pipe line at weavers colony in ward no 194,S R GIRIRAJU9880940728,BR - 000071 / 31-May-2017CBR - 007439 / 17-Nov-2018Rtgs - 000279 / 03-Dec-2018,311800,272760,39040
102938,194-17-000001,Providing Improvements and cement concrete road at Pillaganahalli and Ambedkar colony in ward no 194,KRIDL9880940728,BR - 000073 / 31-May-2017CBR - 007440 / 17-Nov-2018Rtgs - 000279 / 03-Dec-2018,9714000,8093760,1620240
188679,194-17-000044,Construction of Culverts and drains at Jambusavaridinne Samudaya Bhavana Road in ward no 194,Sri B K Vinod Kumar9845222227,BR - 000264 / 15-Oct-2018CBR - 008263 / 27-Dec-2018Rtgs - 000308 / 01-Jan-2019,1939400,1817260,122140
111120,194-17-000025,Providing Name boards for Main and cross roads ward no 194,nallur nagaraju9880940728,BR - 000107 / 30-Jun-2017CBR - 009560 / 02-Mar-2019Rtgs - 000370 / 07-Mar-2019,1538675,1328345,210330
110500,194-17-000069,Improvements to drains at Nayak layout to Harinagara link road in ward no 194,KRIDL9845043439,BR - 000118 / 30-Jun-2017CBR - 009597 / 05-Mar-2019Rtgs - 000370 / 07-Mar-2019,4936150,4123760,812390
110511,194-17-000051,Improvements Roads and drains at Royal lake front Residency in ward no 194,KRIDL9845043439,BR - 000119 / 30-Jun-2017CBR - 009598 / 05-Mar-2019Rtgs - 000370 / 07-Mar-2019,4921170,4106800,814370
110491,194-17-000053,Improvements of Roads and drains at Jambusavari Dinne in ward no 194,KRIDL9845043439,BR - 000120 / 30-Jun-2017CBR - 009599 / 05-Mar-2019Rtgs - 000370 / 07-Mar-2019,4993150,4173070,820080
166700,194-18-000022,Improvements to Road and Drains at Samudaya Bhavan Road in Jambusavarai Dinne in ward no 194 Gottigere,M/s KRIDL9880940728,BR - 000157 / 31-May-2018CBR - 009650 / 12-Mar-2019Rtgs - 000379 / 20-Mar-2019,4973000,4245040,727960
108753,194-17-000021,"Engaging tractor labor for desilting and removal debries in roads and drains of Pillaganahalli Village, Maruthi layout and Surrounding areas in ward no 194",Nallur nagraju9880940728,BR - 000158 / 30-Jun-2017CBR - 009910 / 25-Mar-2019Rtgs - 000388 / 28-Mar-2019,365800,324990,40810
108750,194-17-000020,Engaging tractor labor for desilting and removal debries in roads and drains of Gottigere Village and Surrounding areas in ward no 194,nallur nagaraju9880940728,BR - 000159 / 30-Jun-2017CBR - 009916 / 25-Mar-2019Rtgs - 000388 / 28-Mar-2019,365800,321590,44210
189088,194-16-000001,Annual Operation and Maintenance of street lighting system in ward no-194 Package B11 of Bommanahalli zone.,M/s Sree Sreekanteswara Electricals9632977771,BR - 000028 / 28-Aug-2018CBR - 000384 / 11-Apr-2019Rtgs - 000017 / 12-Apr-2019,371414,330726,40688
189096,194-16-000001,Annual Operation and Maintenance of street lighting system in ward no-194 Package B11 of Bommanahalli zone.,M/s Sree Sreekanteswara Electricals9632977771,BR - 000029 / 28-Aug-2018CBR - 000385 / 11-Apr-2019Rtgs - 000017 / 12-Apr-2019,928534,832699,95835
222532,194-16-000001,Annual Operation and Maintenance of street lighting system in ward no-194 Package B11 of Bommanahalli zone.,M/s Sree Sreekanteswara Electricals9632977771,BR - 000072 / 18-Jan-2019CBR - 000834 / 23-Apr-2019Rtgs - 000029 / 25-Apr-2019,557121,483904,73217
222540,194-16-000001,Annual Operation and Maintenance of street lighting system in ward no-194 Package B11 of Bommanahalli zone.,M/s Sree Sreekanteswara Electricals9632977771,BR - 000075 / 19-Jan-2019CBR - 000836 / 23-Apr-2019Rtgs - 000029 / 25-Apr-2019,371414,324201,47213
124818,194-17-000027,Providing Improvements and CC Pavement to Roads in Weavers Colony and Maruthi layout in ward no 194,Mohan L9980489228,BR - 000019 / 30-Nov-2017CBR - 002181 / 28-May-2019Rtgs - 000065 / 30-May-2019,2361950,2072670,289280
247824,194-16-000001,Annual Operation and Maintenance of street lighting system in ward no-194 Package B11 of Bommanahalli zone.,M/s Sree Sreekanteswara Electricals9632977771,BR - 000007 / 17-May-2019CBR - 002348 / 01-Jun-2019Rtgs - 000073 / 07-Jun-2019,742828,644516,98312
