,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,038-20-000007,01-Dec-2021,31-Jan-2022,Operation and maintenance of street lighting system in ward no-38  Package R4 of Rajarajeshwari Nagar Zone.,038 HMT Ward,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),KUSUMAELECTRICALSPRO,9880467865,,Running,000012,30-Jan-2021,000010,26-May-2022,000010,26-May-2022,,           ,Under Process in EE (Acts. Supdt.),179138,One Lakh Seventy Nine Thousand One Hundred Thirty Eight,14542,Fourteen Thousand Five Hundred Fourty Two,164596,One Lakh Sixty Four Thousand Five Hundred Ninety Six
11,11,038-20-000007,01-Sep-2021,30-Nov-2021,Operation and maintenance of street lighting system in ward no-38  Package R4 of Rajarajeshwari Nagar Zone.,038 HMT Ward,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),KUSUMAELECTRICALSPRO,9880467865,,Running,000012,30-Jan-2021,000061,01-Jan-2022,000061,01-Jan-2022,,           ,000387 / 02-Mar-2022 in RTGS,459954,Four Lakh Fifty Nine Thousand Nine Hundred Fifty Four,31573,Thirty One Thousand Five Hundred Seventy Three,428381,Four Lakh Twenty Eight Thousand Three Hundred Eighty One
12,12,038-20-000007,31-Jan-2021,31-Jan-2022,Operation and maintenance of street lighting system in ward no-38  Package R4 of Rajarajeshwari Nagar Zone.,038 HMT Ward,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),KUSUMAELECTRICALSPRO,9880467865,,Running,000012,30-Jan-2021,000040,23-Sep-2021,000040,23-Sep-2021,,           ,000387 / 02-Mar-2022 in RTGS,626984,Six Lakh Twenty Six Thousand Nine Hundred Eighty Four,47403,Fourty Seven Thousand Four Hundred Three,579581,Five Lakh Seventy Nine Thousand Five Hundred Eighty One
13,13,038-20-000040,08-Dec-2020,26-May-2021,Silt and Tractor in ward no  38  HMT,038 HMT Ward,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,KIRAN KUMAR  B      ,9686262228,,First and Final,000106,08-Dec-2020,000006,01-Sep-2021,000150,02-Sep-2021,,           ,Under Process in AdCf - Acts. Supdt.,954742,Nine Lakh Fifty Four Thousand Seven Hundred Fourty Two,77942,Seventy Seven Thousand Nine Hundred Fourty Two,876800,Eight Lakh Seventy Six Thousand Eight Hundred 
14,14,038-20-000044,08-Dec-2020,30-Jun-2021,Filling of pothole in ward no 38 HMT,038 HMT Ward,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,Mrs. SHOBHA  M C,9535169657,,First and Final,000107,08-Dec-2020,000009,01-Sep-2021,000151,02-Sep-2021,,           ,Under Process in AdCf - Acts. Supdt.,974220,Nine Lakh Seventy Four Thousand Two Hundred Twenty ,120420,One Lakh Twenty  Thousand Four Hundred Twenty ,853800,Eight Lakh Fifty Three Thousand Eight Hundred 
15,15,038-20-000045,08-Dec-2020,26-May-2021,Silt and Tractor in ward no 38 HMT,038 HMT Ward,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,KIRAN KUMAR  B      ,9686262228,,First and Final,000105,08-Dec-2020,000008,01-Sep-2021,000148,02-Sep-2021,,           ,Under Process in AdCf - Acts. Supdt.,954742,Nine Lakh Fifty Four Thousand Seven Hundred Fourty Two,77942,Seventy Seven Thousand Nine Hundred Fourty Two,876800,Eight Lakh Seventy Six Thousand Eight Hundred 
16,16,038-20-000041,15-Sep-2020,30-Jun-2021,Pot hole filling in ward no 38 HMT,038 HMT Ward,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,KIRAN KUMAR  B      ,9686262228,,First and Final,000088,15-Sep-2020,000007,01-Sep-2021,000149,02-Sep-2021,,           ,Under Process in AdCf - Acts. Supdt.,974220,Nine Lakh Seventy Four Thousand Two Hundred Twenty ,120420,One Lakh Twenty  Thousand Four Hundred Twenty ,853800,Eight Lakh Fifty Three Thousand Eight Hundred 
17,17,038-18-000066,20-May-2020,18-Jul-2020,Constructing of Damaged Culvert  and removal of Silt and Debries in 4th Block  Peenya In Ward No 38,038 HMT Ward,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,SHRUSTI SAMUPADHA CO,9845194578,,First and Final,000012,20-May-2020,000005,23-Aug-2021,000130,23-Aug-2021,,           ,Under Process in AdCf - Acts. Supdt.,2993500,Twenty Nine Lakh Ninety Three Thousand Five Hundred ,274412,Two Lakh Seventy Four Thousand Four Hundred Twelve,2719088,Twenty Seven Lakh Nineteen Thousand Eighty Eight
18,18,038-19-000002,20-May-2020,02-Jul-2020,Construction of R O Plant in ward no 38,038 HMT Ward,Executive Engineer Rajarajeshwari Nagar Division,P3445 Establishment of R.O.Plant for each ward Rs.15.00 Lakhs each,SHRUSTI SAMUPADHA CO,9845194578,,First and Final,000010,20-May-2020,000022,19-Jan-2021,000120,20-Jan-2021,,           ,Under Process in AdCf - Acts. Supdt.,1474260,Fourteen Lakh Seventy Four Thousand Two Hundred Sixty ,149180,One Lakh Fourty Nine Thousand One Hundred Eighty ,1325080,Thirteen Lakh Twenty Five Thousand Eighty 
19,19,038-19-000057,30-Apr-2020,30-Apr-2021,"Providing Electrical Maintenance and Repair to electrical Crematorium  including replacement of furnace coils, Refractory materials and periodical cleaning of Scrubbers using  necesssery spare parts,  tools and skilled man power etc, complete at Peenya in ward No 38 of RR Nagar Zone",038 HMT Ward,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0287 M and R to Electrical Crematoria,SHREE SHANMUKHA ENGI,8971845948,,Final,000004,02-May-2020,000026,31-Aug-2021,000026,31-Aug-2021,,           ,Under Process in AdCf - Acts. Supdt.,309367,Three Lakh Nine Thousand Three Hundred Sixty Seven,33084,Thirty Three Thousand Eighty Four,276283,Two Lakh Seventy Six Thousand Two Hundred Eighty Three
20,20,038-19-000057,01-May-2020,30-Apr-2021,"Providing Electrical Maintenance and Repair to electrical Crematorium  including replacement of furnace coils, Refractory materials and periodical cleaning of Scrubbers using  necesssery spare parts,  tools and skilled man power etc, complete at Peenya in ward No 38 of RR Nagar Zone",038 HMT Ward,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0287 M and R to Electrical Crematoria,SHREE SHANMUKHA ENGI,8971845948,,Running,000004,02-May-2020,000024,31-Aug-2021,000024,31-Aug-2021,,           ,Under Process in AdCf - Acts. Supdt.,1235928,Twelve Lakh Thirty Five Thousand Nine Hundred Twenty Eight,96516,Ninety Six Thousand Five Hundred Sixteen,1139412,Eleven Lakh Thirty Nine Thousand Four Hundred Twelve
21,21,038-20-000003,30-Apr-2020,12-Jul-2021,Construction of balance portion of Govt. Degree College at Peenya ward no 38 Phase-1,038 HMT Ward,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P3588 Developmental works at Dasarahalli, Hebbala, RR Nagar, K.R.Pura, Jayanagar, BTM, Chamarajpet, Govindarajanagar Assembly constituencies Rs.20.00 Cr each constituencies",R R INFRATECH,9900295959,,Running,000003,30-Apr-2020,000025,26-Aug-2021,000026,26-Aug-2021,,           ,000186 / 09-Sep-2021 in RTGS,21303855,Two Crore Thirteen Lakh Three Thousand Eight Hundred Fifty Five,1125846,Eleven Lakh Twenty Five Thousand Eight Hundred Fourty Six,20178009,Two Crore One Lakh Seventy Eight Thousand Nine
22,22,038-20-000004,30-Apr-2020,12-Jul-2021,Construction of balance portion of Govt. Degree College at Peenya ward no 38 Phase-2,038 HMT Ward,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P3588 Developmental works at Dasarahalli, Hebbala, RR Nagar, K.R.Pura, Jayanagar, BTM, Chamarajpet, Govindarajanagar Assembly constituencies Rs.20.00 Cr each constituencies",R R INFRATECH,9900295959,,Running,000004,30-Apr-2020,000023,16-Jul-2021,000024,16-Jul-2021,,           ,000112 / 20-Jul-2021 in RTGS,33223254,Three Crore Thirty Two Lakh Twenty Three Thousand Two Hundred Fifty Four,1648193,Sixteen Lakh Fourty Eight Thousand One Hundred Ninety Three,31575061,Three Crore Fifteen Lakh Seventy Five Thousand Sixty One
23,23,038-20-000003,30-Apr-2020,10-May-2021,Construction of balance portion of Govt. Degree College at Peenya ward no 38 Phase-1,038 HMT Ward,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P3588 Developmental works at Dasarahalli, Hebbala, RR Nagar, K.R.Pura, Jayanagar, BTM, Chamarajpet, Govindarajanagar Assembly constituencies Rs.20.00 Cr each constituencies",R R INFRATECH,9900295959,,Running,000003,30-Apr-2020,000002,19-May-2021,000002,19-May-2021,,           ,000068 / 08-Jun-2021 in RTGS,54615555,Five Crore Fourty Six Lakh Fifteen Thousand Five Hundred Fifty Five,4801828,Fourty Eight Lakh One Thousand Eight Hundred Twenty Eight,49813727,Four Crore Ninety Eight Lakh Thirteen Thousand Seven Hundred Twenty Seven
24,24,038-20-000004,30-Apr-2020,10-May-2021,Construction of balance portion of Govt. Degree College at Peenya ward no 38 Phase-2,038 HMT Ward,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P3588 Developmental works at Dasarahalli, Hebbala, RR Nagar, K.R.Pura, Jayanagar, BTM, Chamarajpet, Govindarajanagar Assembly constituencies Rs.20.00 Cr each constituencies",R R INFRATECH,9900295959,,Running,000004,30-Apr-2020,000003,19-May-2021,000003,19-May-2021,,           ,000068 / 08-Jun-2021 in RTGS,37526860,Three Crore Seventy Five Lakh Twenty Six Thousand Eight Hundred Sixty ,3006518,Thirty  Lakh Six Thousand Five Hundred Eighteen,34520342,Three Crore Fourty Five Lakh Twenty  Thousand Three Hundred Fourty Two
25,25,038-20-000003,23-Oct-2018,31-Jan-2020,"Providing Consultancy Services for Preparation Detailed Project Report including Design, Drawing and Estimate with BOQ for the Work of Construction of Balance Portion of Govt Degree college at Peenya Ward no.38 Phase-1 & Phase-2. (2 works)",038 HMT Ward,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P3588 Developmental works at Dasarahalli, Hebbala, RR Nagar, K.R.Pura, Jayanagar, BTM, Chamarajpet, Govindarajanagar Assembly constituencies Rs.20.00 Cr each constituencies",CIVIL QUALITY CONSUL,9886998316,,First and Final,000002,30-Apr-2020,000001,04-May-2020,000001,04-May-2020,,           ,000144 / 03-Jun-2022 in RTGS,1449000,Fourteen Lakh Fourty Nine Thousand ,144900,One Lakh Fourty Four Thousand Nine Hundred ,1304100,Thirteen Lakh Four Thousand One Hundred 
26,26,038-18-000062,31-Mar-2020,08-May-2020,Providing Pot hole Filling In Ward No 38,038 HMT Ward,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,RUDRE GOWDA         ,9448821339,,First and Final,000466,31-Mar-2020,000014,24-Jul-2020,000075,24-Jul-2020,,           ,000165 / 13-Jun-2022 in RTGS,2943279,Twenty Nine Lakh Fourty Three Thousand Two Hundred Seventy Nine,255020,Two Lakh Fifty Five Thousand Twenty ,2688259,Twenty Six Lakh Eighty Eight Thousand Two Hundred Fifty Nine
27,27,038-18-000061,21-Mar-2020,25-Jan-2021,Providing Silt and Tractor In Ward No 38,038 HMT Ward,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,SRI LAKSHMI ENTERPRI,9483957693,,First and Final,000460,21-Mar-2020,000003,14-May-2021,000030,14-May-2021,,           ,Under Process in AdCf - Acts. Supdt.,1190851,Eleven Lakh Ninety  Thousand Eight Hundred Fifty One,96851,Ninety Six Thousand Eight Hundred Fifty One,1094000,Ten Lakh Ninety Four Thousand 
28,28,038-20-000023,25-Feb-2020,25-Apr-2020,"Providing consultancy Services for Preparation Detailed Project Report including Design, Drawing and Estimate with BOQ for the Work Construction of Hospital in Ward No.38 R R Nagar Constituency",038 HMT Ward,Executive Engineer (Project) Rajarajeshwari Nagar Zone,P3728 Construction of hopital in Ward No. 38,ACS DESIGN CONSULTIN,9448064921,,First and Final,000042,25-Feb-2020,000017,08-Oct-2020,000019,13-Oct-2020,,           ,Under Process in AdCf - Acts. Supdt.,445500,Four Lakh Fourty Five Thousand Five Hundred ,44550,Fourty Four Thousand Five Hundred Fifty ,400950,Four Lakh Nine Hundred Fifty 
29,29,038-18-000067,24-Feb-2020,21-Mar-2020,Constructing of Damaged Culvert  and removal of Silt and Debries in Goraguntepalya  In Ward No 38,038 HMT Ward,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,SHRUSTI SAMUPADHA CO,9845194578,,First and Final,000448,24-Feb-2020,000008,12-Jun-2020,000066,15-Jun-2020,,           ,000180 / 17-Jun-2022 in RTGS,2988321,Twenty Nine Lakh Eighty Eight Thousand Three Hundred Twenty One,298330,Two Lakh Ninety Eight Thousand Three Hundred Thirty ,2689991,Twenty Six Lakh Eighty Nine Thousand Nine Hundred Ninety One
30,30,038-18-000068,24-Feb-2020,21-Mar-2020,Constructing of Damaged Culvert  and removal of Silt and Debries in Yeshwanthpura Indl Suburb  In Ward No 38,038 HMT Ward,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,SHRUSTI SAMUPADHA CO,9845194578,,First and Final,000446,24-Feb-2020,000009,12-Jun-2020,000067,15-Jun-2020,,           ,000180 / 17-Jun-2022 in RTGS,2989567,Twenty Nine Lakh Eighty Nine Thousand Five Hundred Sixty Seven,298435,Two Lakh Ninety Eight Thousand Four Hundred Thirty Five,2691132,Twenty Six Lakh Ninety One Thousand One Hundred Thirty Two
31,31,038-18-000069,24-Feb-2020,21-Mar-2020,Constructing of Damaged Culvert  and removal of Silt and Debries in Peenya Indl Area In Ward No 38,038 HMT Ward,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,SHRUSTI SAMUPADHA CO,9845194578,,First and Final,000447,24-Feb-2020,000011,12-Jun-2020,000069,15-Jun-2020,,           ,000180 / 17-Jun-2022 in RTGS,2983681,Twenty Nine Lakh Eighty Three Thousand Six Hundred Eighty One,297900,Two Lakh Ninety Seven Thousand Nine Hundred ,2685781,Twenty Six Lakh Eighty Five Thousand Seven Hundred Eighty One
32,32,038-18-000071,24-Feb-2020,21-Mar-2020,Emergency Work In Surrounding Area In Ward No 38,038 HMT Ward,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,ANAND J             ,9448505071,,First and Final,000449,24-Feb-2020,000006,12-Jun-2020,000064,15-Jun-2020,,           ,000180 / 17-Jun-2022 in RTGS,1793603,Seventeen Lakh Ninety Three Thousand Six Hundred Three,162360,One Lakh Sixty Two Thousand Three Hundred Sixty ,1631243,Sixteen Lakh Thirty One Thousand Two Hundred Fourty Three
33,33,038-18-000065,20-Feb-2020,21-Mar-2020,Constructing of Damaged Culvert  and removal of Silt and Debries in New Block  Peenya In Ward No 38,038 HMT Ward,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works, SRI RANGANATHA ENTE,9611865969,ranganathabooks@gmail.com,First and Final,000443,20-Feb-2020,000005,12-Jun-2020,000140,19-Feb-2021,,           ,Under Process in AdCf - Acts. Supdt.,2994730,Twenty Nine Lakh Ninety Four Thousand Seven Hundred Thirty ,267458,Two Lakh Sixty Seven Thousand Four Hundred Fifty Eight,2727272,Twenty Seven Lakh Twenty Seven Thousand Two Hundred Seventy Two
34,34,038-18-000063,20-Feb-2020,21-Mar-2020,Constructing of Damaged Culvert  and removal of Silt and Debries in 1st Block Peenya In Ward No 38,038 HMT Ward,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works, SRI RANGANATHA ENTE,9611865969,ranganathabooks@gmail.com,First and Final,000444,20-Feb-2020,000012,12-Jun-2020,000063,15-Jun-2020,,           ,000180 / 17-Jun-2022 in RTGS,2988686,Twenty Nine Lakh Eighty Eight Thousand Six Hundred Eighty Six,273240,Two Lakh Seventy Three Thousand Two Hundred Fourty ,2715446,Twenty Seven Lakh Fifteen Thousand Four Hundred Fourty Six
35,35,038-18-000070,20-Feb-2020,21-Mar-2020,Removal of Debries in Yeshwanthpura and Peenya Indl Area in Ward No 38,038 HMT Ward,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,ANAND J             ,9448505071,,First and Final,000445,20-Feb-2020,000010,12-Jun-2020,000068,15-Jun-2020,,           ,000180 / 17-Jun-2022 in RTGS,2944220,Twenty Nine Lakh Fourty Four Thousand Two Hundred Twenty ,273155,Two Lakh Seventy Three Thousand One Hundred Fifty Five,2671065,Twenty Six Lakh Seventy One Thousand Sixty Five
36,36,038-19-000001,22-Nov-2018,22-Feb-2019,Consultancy for Preparation of DPR including Estimates and Survey Preparation of Drawings for the Construction Building at Peenya Village Govt Primary School and Health Centre NH4 in ward no 38,038 HMT Ward,Executive Engineer (Project) Rajarajeshwari Nagar Zone,P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants),ACS DESIGN CONSULTIN,9448064921,,First and Final,000035,20-Jan-2020,000025,20-Jan-2020,000027,24-Jan-2020,,           ,000089 / 10-May-2022 in RTGS,720000,Seven Lakh Twenty  Thousand ,72000,Seventy Two Thousand ,648000,Six Lakh Fourty Eight Thousand 
37,37,038-19-000059,09-Nov-2019,06-Feb-2020,providing Electrical M and R to Park lightings at Ward No 38 RR Nagar Zone,038 HMT Ward,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P0298 M and R to Electrical Installations in Parks and Gardens, Playgrounds, Burial Grounds",AADITYAELECTRICALS,9740808047,,First and Final,000040,09-Nov-2019,000142,09-Jan-2020,000142,09-Jan-2020,,           ,000112 / 17-May-2022 in RTGS,366595,Three Lakh Sixty Six Thousand Five Hundred Ninety Five,14245,Fourteen Thousand Two Hundred Fourty Five,352350,Three Lakh Fifty Two Thousand Three Hundred Fifty 
38,38,038-19-000061,08-Nov-2019,04-Feb-2020,"Providing Automatic power factor correction Equipment to Peenya Electrical crematorium in ward no-38, RR Nagar Zone.",038 HMT Ward,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P0303 M and R to Pumpsets, Lifts, DG Sets, Wireless sets and Internal Telephone Exchange",SRI BALAJI ELECTRICA,9845687738,,First and Final,000031,08-Nov-2019,000179,25-Feb-2020,000179,25-Feb-2020,,           ,000112 / 17-May-2022 in RTGS,297238,Two Lakh Ninety Seven Thousand Two Hundred Thirty Eight,11549,Eleven Thousand Five Hundred Fourty Nine,285689,Two Lakh Eighty Five Thousand Six Hundred Eighty Nine
39,39,038-19-000058,25-Oct-2019,23-Oct-2020,"Providing Electrical Maintenance and repair to BBMP Buildings and community hall in ward no-38, RR Nagar Zone.",038 HMT Ward,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P0294 M and R to Electrical Inst in BMP Buildings, Schools, M.Homes, Community Halls, Markets and Others",PREMA ELECTRICAL ENT,9845004432,,First and Final,000027,25-Oct-2019,000125,19-Feb-2021,000124,19-Feb-2021,,           ,Under Process in AdCf - Acts. Supdt.,261217,Two Lakh Sixty One Thousand Two Hundred Seventeen,14839,Fourteen Thousand Eight Hundred Thirty Nine,246378,Two Lakh Fourty Six Thousand Three Hundred Seventy Eight
40,40,038-18-000075,24-Oct-2019,21-Dec-2019,Repairs to Outdoor Street Lights at Peenya  Electrical Crematorium Ward No 38 of RR Nagar Zone,038 HMT Ward,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0287 M and R to Electrical Crematoria,Shree Shanmukha Engineers,9341347194,,First and Final,000026,24-Oct-2019,000185,05-Mar-2020,000185,05-Mar-2020,,           ,000043 / 26-May-2021 in RTGS,98360,Ninety Eight Thousand Three Hundred Sixty ,8733,Eight Thousand Seven Hundred Thirty Three,89627,Eighty Nine Thousand Six Hundred Twenty Seven
41,41,038-19-000060,21-Oct-2019,17-Dec-2019,"Providing  Auto  Control panels to High mast lights in ward no-38, RR Nagar zone.",038 HMT Ward,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P0303 M and R to Pumpsets, Lifts, DG Sets, Wireless sets and Internal Telephone Exchange",KUSUMAELECTRICALSPRO,9880467865,,First and Final,000021,21-Oct-2019,000176,15-Feb-2020,000176,15-Feb-2020,,           ,000112 / 17-May-2022 in RTGS,98999,Ninety Eight Thousand Nine Hundred Ninety Nine,8797,Eight Thousand Seven Hundred Ninety Seven,90202,Ninety  Thousand Two Hundred Two
